,labels_smile_DBSCAN_params1,labels_smile_DBSCAN_params11,labels_smile_DBSCAN_params12,labels_smile_DBSCAN_params13,labels_smile_DBSCAN_params14,labels_smile_DBSCAN_params15,labels_smile_DBSCAN_params16,labels_smile_DBSCAN_params17,labels_smile_DBSCAN_params18,labels_smile_DBSCAN_params19,labels_smile_DBSCAN_params2,labels_smile_DBSCAN_params20,labels_smile_DBSCAN_params21,labels_smile_DBSCAN_params22,labels_smile_DBSCAN_params23,labels_smile_DBSCAN_params24,labels_smile_DBSCAN_params25,labels_smile_DBSCAN_params26,labels_smile_DBSCAN_params27,labels_smile_DBSCAN_params28,labels_smile_DBSCAN_params29,labels_smile_DBSCAN_params30,labels_smile_DBSCAN_params31,labels_smile_DBSCAN_params32,labels_smile_DBSCAN_params33,labels_smile_DBSCAN_params34,labels_smile_DBSCAN_params35,labels_smile_DBSCAN_params36,labels_smile_DBSCAN_params37,labels_smile_DBSCAN_params38,labels_smile_DBSCAN_params39,labels_smile_DBSCAN_params40,labels_smile_DBSCAN_params41,labels_smile_DBSCAN_params42,labels_smile_DBSCAN_params43,labels_smile_DBSCAN_params44,labels_smile_DBSCAN_params45,labels_smile_DBSCAN_params46,labels_smile_DBSCAN_params47,labels_smile_DBSCAN_params48,labels_smile_DBSCAN_params49,labels_smile_DBSCAN_params50,labels_smile_DBSCAN_params51,labels_smile_DBSCAN_params52,labels_smile_DBSCAN_params53,labels_smile_DBSCAN_params54,labels_smile_DBSCAN_params55,labels_smile_DBSCAN_params6,labels_smile_DBSCAN_params7,labels_smile_DBSCAN_params8,labels_smile_DBSCAN_params9
VMI,0.368295105202716,0.7807101651679281,0.8329952483778091,0.6001930763898877,0.5349568833954584,0.5633556757852218,0.7579279744491387,0.762887521489347,0.8171856070711134,0.8387932317058489,0.28817254811330345,0.6137641464250071,0.782503392064781,0.774834573044561,0.8078017222572724,0.8387932317058489,0.5940625218145709,0.8111367174611911,0.8053908475411873,0.7913300951165556,0.8387932317058489,0.8387932317058489,0.8980093488910622,0.8980093488910622,0.8087300313564045,0.8387932317058489,0.8387932317058489,1.0,1.0,0.9974276663593057,0.813762199085996,0.8421125778400278,0.8718740509574635,0.8718740509574635,0.8718740509574635,0.9168178300526785,0.8573951119361857,0.8718740509574635,0.8718740509574635,0.8718740509574635,0.8718740509574635,0.7831452275273086,0.7243846589932081,0.7243846589932081,0.7243846589932081,0.7243846589932081,0.722620008055219,0.5471671078589126,0.5104285792977891,0.418282263670516,0.320044400263723
