,labels_target_DBSCAN_params1,labels_target_DBSCAN_params11,labels_target_DBSCAN_params12,labels_target_DBSCAN_params13,labels_target_DBSCAN_params16,labels_target_DBSCAN_params17,labels_target_DBSCAN_params18,labels_target_DBSCAN_params21,labels_target_DBSCAN_params22,labels_target_DBSCAN_params23,labels_target_DBSCAN_params24,labels_target_DBSCAN_params26,labels_target_DBSCAN_params27,labels_target_DBSCAN_params28,labels_target_DBSCAN_params29,labels_target_DBSCAN_params31,labels_target_DBSCAN_params32,labels_target_DBSCAN_params33,labels_target_DBSCAN_params34,labels_target_DBSCAN_params36,labels_target_DBSCAN_params37,labels_target_DBSCAN_params38,labels_target_DBSCAN_params39,labels_target_DBSCAN_params40,labels_target_DBSCAN_params41,labels_target_DBSCAN_params42,labels_target_DBSCAN_params43,labels_target_DBSCAN_params44,labels_target_DBSCAN_params45,labels_target_DBSCAN_params46,labels_target_DBSCAN_params47,labels_target_DBSCAN_params48,labels_target_DBSCAN_params49,labels_target_DBSCAN_params50,labels_target_DBSCAN_params51,labels_target_DBSCAN_params6,labels_target_DBSCAN_params7
BARI,-0.003717848271916286,0.26372445369391295,0.28673486926464914,0.05436557728470723,0.8393860096818186,0.21304997844347662,0.2914498779544832,1.0,0.5943357266905901,0.22885243575616612,0.2858539042823693,1.0,0.5943357266905901,0.5465531631930515,0.21005194336867825,1.0,0.5943357266905901,0.5943357266905901,0.5943357266905901,1.0,0.5943357266905901,0.5943357266905901,0.5943357266905901,0.2479665521273475,1.0,0.5943357266905901,0.5943357266905901,0.5943357266905901,0.4736951949420826,1.0,0.5943357266905901,0.5943357266905901,0.5943357266905901,0.5943357266905901,0.666679420805553,0.07435800777427742,0.0064632932876678454
