,labels_ionosphere_SpectralClustering_params1,labels_ionosphere_SpectralClustering_params10,labels_ionosphere_SpectralClustering_params11,labels_ionosphere_SpectralClustering_params12,labels_ionosphere_SpectralClustering_params13,labels_ionosphere_SpectralClustering_params14,labels_ionosphere_SpectralClustering_params15,labels_ionosphere_SpectralClustering_params16,labels_ionosphere_SpectralClustering_params17,labels_ionosphere_SpectralClustering_params18,labels_ionosphere_SpectralClustering_params19,labels_ionosphere_SpectralClustering_params2,labels_ionosphere_SpectralClustering_params20,labels_ionosphere_SpectralClustering_params21,labels_ionosphere_SpectralClustering_params22,labels_ionosphere_SpectralClustering_params23,labels_ionosphere_SpectralClustering_params24,labels_ionosphere_SpectralClustering_params25,labels_ionosphere_SpectralClustering_params26,labels_ionosphere_SpectralClustering_params27,labels_ionosphere_SpectralClustering_params28,labels_ionosphere_SpectralClustering_params29,labels_ionosphere_SpectralClustering_params3,labels_ionosphere_SpectralClustering_params30,labels_ionosphere_SpectralClustering_params31,labels_ionosphere_SpectralClustering_params32,labels_ionosphere_SpectralClustering_params33,labels_ionosphere_SpectralClustering_params34,labels_ionosphere_SpectralClustering_params35,labels_ionosphere_SpectralClustering_params36,labels_ionosphere_SpectralClustering_params4,labels_ionosphere_SpectralClustering_params5,labels_ionosphere_SpectralClustering_params6,labels_ionosphere_SpectralClustering_params7,labels_ionosphere_SpectralClustering_params8,labels_ionosphere_SpectralClustering_params9
VMI,0.08325203107618066,0.09403126415076575,0.08626462980687259,0.09403126415076575,0.10342162884411173,0.19994488127814047,0.21556249121462756,0.24075547789867688,0.26082195860007745,0.24511005517991608,0.10794122686257171,0.10697098430248479,0.09061386404596307,0.10794122686257171,0.09061386404596307,0.10794122686257171,0.09061386404596307,0.20154319319296377,0.1826635941022981,0.2547812105525942,0.22737203347298868,0.22886500639911087,0.07494025048212297,0.21093334631436964,0.09359236825002022,0.09832039603947441,0.09359236825002022,0.09832039603947441,0.09359236825002022,0.09832039603947441,0.07784639115133363,0.10063324797026825,0.09776696749604494,0.08626462980687259,0.09403126415076575,0.08626462980687259
