,labels_line_SpectralClustering_params1,labels_line_SpectralClustering_params10,labels_line_SpectralClustering_params11,labels_line_SpectralClustering_params12,labels_line_SpectralClustering_params13,labels_line_SpectralClustering_params14,labels_line_SpectralClustering_params15,labels_line_SpectralClustering_params16,labels_line_SpectralClustering_params17,labels_line_SpectralClustering_params18,labels_line_SpectralClustering_params19,labels_line_SpectralClustering_params2,labels_line_SpectralClustering_params20,labels_line_SpectralClustering_params21,labels_line_SpectralClustering_params22,labels_line_SpectralClustering_params23,labels_line_SpectralClustering_params24,labels_line_SpectralClustering_params25,labels_line_SpectralClustering_params26,labels_line_SpectralClustering_params27,labels_line_SpectralClustering_params28,labels_line_SpectralClustering_params29,labels_line_SpectralClustering_params3,labels_line_SpectralClustering_params30,labels_line_SpectralClustering_params31,labels_line_SpectralClustering_params32,labels_line_SpectralClustering_params33,labels_line_SpectralClustering_params34,labels_line_SpectralClustering_params35,labels_line_SpectralClustering_params36,labels_line_SpectralClustering_params4,labels_line_SpectralClustering_params5,labels_line_SpectralClustering_params6,labels_line_SpectralClustering_params7,labels_line_SpectralClustering_params8,labels_line_SpectralClustering_params9
FMI,1.0,0.5974023177882316,0.5971720151880257,0.5974023177882316,0.7257234708985356,0.725821305864837,0.7277752432816932,0.7277752432816932,0.725821305864837,0.725821305864837,0.5031298684023202,1.0,0.5069173691588544,0.5031298684023202,0.5069173691588544,0.5031298684023202,0.5069173691588544,0.627722472879998,0.6181859317016574,0.615307687499399,0.6114102429687457,0.6204789140980027,1.0,0.613381354779009,0.6468128507577176,0.6214318263437265,0.6468128507577176,0.6214318263437265,0.6468128507577176,0.6214318263437265,1.0,1.0,1.0,0.5971720151880257,0.5974023177882316,0.5971720151880257
