,labels_ring_KMeans_params1,labels_ring_KMeans_params10,labels_ring_KMeans_params11,labels_ring_KMeans_params12,labels_ring_KMeans_params13,labels_ring_KMeans_params14,labels_ring_KMeans_params15,labels_ring_KMeans_params16,labels_ring_KMeans_params17,labels_ring_KMeans_params18,labels_ring_KMeans_params19,labels_ring_KMeans_params2,labels_ring_KMeans_params20,labels_ring_KMeans_params21,labels_ring_KMeans_params22,labels_ring_KMeans_params23,labels_ring_KMeans_params24,labels_ring_KMeans_params25,labels_ring_KMeans_params26,labels_ring_KMeans_params27,labels_ring_KMeans_params28,labels_ring_KMeans_params29,labels_ring_KMeans_params3,labels_ring_KMeans_params30,labels_ring_KMeans_params31,labels_ring_KMeans_params32,labels_ring_KMeans_params33,labels_ring_KMeans_params34,labels_ring_KMeans_params35,labels_ring_KMeans_params36,labels_ring_KMeans_params37,labels_ring_KMeans_params38,labels_ring_KMeans_params39,labels_ring_KMeans_params4,labels_ring_KMeans_params40,labels_ring_KMeans_params41,labels_ring_KMeans_params42,labels_ring_KMeans_params43,labels_ring_KMeans_params44,labels_ring_KMeans_params45,labels_ring_KMeans_params46,labels_ring_KMeans_params47,labels_ring_KMeans_params48,labels_ring_KMeans_params49,labels_ring_KMeans_params5,labels_ring_KMeans_params50,labels_ring_KMeans_params51,labels_ring_KMeans_params52,labels_ring_KMeans_params53,labels_ring_KMeans_params54,labels_ring_KMeans_params6,labels_ring_KMeans_params7,labels_ring_KMeans_params8,labels_ring_KMeans_params9
ARI_nn,0.1675567870565387,0.1675567870565387,0.1675567870565387,0.1675567870565387,0.1675567870565387,0.1675567870565387,0.1675567870565387,0.1675567870565387,0.1675567870565387,0.1675567870565387,0.3260459020798814,0.1675567870565387,0.3260459020798814,0.3300391846231343,0.3300391846231343,0.3300391846231343,0.3300391846231343,0.3260459020798814,0.3260459020798814,0.3300391846231343,0.3300391846231343,0.3300391846231343,0.1675567870565387,0.3300391846231343,0.3260459020798814,0.3260459020798814,0.3300391846231343,0.3300391846231343,0.3300391846231343,0.3300391846231343,0.6662225183211192,0.6662225183211192,0.6662225183211192,0.1675567870565387,0.6662225183211192,0.6662225183211192,0.6662225183211192,0.6662225183211192,0.6662225183211192,0.6662225183211192,0.6662225183211192,0.6662225183211192,0.6662225183211192,0.6662225183211192,0.1675567870565387,0.6662225183211192,0.6662225183211192,0.6662225183211192,0.6662225183211192,0.6662225183211192,0.1675567870565387,0.1675567870565387,0.1675567870565387,0.1675567870565387
