,labels_smile_MeanShift_params1,labels_smile_MeanShift_params10,labels_smile_MeanShift_params11,labels_smile_MeanShift_params12,labels_smile_MeanShift_params13,labels_smile_MeanShift_params14,labels_smile_MeanShift_params15,labels_smile_MeanShift_params16,labels_smile_MeanShift_params17,labels_smile_MeanShift_params18,labels_smile_MeanShift_params19,labels_smile_MeanShift_params2,labels_smile_MeanShift_params20,labels_smile_MeanShift_params21,labels_smile_MeanShift_params22,labels_smile_MeanShift_params23,labels_smile_MeanShift_params24,labels_smile_MeanShift_params25,labels_smile_MeanShift_params26,labels_smile_MeanShift_params27,labels_smile_MeanShift_params28,labels_smile_MeanShift_params29,labels_smile_MeanShift_params3,labels_smile_MeanShift_params30,labels_smile_MeanShift_params31,labels_smile_MeanShift_params32,labels_smile_MeanShift_params4,labels_smile_MeanShift_params5,labels_smile_MeanShift_params6,labels_smile_MeanShift_params7,labels_smile_MeanShift_params8,labels_smile_MeanShift_params9
FMI,0.4930669774460541,0.8251886803720951,0.8665856545372997,0.8587652718275609,0.5993113058318983,0.5940511385076557,0.8347830442300662,0.8251886803720951,0.8699027625246143,0.9457584802170027,0.8507638744560918,0.47077416941042,0.8438899632766831,0.8444109755174196,0.8410053159888528,0.8237491379820184,0.8237491379820184,0.869073728363192,0.8825558193246478,0.8237491379820184,0.8237491379820184,0.8237491379820184,0.47027889798278805,0.8237491379820184,0.8117111886015335,0.8117111886015335,0.4696826267933533,0.6827963807070947,0.6800072066522718,0.5993113058318983,0.5940511385076557,0.8347830442300662
