,labels_s2_MeanShift_params1,labels_s2_MeanShift_params10,labels_s2_MeanShift_params11,labels_s2_MeanShift_params12,labels_s2_MeanShift_params13,labels_s2_MeanShift_params14,labels_s2_MeanShift_params15,labels_s2_MeanShift_params16,labels_s2_MeanShift_params17,labels_s2_MeanShift_params18,labels_s2_MeanShift_params19,labels_s2_MeanShift_params2,labels_s2_MeanShift_params20,labels_s2_MeanShift_params27,labels_s2_MeanShift_params28,labels_s2_MeanShift_params3,labels_s2_MeanShift_params37,labels_s2_MeanShift_params38,labels_s2_MeanShift_params4,labels_s2_MeanShift_params5,labels_s2_MeanShift_params6,labels_s2_MeanShift_params7,labels_s2_MeanShift_params8,labels_s2_MeanShift_params9
VMI,0.9298223278741293,0.5934720263140426,0.6440362800876017,0.6440362800876017,0.7355989115608843,0.7360713629205302,0.6440061299214048,0.5934720263140426,0.5934232900902864,0.49033844166144186,0.6429404227264415,0.9298223278741293,0.5334130593940902,0.6372973205804404,0.6769049089899186,0.9303109065401729,0.5903369428733678,0.48810398450142684,0.9263470858532434,0.7810590306068675,0.7762267480213673,0.7355989115608843,0.7360713629205302,0.6440061299214048
