,labels_mk2_DBSCAN_params1,labels_mk2_DBSCAN_params11,labels_mk2_DBSCAN_params12,labels_mk2_DBSCAN_params16,labels_mk2_DBSCAN_params17,labels_mk2_DBSCAN_params18,labels_mk2_DBSCAN_params2,labels_mk2_DBSCAN_params21,labels_mk2_DBSCAN_params22,labels_mk2_DBSCAN_params23,labels_mk2_DBSCAN_params24,labels_mk2_DBSCAN_params26,labels_mk2_DBSCAN_params27,labels_mk2_DBSCAN_params28,labels_mk2_DBSCAN_params29,labels_mk2_DBSCAN_params31,labels_mk2_DBSCAN_params32,labels_mk2_DBSCAN_params33,labels_mk2_DBSCAN_params34,labels_mk2_DBSCAN_params6,labels_mk2_DBSCAN_params7
ARI_nn,0.03541547977855832,0.023819728033498796,0.04775884872709469,0.08670503515238864,0.09209091130980931,0.17580058174042515,0.0,0.28696736570123066,0.2724425001887009,0.23566373404019136,0.5713868023918222,0.3610885023611925,0.3340926102357486,0.2684015402602526,0.6706965351772703,0.7682102642775764,0.763303054003185,0.4548240787063168,0.42996316899113235,0.0161603561068564,0.15034936952855193
