,labels_s3_DBSCAN_params1,labels_s3_DBSCAN_params10,labels_s3_DBSCAN_params11,labels_s3_DBSCAN_params12,labels_s3_DBSCAN_params13,labels_s3_DBSCAN_params14,labels_s3_DBSCAN_params15,labels_s3_DBSCAN_params16,labels_s3_DBSCAN_params17,labels_s3_DBSCAN_params18,labels_s3_DBSCAN_params19,labels_s3_DBSCAN_params20,labels_s3_DBSCAN_params5,labels_s3_DBSCAN_params6,labels_s3_DBSCAN_params9
FMI,0.2569135337360539,0.24399165437837037,0.249434677787129,0.25726468283047765,0.25846660968245716,0.22726479658482776,0.2324682559179738,0.23535746878960973,0.24963963290187913,0.3011199957555465,0.39274065840399147,0.40609361970505214,0.24667440073315627,0.2517524854419137,0.22369686067886105
