,labels_s2_DBSCAN_params1,labels_s2_DBSCAN_params10,labels_s2_DBSCAN_params11,labels_s2_DBSCAN_params12,labels_s2_DBSCAN_params13,labels_s2_DBSCAN_params14,labels_s2_DBSCAN_params15,labels_s2_DBSCAN_params16,labels_s2_DBSCAN_params17,labels_s2_DBSCAN_params18,labels_s2_DBSCAN_params19,labels_s2_DBSCAN_params20,labels_s2_DBSCAN_params24,labels_s2_DBSCAN_params5,labels_s2_DBSCAN_params6,labels_s2_DBSCAN_params7,labels_s2_DBSCAN_params8,labels_s2_DBSCAN_params9
ARI_nn,1.0,0.9718735495147663,0.937499293682818,1.0,0.8658364338314425,0.9703719889768165,0.9899019085502622,0.9972002217463942,0.14253261186536098,0.7496023582247554,0.8071231974615732,0.9192759533639259,0.018456733031038675,0.6115480532689331,1.0,1.0,1.0,0.7260260294370712
