,labels_jain_MeanShift_params1,labels_jain_MeanShift_params10,labels_jain_MeanShift_params11,labels_jain_MeanShift_params12,labels_jain_MeanShift_params13,labels_jain_MeanShift_params14,labels_jain_MeanShift_params15,labels_jain_MeanShift_params16,labels_jain_MeanShift_params17,labels_jain_MeanShift_params18,labels_jain_MeanShift_params19,labels_jain_MeanShift_params2,labels_jain_MeanShift_params20,labels_jain_MeanShift_params21,labels_jain_MeanShift_params22,labels_jain_MeanShift_params25,labels_jain_MeanShift_params26,labels_jain_MeanShift_params3,labels_jain_MeanShift_params4,labels_jain_MeanShift_params5,labels_jain_MeanShift_params6,labels_jain_MeanShift_params7,labels_jain_MeanShift_params8,labels_jain_MeanShift_params9
FMI,0.33704454247428167,0.5109123973105113,0.582342500379991,0.5203180404862102,0.34236462726067773,0.3190872067991465,0.5777730936888098,0.5109123973105113,0.6771116124780973,0.6760643934783731,0.5750823512086806,0.3125847770280063,0.5797626414207394,0.5824822835049867,0.5803963451037714,0.4989120312046506,0.5008116539878588,0.3706413598118193,0.3607382791670216,0.49056020156240027,0.4822337671575084,0.34236462726067773,0.3190872067991465,0.5777730936888098
