,labels_smile_DBSCAN_params1,labels_smile_DBSCAN_params11,labels_smile_DBSCAN_params12,labels_smile_DBSCAN_params13,labels_smile_DBSCAN_params14,labels_smile_DBSCAN_params15,labels_smile_DBSCAN_params16,labels_smile_DBSCAN_params17,labels_smile_DBSCAN_params18,labels_smile_DBSCAN_params19,labels_smile_DBSCAN_params2,labels_smile_DBSCAN_params20,labels_smile_DBSCAN_params21,labels_smile_DBSCAN_params22,labels_smile_DBSCAN_params23,labels_smile_DBSCAN_params24,labels_smile_DBSCAN_params25,labels_smile_DBSCAN_params26,labels_smile_DBSCAN_params27,labels_smile_DBSCAN_params28,labels_smile_DBSCAN_params29,labels_smile_DBSCAN_params30,labels_smile_DBSCAN_params31,labels_smile_DBSCAN_params32,labels_smile_DBSCAN_params33,labels_smile_DBSCAN_params34,labels_smile_DBSCAN_params35,labels_smile_DBSCAN_params36,labels_smile_DBSCAN_params37,labels_smile_DBSCAN_params38,labels_smile_DBSCAN_params39,labels_smile_DBSCAN_params40,labels_smile_DBSCAN_params41,labels_smile_DBSCAN_params42,labels_smile_DBSCAN_params43,labels_smile_DBSCAN_params44,labels_smile_DBSCAN_params45,labels_smile_DBSCAN_params46,labels_smile_DBSCAN_params47,labels_smile_DBSCAN_params48,labels_smile_DBSCAN_params49,labels_smile_DBSCAN_params50,labels_smile_DBSCAN_params51,labels_smile_DBSCAN_params52,labels_smile_DBSCAN_params53,labels_smile_DBSCAN_params54,labels_smile_DBSCAN_params55,labels_smile_DBSCAN_params6,labels_smile_DBSCAN_params7,labels_smile_DBSCAN_params8,labels_smile_DBSCAN_params9
B,0.00020748163551975016,0.0656249411432247,0.14128057712934122,0.01717023020476204,0.0005708503636739669,0.0010466178058024917,0.07349020959058693,0.06041307095819267,0.09351310596515174,0.13781707493105522,6.81552929857198e-05,0.0013014629457820976,0.07835121186230272,0.06665276861965709,0.08334199344620465,0.13781707493105522,0.03487605900271897,0.08705640680928121,0.08844052372659299,0.07338016709233412,0.13781707493105522,0.13781707493105522,0.15988296131544483,0.15988296131544483,0.08128988026218777,0.13781707493105522,0.13781707493105522,0.18622205444559128,0.18622205444559128,0.18584892213390924,0.07550260572169652,0.14154016039971987,0.5250124080853311,0.5250124080853311,0.5250124080853311,0.08780699328071266,0.15468523994220787,0.5250124080853311,0.5250124080853311,0.5250124080853311,0.5250124080853311,0.3929920064154756,0.3932522973320977,0.3932522973320977,0.3932522973320977,0.3932522973320977,0.3927893360389997,0.00775377151689783,0.00317407906412367,0.0004197215466466257,0.0004232711382860022
BH,0.0005014145077241831,3.2692265150859248,13.729085719756835,0.5288087244491175,0.018909990202753912,0.029101973858660386,2.473192745817933,3.1326471850620092,9.811753429352867,17.16288449711708,0.00020858062961933238,0.03864954704267822,3.38167631827124,3.679323152551712,8.604607709003963,17.16288449711708,1.9304917310938876,5.36682360125922,5.271962326685783,6.297360033004619,17.16288449711708,17.16288449711708,17.82119101113891,17.82119101113891,5.67742496242037,17.16288449711708,17.16288449711708,28.06366988243507,28.06366988243507,28.02384423690612,7.8854829105952104,17.285798551533457,71.12477186795554,71.12477186795554,71.12477186795554,13.12054226951141,18.05571256977183,71.12477186795554,71.12477186795554,71.12477186795554,71.12477186795554,41.75930346652199,125.63423552674617,125.63423552674617,125.63423552674617,125.63423552674617,125.10867726873786,0.0864971238160492,0.03136259367175602,0.004224792753636081,0.006219596543771629
D,0.12345703736660871,0.028881167042544387,0.18441535349297028,0.09431789103313833,1.836871790556272,10.80836179921016,0.06806896366443554,0.07529849287394452,0.2898839843757473,0.49172006019159015,0.2022521051115843,7.509177533666193,0.0956380583869656,0.1442234587443644,0.29240905099941594,0.49172006019159015,0.5493541307387506,0.15292538863445654,0.15948908337338594,0.17443227674357267,0.49172006019159015,0.49172006019159015,0.16944010475632196,0.16944010475632196,0.15945260519093518,0.49172006019159015,0.49172006019159015,0.49172006019159015,0.49172006019159015,0.49172006019159015,0.11702043888453993,0.49172006019159015,0.2740684262108242,0.2740684262108242,0.2740684262108242,0.3838949820136741,0.49172006019159015,0.2740684262108242,0.2740684262108242,0.2740684262108242,0.2740684262108242,0.36268872028415466,0.49534771409872796,0.49534771409872796,0.49534771409872796,0.49534771409872796,0.4944028545370919,0.038920054575553295,0.0716033066833063,0.20526163060629207,19.758977931986635
H,5.110921595002165,0.6464376541943104,0.29897764208588695,0.5136147719060248,0.02487371165623823,0.0017032889661948076,1.4166145606556686,1.0361386290147396,0.3114966125369002,0.29116664406916126,2.8880294803283646,0.0021223171174753223,1.3649912793981192,1.1962602298060043,0.35651404943542064,0.29116664406916126,0.20393046465526418,1.6848332670223096,1.31054103995386,0.5230537200440452,0.29116664406916126,0.29116664406916126,1.8692337284685054,1.8692337284685054,1.4342567349323743,0.29116664406916126,0.29116664406916126,0.5510837352423259,0.5510837352423259,0.5505676287882401,0.7208170041811675,0.29984040458032585,0.7229156840603977,0.7229156840603977,0.7229156840603977,0.8679615331568529,0.3467937390698658,0.7229156840603977,0.7229156840603977,0.7229156840603977,0.7229156840603977,0.673559432504811,0.31873969482671083,0.31873969482671083,0.31873969482671083,0.31873969482671083,0.3186127463164992,1.4573137935673361,1.4842731325469996,0.7381158393862367,0.0006776280841592802
DBCV,0.5341804197459554,0.9958048561785057,0.9975701362717458,0.7817265795287578,0.9986512422904614,0.9997194846643243,0.9708887632298907,0.9855368392644633,0.9971061527266554,0.9981906336787918,0.7031234776817178,0.9993915001388765,0.932761896888551,0.950963041222661,0.9961065777507677,0.9981906336787918,0.06256301705428777,0.8982282380663196,0.9003612895303313,0.9917279469001271,0.9981906336787918,0.9981906336787918,0.8695506550396696,0.8695506550396696,0.8331872116656003,0.9981906336787918,0.9981906336787918,0.858465121780317,0.858465121780317,0.8586820249477017,0.8594696276988437,0.9653614776372647,0.8646574710312442,0.8646574710312442,0.8646574710312442,0.3608336548932283,0.8641749915546638,0.8646574710312442,0.8646574710312442,0.8646574710312442,0.8646574710312442,0.8949993186015943,0.6989326351742075,0.6989326351742075,0.6989326351742075,0.6989326351742075,0.6992312882390589,0.49247753660358623,0.6145526008339479,0.942224197680069,0.9999004270569923
I,2.841879302775746,0.07686718313828377,0.4541162376862268,2.3729039863484034,53.48082015196454,60.805755115162555,0.0642480091403462,0.0933496284164079,0.5535286410360998,0.7053473204717103,17.357023329390845,51.25181063460185,0.10505590381487556,0.13271692342148197,0.46322388237547646,0.7053473204717103,2.5243556219125933,0.19573788172770107,0.20198965160799273,0.32018928325023704,0.7053473204717103,0.7053473204717103,0.42365373542772256,0.42365373542772256,0.2340121817711778,0.7053473204717103,0.7053473204717103,0.6997993094699543,0.6997993094699543,0.6996520397632503,0.4036544310806279,0.6940571061697427,0.5520379300262134,0.5520379300262134,0.5520379300262134,0.5119034070484628,0.6682994231006739,0.5520379300262134,0.5520379300262134,0.5520379300262134,0.5520379300262134,0.48754963442124233,0.7512520845285922,0.7512520845285922,0.7512520845285922,0.7512520845285922,0.7500967597515602,1.1541993561638881,2.39172699047374,14.995106592719948,143.31690263024052
C,0.0026948560617588518,0.05043760695500007,0.050509148171321336,0.025715356640822865,2.602448926072445e-18,0.0,0.05826212756213747,0.05221052065757922,0.049402393818033484,0.04778735147597614,0.0010548811770987822,0.0,0.05852981037905758,0.05481229388650288,0.04902503337549804,0.04778735147597614,0.024009735145413717,0.058211061265859176,0.05783256640270054,0.049676005737350176,0.04778735147597614,0.04778735147597614,0.0579607942524534,0.0579607942524534,0.05622853055742933,0.04778735147597614,0.04778735147597614,0.03517422891884541,0.03517422891884541,0.03507944215746854,0.046250477311130155,0.048313739442294196,0.09707422557951408,0.09707422557951408,0.09707422557951408,0.039524197012754614,0.04861944554030476,0.09707422557951408,0.09707422557951408,0.09707422557951408,0.09707422557951408,0.06629979559048156,0.110931575493606,0.110931575493606,0.110931575493606,0.110931575493606,0.11051111942479304,0.018358394258148874,0.006262154384194217,0.0006183179526308995,0.0
CDbw,227.7812873655462,59.38652785932886,15.62725554567776,13.883464421762518,48.65877173954163,9.9545436776283,47.62389203001699,42.51082412511513,8.986109382406072,5.842746517629121,200.22847478186537,6.597751496079585,15.517942132933227,8.890280566984115,6.5821757041175175,5.842746517629121,8.702856275615174,3.6251201569432583,2.1866865237631807,4.87229472729989,5.842746517629121,5.842746517629121,1.9754338226751837,1.9754338226751837,2.7813249975291656,5.842746517629121,5.842746517629121,1.2928372947892095,1.2928372947892095,1.3073760097540656,4.05221440672863,2.7952832834948316,2.0425622494258002,2.0425622494258002,2.0425622494258002,1.1863014805787238,1.5630116560491762,2.0425622494258002,2.0425622494258002,2.0425622494258002,2.0425622494258002,2.070229620813362,0.20585015128126768,0.20585015128126768,0.20585015128126768,0.20585015128126768,0.2043198813925762,73.56629630706618,57.25919617805334,107.21906268127887,33.62613470765822
VIASCKDE,0.44776535899112824,0.7535264408185502,0.7737794758073498,0.7030079378656665,0.7383195897556902,0.689250565428929,0.7385080158604458,0.7517083199322139,0.7751077188880908,0.7868648137220294,0.43677363720886325,0.8166654918159634,0.7437017309443763,0.7535521310619738,0.7783465287703607,0.7868648137220294,0.794845762981621,0.7465795518205559,0.7493197161986807,0.769988330442181,0.7868648137220294,0.7868648137220294,0.7405117500333439,0.7405117500333439,0.7436095037382311,0.7868648137220294,0.7868648137220294,0.708152929845695,0.708152929845695,0.7024320550557739,0.7822358347619284,0.8127603218146499,0.7166103193361938,0.7166103193361938,0.7166103193361938,0.7327003998384114,0.7868154947046405,0.7166103193361938,0.7166103193361938,0.7166103193361938,0.7166103193361938,0.7744767041994054,0.7373741881592865,0.7373741881592865,0.7373741881592865,0.7373741881592865,0.737622603585437,0.642651997697047,0.6391309754920754,0.5915198871303511,0.5859156055685306
COP,0.11125847447521356,0.18445975510558024,0.1975332449114941,0.08461422218991804,0.11961434212534322,0.16278632915381155,0.20561645777276163,0.19581792414355256,0.16748098821906943,0.19811651263480862,0.0725281315332505,0.1293038530080943,0.20808938524097179,0.19893690196781286,0.17756997541334843,0.19811651263480862,0.11329044288032109,0.19491282577513325,0.19054658219711657,0.17895943417446353,0.19811651263480862,0.19811651263480862,0.22759958508668116,0.22759958508668116,0.1907668639361246,0.19811651263480862,0.19811651263480862,0.24352508157535738,0.24352508157535738,0.24342604209727933,0.1948827672519644,0.1957071715463831,0.311896296925198,0.311896296925198,0.311896296925198,0.2177260623450789,0.19773846576141116,0.311896296925198,0.311896296925198,0.311896296925198,0.311896296925198,0.2974042318677133,0.356739902295388,0.356739902295388,0.356739902295388,0.356739902295388,0.35626251713642115,0.08479591369099065,0.07334887244660758,0.10539885147101492,0.18862108829483415
Sym,1.5497958472569766,0.002709531839534599,0.007569322471467269,0.1070239912001704,8.843415671603754,17.343028283914144,0.0020504550206376436,0.002604216451614167,0.007818681178592229,0.009460210285855244,7.529782277446223,11.60030528633088,0.002636952768603061,0.0029947420169896305,0.006804887599321609,0.009460210285855244,0.058024076595268655,0.003692905051286031,0.003717548824776708,0.005168639169793357,0.009460210285855244,0.009460210285855244,0.006481111000155732,0.006481111000155732,0.0040246472674684355,0.009460210285855244,0.009460210285855244,0.007088425193656427,0.007088425193656427,0.007079258193049318,0.005808739523057364,0.009258237871754199,0.007325165734257995,0.007325165734257995,0.007325165734257995,0.00576850509121095,0.008724883187607993,0.007325165734257995,0.007325165734257995,0.007325165734257995,0.007325165734257995,0.008348418278864728,0.006596835711864674,0.006596835711864674,0.006596835711864674,0.006596835711864674,0.006611622942721937,0.15266919656404807,0.5763268067310301,4.608458090511028,68.57960272135051
CS,0.5517254509364576,0.2797560037313398,0.4973356084543524,0.3476648935523294,0.09981889826931965,0.06084838025965763,0.5216707171066098,0.49997682986221037,0.39680278114145434,0.41762428592328854,0.3563679253187247,0.07894961719933263,0.6358854303891661,0.6090202796503559,0.43865902116950684,0.41762428592328854,0.2687223002215587,0.8317301566709497,0.7797543765453041,0.4831997385068537,0.41762428592328854,0.41762428592328854,1.3910496877854137,1.3910496877854137,0.8360865456984934,0.41762428592328854,0.41762428592328854,0.8866581208671035,0.8866581208671035,0.8860951431421875,0.7029297819485274,0.555549441468971,1.3579460353203137,1.3579460353203137,1.3579460353203137,0.8974815551254062,0.6996813101604485,1.3579460353203137,1.3579460353203137,1.3579460353203137,1.3579460353203137,1.2598828861126008,1.0752892573181172,1.0752892573181172,1.0752892573181172,1.0752892573181172,1.0757633717138733,0.39288747449317357,0.3145339690073744,0.1336185213265495,0.034985185431101226
SF,0.5210902615554889,0.4372170663126451,0.5084463786404118,0.5069490759140123,0.6152770618285153,0.63896654593813,0.26655953042194025,0.3273135190592892,0.47809670598596177,0.5166943099626558,0.5711961162993224,0.6373542470632383,0.23598361602588336,0.26138715089830833,0.4412489126990944,0.5166943099626558,0.5410326032891533,0.1958339410628923,0.20915031758446023,0.3629889108651142,0.5166943099626558,0.5166943099626558,0.2624562538306524,0.2624562538306524,0.21357192973086891,0.5166943099626558,0.5166943099626558,0.35954093052053493,0.35954093052053493,0.35956229194740863,0.34298831035633937,0.5086863550897489,0.3623442828036222,0.3623442828036222,0.3623442828036222,0.28258824891445034,0.47499366655430286,0.3623442828036222,0.3623442828036222,0.3623442828036222,0.3623442828036222,0.3901460572494193,0.3769803198383326,0.3769803198383326,0.3769803198383326,0.3769803198383326,0.37716697751137707,0.4949596972382273,0.5074096408061337,0.5878341852486842,0.6450492240210539
SD,1117310.227767677,431601292.7437818,1242632873.8547788,148951515.35017088,2383575.5096175564,14349.279962265258,285879276.2008517,352550299.79750544,1467661301.7872517,1583676352.8635678,681154.9190377996,18801.736325379803,494463028.9347259,483715245.0887795,1210650001.0283332,1583676352.8635678,333229650.0221797,1052764858.459764,960322317.3797275,864975872.2625846,1583676352.8635678,1583676352.8635678,3224369847.1138306,3224369847.1138306,1084817557.1627069,1583676352.8635678,1583676352.8635678,3371172549.493736,3371172549.493736,3371391469.659923,1227971617.6869318,1604098158.6965075,6985535099.772506,6985535099.772506,6985535099.772506,1993869893.0997133,2072952059.6687648,6985535099.772506,6985535099.772506,6985535099.772506,6985535099.772506,6072002697.574931,9588348977.795359,9588348977.795359,9588348977.795359,9588348977.795359,9608191519.119894,35618176.86387144,21936337.476908155,1694761.4344318046,5657.084332736722
SDbw,0.05970622080553032,0.11106114634636816,0.20191517165823641,0.21270045568728235,0.02307479372157618,0.0015350286114080786,0.0808659708713831,0.09116177092694785,0.15397645578414337,0.1353675571702186,0.08824485086441651,0.0019047336878792135,0.12391443121664728,0.10233898432157629,0.11998958982843969,0.1353675571702186,0.1070291512185972,0.22370248095688855,0.18350689303207177,0.08515816612716051,0.1353675571702186,0.1353675571702186,inf,inf,0.1921504718363218,0.1353675571702186,0.1353675571702186,0.6284915704042112,0.6284915704042112,0.6287553150139582,0.157236825357566,0.16646435766564943,0.865084835891756,0.865084835891756,0.865084835891756,0.2419033966884101,0.2377152462973919,0.865084835891756,0.865084835891756,0.865084835891756,0.865084835891756,0.6639731527140605,0.7113541865836127,0.7113541865836127,0.7113541865836127,0.7113541865836127,0.7089819864990881,0.1498565380237516,0.18646733763887607,0.14995035319768513,0.0006235624163859537
XB*,3.253872897199295,118.54878338511278,2.4546799214115613,1.6542906745653316,0.012824360439341521,0.0005920506889186726,10.987410320704385,11.096976596798685,1.0322322111961992,0.4057260788328104,0.9716465220476265,0.0007346757456598169,9.732164367613976,2.7057685840334558,1.0157236962329415,0.4057260788328104,0.22527075648856656,3.205905665576471,2.9076553985110865,2.615193285018425,0.4057260788328104,0.4057260788328104,3.8749076632768293,3.8749076632768293,2.970695826196306,0.4057260788328104,0.4057260788328104,0.4057260788328104,0.4057260788328104,0.4057260788328104,1.6891104321019716,0.4057260788328104,1.0715170998729668,1.0715170998729668,1.0715170998729668,0.45924963651172984,0.4057260788328104,1.0715170998729668,1.0715170998729668,1.0715170998729668,1.0715170998729668,0.6228196344833196,0.28541744603815805,0.28541744603815805,0.28541744603815805,0.28541744603815805,0.28491719055177694,31.481223478218684,5.2360180234168014,0.9695468801682825,0.0002811548232061658
S,0.45439385538203736,0.581066334906675,0.5672816741749986,0.6400204110202933,0.9514769911905522,0.9694562582360986,0.5666360929974971,0.5796700388570613,0.5810824304315371,0.5763165660800549,0.6472401125324039,0.966323357409017,0.5513046768510164,0.562231424239919,0.5860475801892787,0.5763165660800549,0.6617833649520757,0.5303286145858703,0.5495143486911968,0.5883154920006943,0.5763165660800549,0.5763165660800549,0.4272368306285654,0.4272368306285654,0.545354733199315,0.5763165660800549,0.5763165660800549,0.48556584671758324,0.48556584671758324,0.4859018196735402,0.5681954066368584,0.5732174333378021,0.32946027499109215,0.32946027499109215,0.32946027499109215,0.4813750597645517,0.5564538123924329,0.32946027499109215,0.32946027499109215,0.32946027499109215,0.32946027499109215,0.39425265162963186,0.506510074222806,0.506510074222806,0.506510074222806,0.506510074222806,0.5067724092119522,0.5530254412454014,0.6639542870737988,0.8572685692507774,0.9803836959119007
