,labels_fuzzyx_MeanShift_params1,labels_fuzzyx_MeanShift_params10,labels_fuzzyx_MeanShift_params11,labels_fuzzyx_MeanShift_params12,labels_fuzzyx_MeanShift_params13,labels_fuzzyx_MeanShift_params14,labels_fuzzyx_MeanShift_params15,labels_fuzzyx_MeanShift_params16,labels_fuzzyx_MeanShift_params2,labels_fuzzyx_MeanShift_params3,labels_fuzzyx_MeanShift_params4,labels_fuzzyx_MeanShift_params5,labels_fuzzyx_MeanShift_params6,labels_fuzzyx_MeanShift_params7,labels_fuzzyx_MeanShift_params8,labels_fuzzyx_MeanShift_params9
AMI,0.7085380399716287,0.7163095752009692,0.7086565020650935,0.7281799715275397,0.7687739387853224,0.7682484856511694,0.7086565020650935,0.7163095752009692,0.7106563567841904,0.7780292993059286,0.7964588451151354,0.7678994490067055,0.752747993765385,0.7687739387853224,0.7682484856511694,0.7086565020650935
