,labels_a2_DBSCAN_params13,labels_a2_DBSCAN_params14,labels_a2_DBSCAN_params15,labels_a2_DBSCAN_params16,labels_a2_DBSCAN_params17,labels_a2_DBSCAN_params18,labels_a2_DBSCAN_params19,labels_a2_DBSCAN_params20,labels_a2_DBSCAN_params23,labels_a2_DBSCAN_params24,labels_a2_DBSCAN_params5,labels_a2_DBSCAN_params9
ARI,0.2869726772944613,0.02507086809023534,0.002562300437594127,0.0001102412855876315,0.2805989626867133,0.5527042117002415,0.5925224885585542,0.7063066555745279,0.014672123823927699,0.014672123823927699,1.7372029968794477e-05,0.0010239444890127835
