,labels_spiral_MeanShift_params1,labels_spiral_MeanShift_params10,labels_spiral_MeanShift_params11,labels_spiral_MeanShift_params12,labels_spiral_MeanShift_params13,labels_spiral_MeanShift_params14,labels_spiral_MeanShift_params15,labels_spiral_MeanShift_params16,labels_spiral_MeanShift_params19,labels_spiral_MeanShift_params2,labels_spiral_MeanShift_params20,labels_spiral_MeanShift_params22,labels_spiral_MeanShift_params25,labels_spiral_MeanShift_params26,labels_spiral_MeanShift_params3,labels_spiral_MeanShift_params4,labels_spiral_MeanShift_params5,labels_spiral_MeanShift_params6,labels_spiral_MeanShift_params7,labels_spiral_MeanShift_params8,labels_spiral_MeanShift_params9
AMI,0.3024950393604855,-0.003911774251890785,-0.004985368325222229,-0.003527361428170935,0.23625923428208917,0.2235821771699565,-0.004508206279739077,-0.003911774251890785,-0.004641453622728705,0.2792642373218855,-0.0033361514292961,-0.0029224308234561684,0.0176825131619911,0.06169036395149655,0.21009908847294895,0.25448689232556493,-0.006045335410267934,0.061778278365561066,0.23625923428208917,0.2235821771699565,-0.004508206279739077
