,labels_a3_MeanShift_params1,labels_a3_MeanShift_params10,labels_a3_MeanShift_params11,labels_a3_MeanShift_params12,labels_a3_MeanShift_params13,labels_a3_MeanShift_params14,labels_a3_MeanShift_params15,labels_a3_MeanShift_params16,labels_a3_MeanShift_params17,labels_a3_MeanShift_params18,labels_a3_MeanShift_params19,labels_a3_MeanShift_params2,labels_a3_MeanShift_params20,labels_a3_MeanShift_params27,labels_a3_MeanShift_params28,labels_a3_MeanShift_params29,labels_a3_MeanShift_params3,labels_a3_MeanShift_params30,labels_a3_MeanShift_params4,labels_a3_MeanShift_params5,labels_a3_MeanShift_params6,labels_a3_MeanShift_params7,labels_a3_MeanShift_params8,labels_a3_MeanShift_params9
VMI,0.808404327124019,0.5951577422839397,0.5343666587720002,0.49443030264472526,0.6130233930440393,0.618819221605055,0.5783007261682259,0.5951577422839397,0.5094434577887692,0.4901244185653693,0.5057234612991003,0.8080270031807362,0.4971352467017817,0.5044770347501342,0.4016094760764851,0.40773789681444417,0.7507696103692418,0.41062600026603335,0.754133855090973,0.643821189746047,0.6633782023015655,0.6130233930440393,0.618819221605055,0.5783007261682259
