,labels_ring_noisy_MeanShift_params1,labels_ring_noisy_MeanShift_params10,labels_ring_noisy_MeanShift_params11,labels_ring_noisy_MeanShift_params12,labels_ring_noisy_MeanShift_params13,labels_ring_noisy_MeanShift_params14,labels_ring_noisy_MeanShift_params15,labels_ring_noisy_MeanShift_params16,labels_ring_noisy_MeanShift_params17,labels_ring_noisy_MeanShift_params18,labels_ring_noisy_MeanShift_params19,labels_ring_noisy_MeanShift_params2,labels_ring_noisy_MeanShift_params20,labels_ring_noisy_MeanShift_params21,labels_ring_noisy_MeanShift_params22,labels_ring_noisy_MeanShift_params23,labels_ring_noisy_MeanShift_params24,labels_ring_noisy_MeanShift_params25,labels_ring_noisy_MeanShift_params26,labels_ring_noisy_MeanShift_params28,labels_ring_noisy_MeanShift_params29,labels_ring_noisy_MeanShift_params3,labels_ring_noisy_MeanShift_params30,labels_ring_noisy_MeanShift_params31,labels_ring_noisy_MeanShift_params32,labels_ring_noisy_MeanShift_params4,labels_ring_noisy_MeanShift_params5,labels_ring_noisy_MeanShift_params6,labels_ring_noisy_MeanShift_params7,labels_ring_noisy_MeanShift_params8,labels_ring_noisy_MeanShift_params9
ARI_nn,0.15726990365863344,0.5454940545465942,0.5656060361151335,0.553153741341038,0.20387267539123877,0.19968716032569178,0.5544477368352244,0.5454940545465942,0.5864741095810302,0.5573465711745048,0.5485078269622334,0.15418325824751994,0.5470662723248598,0.5661041298358823,0.55702992410447,0.5730571239682813,0.5707154805169816,0.5647682442802303,0.5577657224288286,0.020980785412739875,0.024009023469106806,0.5415543659057076,0.024009023469106806,0.017965098403862848,0.032611601963311525,0.5380591113164201,0.5431514905544259,0.5370564714161551,0.20387267539123877,0.19968716032569178,0.5544477368352244
