,labels_flame_DBSCAN_params21,labels_flame_DBSCAN_params26,labels_flame_DBSCAN_params27,labels_flame_DBSCAN_params33,labels_flame_DBSCAN_params38,labels_flame_DBSCAN_params44
ARI,0.021663206215154666,0.19181943695502285,0.04124486712800761,0.13462787133321294,0.9440167367704295,0.5321475377150684
