,labels_s4_DBSCAN_params1,labels_s4_DBSCAN_params10,labels_s4_DBSCAN_params11,labels_s4_DBSCAN_params12,labels_s4_DBSCAN_params13,labels_s4_DBSCAN_params14,labels_s4_DBSCAN_params15,labels_s4_DBSCAN_params16,labels_s4_DBSCAN_params17,labels_s4_DBSCAN_params18,labels_s4_DBSCAN_params19,labels_s4_DBSCAN_params20,labels_s4_DBSCAN_params5,labels_s4_DBSCAN_params6,labels_s4_DBSCAN_params7,labels_s4_DBSCAN_params8,labels_s4_DBSCAN_params9
FMI,0.25625965944048307,0.24418263136385532,0.2466606860770685,0.24796201641886909,0.3000826363208132,0.24981869376510624,0.2503087585707353,0.24988468226990931,0.2523737170151366,0.24672557382330057,0.2557964362109597,0.32497311491360475,0.24244272282861337,0.24810725635647277,0.2512707831880919,0.2536102595841101,0.23768425618169317
