,labels_compound_MeanShift_params1,labels_compound_MeanShift_params10,labels_compound_MeanShift_params11,labels_compound_MeanShift_params12,labels_compound_MeanShift_params13,labels_compound_MeanShift_params14,labels_compound_MeanShift_params15,labels_compound_MeanShift_params16,labels_compound_MeanShift_params17,labels_compound_MeanShift_params18,labels_compound_MeanShift_params19,labels_compound_MeanShift_params2,labels_compound_MeanShift_params20,labels_compound_MeanShift_params21,labels_compound_MeanShift_params22,labels_compound_MeanShift_params23,labels_compound_MeanShift_params24,labels_compound_MeanShift_params25,labels_compound_MeanShift_params26,labels_compound_MeanShift_params27,labels_compound_MeanShift_params29,labels_compound_MeanShift_params3,labels_compound_MeanShift_params4,labels_compound_MeanShift_params5,labels_compound_MeanShift_params6,labels_compound_MeanShift_params7,labels_compound_MeanShift_params8,labels_compound_MeanShift_params9
ARI,0.3385581045909875,0.6888006365904439,0.7704868178770715,0.7698397871095064,0.6369895996485353,0.5405648722460673,0.7704868178770715,0.6888006365904439,0.718938277418374,0.718938277418374,0.718938277418374,0.33302392072539627,0.718938277418374,0.7223061677695213,0.7223061677695213,0.718938277418374,0.718938277418374,0.7223061677695213,0.7223061677695213,0.45840469660569666,0.45852839089110925,0.6336172412718769,0.6428669426826734,0.5566809245180654,0.5952652549990699,0.6369895996485353,0.5405648722460673,0.7704868178770715
