,labels_fuzzyx_HDBSCAN_params1,labels_fuzzyx_HDBSCAN_params10,labels_fuzzyx_HDBSCAN_params11,labels_fuzzyx_HDBSCAN_params12,labels_fuzzyx_HDBSCAN_params13,labels_fuzzyx_HDBSCAN_params14,labels_fuzzyx_HDBSCAN_params15,labels_fuzzyx_HDBSCAN_params16,labels_fuzzyx_HDBSCAN_params17,labels_fuzzyx_HDBSCAN_params18,labels_fuzzyx_HDBSCAN_params19,labels_fuzzyx_HDBSCAN_params2,labels_fuzzyx_HDBSCAN_params20,labels_fuzzyx_HDBSCAN_params21,labels_fuzzyx_HDBSCAN_params22,labels_fuzzyx_HDBSCAN_params23,labels_fuzzyx_HDBSCAN_params24,labels_fuzzyx_HDBSCAN_params25,labels_fuzzyx_HDBSCAN_params26,labels_fuzzyx_HDBSCAN_params27,labels_fuzzyx_HDBSCAN_params28,labels_fuzzyx_HDBSCAN_params29,labels_fuzzyx_HDBSCAN_params3,labels_fuzzyx_HDBSCAN_params30,labels_fuzzyx_HDBSCAN_params31,labels_fuzzyx_HDBSCAN_params32,labels_fuzzyx_HDBSCAN_params33,labels_fuzzyx_HDBSCAN_params34,labels_fuzzyx_HDBSCAN_params35,labels_fuzzyx_HDBSCAN_params36,labels_fuzzyx_HDBSCAN_params37,labels_fuzzyx_HDBSCAN_params38,labels_fuzzyx_HDBSCAN_params39,labels_fuzzyx_HDBSCAN_params4,labels_fuzzyx_HDBSCAN_params40,labels_fuzzyx_HDBSCAN_params41,labels_fuzzyx_HDBSCAN_params42,labels_fuzzyx_HDBSCAN_params43,labels_fuzzyx_HDBSCAN_params44,labels_fuzzyx_HDBSCAN_params45,labels_fuzzyx_HDBSCAN_params46,labels_fuzzyx_HDBSCAN_params47,labels_fuzzyx_HDBSCAN_params48,labels_fuzzyx_HDBSCAN_params49,labels_fuzzyx_HDBSCAN_params5,labels_fuzzyx_HDBSCAN_params50,labels_fuzzyx_HDBSCAN_params51,labels_fuzzyx_HDBSCAN_params52,labels_fuzzyx_HDBSCAN_params53,labels_fuzzyx_HDBSCAN_params54,labels_fuzzyx_HDBSCAN_params55,labels_fuzzyx_HDBSCAN_params56,labels_fuzzyx_HDBSCAN_params57,labels_fuzzyx_HDBSCAN_params58,labels_fuzzyx_HDBSCAN_params59,labels_fuzzyx_HDBSCAN_params6,labels_fuzzyx_HDBSCAN_params60,labels_fuzzyx_HDBSCAN_params61,labels_fuzzyx_HDBSCAN_params62,labels_fuzzyx_HDBSCAN_params63,labels_fuzzyx_HDBSCAN_params7,labels_fuzzyx_HDBSCAN_params8,labels_fuzzyx_HDBSCAN_params9
FMI,0.2951840075642599,0.33852625678106674,0.36290511683606325,0.36290511683606325,0.36290511683606325,0.36290511683606325,0.48400690123289536,0.48400690123289536,0.48400690123289536,0.48400690123289536,0.48400690123289536,0.2951840075642599,0.48400690123289536,0.48400690123289536,0.32135603550112934,0.32135603550112934,0.377038579006075,0.3893756068790519,0.3893756068790519,0.3893756068790519,0.3893756068790519,0.3398587099614036,0.3742848117325782,0.3398587099614036,0.3398587099614036,0.36290511683606325,0.36290511683606325,0.36290511683606325,0.36290511683606325,0.48400690123289536,0.48400690123289536,0.48400690123289536,0.48400690123289536,0.3811479347194168,0.48400690123289536,0.48400690123289536,0.48400690123289536,0.36302132249497004,0.36302132249497004,0.377038579006075,0.3893756068790519,0.3893756068790519,0.3893756068790519,0.3893756068790519,0.3811479347194168,0.36072152502453747,0.36072152502453747,0.36072152502453747,0.36290511683606325,0.36290511683606325,0.36290511683606325,0.36290511683606325,0.48400690123289536,0.48400690123289536,0.48400690123289536,0.3811479347194168,0.48400690123289536,0.48400690123289536,0.48400690123289536,0.48400690123289536,0.3811479347194168,0.33852625678106674,0.33852625678106674
