,labels_ring_MeanShift_params1,labels_ring_MeanShift_params10,labels_ring_MeanShift_params11,labels_ring_MeanShift_params12,labels_ring_MeanShift_params13,labels_ring_MeanShift_params14,labels_ring_MeanShift_params15,labels_ring_MeanShift_params16,labels_ring_MeanShift_params17,labels_ring_MeanShift_params18,labels_ring_MeanShift_params19,labels_ring_MeanShift_params2,labels_ring_MeanShift_params20,labels_ring_MeanShift_params21,labels_ring_MeanShift_params22,labels_ring_MeanShift_params23,labels_ring_MeanShift_params24,labels_ring_MeanShift_params3,labels_ring_MeanShift_params4,labels_ring_MeanShift_params5,labels_ring_MeanShift_params6,labels_ring_MeanShift_params7,labels_ring_MeanShift_params8,labels_ring_MeanShift_params9
AMI,0.4303833977568079,0.5454771874389788,0.5879081440234724,0.5576616864816826,0.5262208412480404,0.5175506549546657,0.5872508022523538,0.5454771874389788,0.5883284709471301,0.5580396946760665,0.5889741833579628,0.3976466417051671,0.5711256920436284,0.6095055357317477,0.5869631889033666,0.5871860084992524,0.5869631889033666,0.5046756866746056,0.4821354862190002,0.5263617636829868,0.5177240254261752,0.5262208412480404,0.5175506549546657,0.5872508022523538
