,labels_flame_MeanShift_params1,labels_flame_MeanShift_params10,labels_flame_MeanShift_params11,labels_flame_MeanShift_params12,labels_flame_MeanShift_params13,labels_flame_MeanShift_params14,labels_flame_MeanShift_params15,labels_flame_MeanShift_params16,labels_flame_MeanShift_params17,labels_flame_MeanShift_params18,labels_flame_MeanShift_params19,labels_flame_MeanShift_params2,labels_flame_MeanShift_params20,labels_flame_MeanShift_params21,labels_flame_MeanShift_params22,labels_flame_MeanShift_params23,labels_flame_MeanShift_params24,labels_flame_MeanShift_params25,labels_flame_MeanShift_params26,labels_flame_MeanShift_params27,labels_flame_MeanShift_params28,labels_flame_MeanShift_params29,labels_flame_MeanShift_params3,labels_flame_MeanShift_params30,labels_flame_MeanShift_params4,labels_flame_MeanShift_params5,labels_flame_MeanShift_params6,labels_flame_MeanShift_params7,labels_flame_MeanShift_params8,labels_flame_MeanShift_params9
FMI,0.2900411135099482,0.5387195133491581,0.575316524760895,0.5717030691608315,0.2891796470367822,0.2912835711305956,0.5596903171884549,0.5387195133491581,0.6848825313968687,0.6848825313968687,0.678681617637528,0.263610570521905,0.6960646652191863,0.6451795957510115,0.5870150549513983,0.7416747338787008,0.7416747338787008,0.2659009771871623,0.25304198305792197,0.7646281950292763,0.7646281950292763,0.7648527988948449,0.2765606558218286,0.7648527988948449,0.2641066080834948,0.45249295370565745,0.44346533501661173,0.2891796470367822,0.2912835711305956,0.5596903171884549
