,labels_ionosphere_MeanShift_params10,labels_ionosphere_MeanShift_params12,labels_ionosphere_MeanShift_params14,labels_ionosphere_MeanShift_params16,labels_ionosphere_MeanShift_params18,labels_ionosphere_MeanShift_params2,labels_ionosphere_MeanShift_params20,labels_ionosphere_MeanShift_params22,labels_ionosphere_MeanShift_params24,labels_ionosphere_MeanShift_params26,labels_ionosphere_MeanShift_params28,labels_ionosphere_MeanShift_params30,labels_ionosphere_MeanShift_params32,labels_ionosphere_MeanShift_params4,labels_ionosphere_MeanShift_params6,labels_ionosphere_MeanShift_params8
VMI,0.2879322617475838,0.19189300324562378,0.2868124245737897,0.2879322617475838,0.1793510550979006,0.275979901728367,0.1817046765665673,0.19836995753937225,0.18356768007900576,0.18290923305441212,0.15656535226292892,0.17807035379334657,0.15333175718396336,0.27209951564147444,0.28162987494067854,0.2868124245737897
