,labels_x2_SpectralClustering_params1,labels_x2_SpectralClustering_params10,labels_x2_SpectralClustering_params11,labels_x2_SpectralClustering_params12,labels_x2_SpectralClustering_params13,labels_x2_SpectralClustering_params14,labels_x2_SpectralClustering_params15,labels_x2_SpectralClustering_params16,labels_x2_SpectralClustering_params17,labels_x2_SpectralClustering_params18,labels_x2_SpectralClustering_params19,labels_x2_SpectralClustering_params2,labels_x2_SpectralClustering_params20,labels_x2_SpectralClustering_params21,labels_x2_SpectralClustering_params22,labels_x2_SpectralClustering_params23,labels_x2_SpectralClustering_params24,labels_x2_SpectralClustering_params25,labels_x2_SpectralClustering_params26,labels_x2_SpectralClustering_params27,labels_x2_SpectralClustering_params28,labels_x2_SpectralClustering_params29,labels_x2_SpectralClustering_params3,labels_x2_SpectralClustering_params30,labels_x2_SpectralClustering_params31,labels_x2_SpectralClustering_params32,labels_x2_SpectralClustering_params33,labels_x2_SpectralClustering_params34,labels_x2_SpectralClustering_params35,labels_x2_SpectralClustering_params36,labels_x2_SpectralClustering_params37,labels_x2_SpectralClustering_params38,labels_x2_SpectralClustering_params39,labels_x2_SpectralClustering_params4,labels_x2_SpectralClustering_params40,labels_x2_SpectralClustering_params41,labels_x2_SpectralClustering_params42,labels_x2_SpectralClustering_params43,labels_x2_SpectralClustering_params44,labels_x2_SpectralClustering_params45,labels_x2_SpectralClustering_params46,labels_x2_SpectralClustering_params47,labels_x2_SpectralClustering_params48,labels_x2_SpectralClustering_params5,labels_x2_SpectralClustering_params6,labels_x2_SpectralClustering_params7,labels_x2_SpectralClustering_params8,labels_x2_SpectralClustering_params9
FMI,0.7313041472966846,0.6217212018900672,0.6217212018900672,0.6217212018900672,0.7951855144568276,0.7951855144568276,0.7951855144568276,0.7951855144568276,0.7951855144568276,0.7951855144568276,0.5351360207668096,0.721638759914153,0.564751885117004,0.5351360207668096,0.564751885117004,0.5351360207668096,0.564751885117004,0.7408111626261563,0.7408111626261563,0.7311423252243081,0.7288114561301724,0.7333992593359266,0.6217212018900672,0.7299699140051177,0.6566400926523824,0.6687759497247373,0.6566400926523824,0.6687759497247373,0.6566400926523824,0.6687759497247373,0.6815859782307442,0.6815859782307442,0.6483399221791876,0.6217212018900672,0.6414421933671763,0.6427226497357416,0.6330293049729079,0.6503534017498952,0.6726114818917723,0.6503534017498952,0.6726114818917723,0.6503534017498952,0.6726114818917723,0.6217212018900672,0.6217212018900672,0.6217212018900672,0.6217212018900672,0.6217212018900672
