,labels_twodiamonds_DBSCAN_params11,labels_twodiamonds_DBSCAN_params16,labels_twodiamonds_DBSCAN_params17,labels_twodiamonds_DBSCAN_params21,labels_twodiamonds_DBSCAN_params22,labels_twodiamonds_DBSCAN_params23,labels_twodiamonds_DBSCAN_params28,labels_twodiamonds_DBSCAN_params29,labels_twodiamonds_DBSCAN_params34,labels_twodiamonds_DBSCAN_params40
BARI,0.0022623839282900366,0.011278860173459826,-0.0006253433577075535,0.000766216478107316,0.7922430445389839,0.015030901905570713,0.6577518488061654,0.01771507856284218,0.9875250119631598,0.6032329633723761
