,labels_jain_DBSCAN_params11,labels_jain_DBSCAN_params16,labels_jain_DBSCAN_params17,labels_jain_DBSCAN_params21,labels_jain_DBSCAN_params22,labels_jain_DBSCAN_params23,labels_jain_DBSCAN_params26,labels_jain_DBSCAN_params27,labels_jain_DBSCAN_params28,labels_jain_DBSCAN_params29,labels_jain_DBSCAN_params31,labels_jain_DBSCAN_params32,labels_jain_DBSCAN_params33
VMI,0.051271159899793646,0.2876380218919281,0.2169979521807197,0.5643374121452202,0.7178893125850113,0.23527483765349289,0.6811251186713363,0.7459772398715,0.8727630122225625,0.10247631064701304,0.9281321384044479,0.9058188849344555,0.8176121160718052
