,labels_jain_DBSCAN_params11,labels_jain_DBSCAN_params16,labels_jain_DBSCAN_params17,labels_jain_DBSCAN_params21,labels_jain_DBSCAN_params22,labels_jain_DBSCAN_params23,labels_jain_DBSCAN_params26,labels_jain_DBSCAN_params27,labels_jain_DBSCAN_params28,labels_jain_DBSCAN_params29,labels_jain_DBSCAN_params31,labels_jain_DBSCAN_params32,labels_jain_DBSCAN_params33
ARI_nn,0.0,0.05099981510490978,0.011666695801546445,0.6986339174888333,0.4995019128910203,0.0,0.9069084923382198,0.957138633624695,1.0,0.0,0.9785419605582947,0.9813102565877997,0.9768858499123245
