,labels_mk1_SpectralClustering_params1,labels_mk1_SpectralClustering_params10,labels_mk1_SpectralClustering_params11,labels_mk1_SpectralClustering_params12,labels_mk1_SpectralClustering_params13,labels_mk1_SpectralClustering_params14,labels_mk1_SpectralClustering_params15,labels_mk1_SpectralClustering_params16,labels_mk1_SpectralClustering_params17,labels_mk1_SpectralClustering_params18,labels_mk1_SpectralClustering_params19,labels_mk1_SpectralClustering_params2,labels_mk1_SpectralClustering_params20,labels_mk1_SpectralClustering_params21,labels_mk1_SpectralClustering_params22,labels_mk1_SpectralClustering_params23,labels_mk1_SpectralClustering_params24,labels_mk1_SpectralClustering_params25,labels_mk1_SpectralClustering_params26,labels_mk1_SpectralClustering_params27,labels_mk1_SpectralClustering_params28,labels_mk1_SpectralClustering_params29,labels_mk1_SpectralClustering_params3,labels_mk1_SpectralClustering_params30,labels_mk1_SpectralClustering_params31,labels_mk1_SpectralClustering_params32,labels_mk1_SpectralClustering_params33,labels_mk1_SpectralClustering_params34,labels_mk1_SpectralClustering_params35,labels_mk1_SpectralClustering_params36,labels_mk1_SpectralClustering_params37,labels_mk1_SpectralClustering_params38,labels_mk1_SpectralClustering_params39,labels_mk1_SpectralClustering_params4,labels_mk1_SpectralClustering_params40,labels_mk1_SpectralClustering_params41,labels_mk1_SpectralClustering_params42,labels_mk1_SpectralClustering_params43,labels_mk1_SpectralClustering_params44,labels_mk1_SpectralClustering_params45,labels_mk1_SpectralClustering_params46,labels_mk1_SpectralClustering_params47,labels_mk1_SpectralClustering_params48,labels_mk1_SpectralClustering_params5,labels_mk1_SpectralClustering_params6,labels_mk1_SpectralClustering_params7,labels_mk1_SpectralClustering_params8,labels_mk1_SpectralClustering_params9
ARI,0.5527476258992806,0.5697841726618705,0.5335465533262219,0.5697841726618705,0.9899831669528851,0.9899831669528851,0.9799166810177865,0.9799166810177865,0.9799166810177865,0.9799166810177865,0.9799166810177865,0.5527476258992806,0.9799166810177865,0.9799166810177865,0.9799166810177865,0.9799166810177865,0.9799166810177865,0.8774627245000213,0.8756054346781642,0.8653008351798194,0.8653008351798194,0.8721514837689336,0.5697841726618705,0.8721514837689336,0.634065597301045,0.6917771894660485,0.634065597301045,0.6917771894660485,0.634065597301045,0.6917771894660485,0.7387028170185465,0.7163801293372618,0.7276072673709022,0.5697841726618705,0.7280654034772651,0.7342982708904683,0.7330043563279453,0.44157692179677477,0.46987721276879363,0.44157692179677477,0.46987721276879363,0.44157692179677477,0.46987721276879363,0.5697841726618705,0.5697841726618705,0.5335465533262219,0.5697841726618705,0.5335465533262219
