,labels_line_SpectralClustering_params1,labels_line_SpectralClustering_params10,labels_line_SpectralClustering_params11,labels_line_SpectralClustering_params12,labels_line_SpectralClustering_params13,labels_line_SpectralClustering_params14,labels_line_SpectralClustering_params15,labels_line_SpectralClustering_params16,labels_line_SpectralClustering_params17,labels_line_SpectralClustering_params18,labels_line_SpectralClustering_params19,labels_line_SpectralClustering_params2,labels_line_SpectralClustering_params20,labels_line_SpectralClustering_params21,labels_line_SpectralClustering_params22,labels_line_SpectralClustering_params23,labels_line_SpectralClustering_params24,labels_line_SpectralClustering_params25,labels_line_SpectralClustering_params26,labels_line_SpectralClustering_params27,labels_line_SpectralClustering_params28,labels_line_SpectralClustering_params29,labels_line_SpectralClustering_params3,labels_line_SpectralClustering_params30,labels_line_SpectralClustering_params31,labels_line_SpectralClustering_params32,labels_line_SpectralClustering_params33,labels_line_SpectralClustering_params34,labels_line_SpectralClustering_params35,labels_line_SpectralClustering_params36,labels_line_SpectralClustering_params4,labels_line_SpectralClustering_params5,labels_line_SpectralClustering_params6,labels_line_SpectralClustering_params7,labels_line_SpectralClustering_params8,labels_line_SpectralClustering_params9
ARI_nn,1.0,-0.013007773693326249,-0.034107096282326506,-0.013007773693326249,0.41690798707514043,0.41704647975334713,0.41981997531132864,0.41981997531132864,0.41704647975334713,0.41704647975334713,-0.058123232068783136,1.0,0.017138565442779214,-0.058123232068783136,0.017138565442779214,-0.058123232068783136,0.017138565442779214,0.29470122401997306,0.2844090268952015,0.28135328714907515,0.2772523682923982,0.2868600935390346,1.0,0.2793211052741056,0.31609844814278076,0.28788307529030804,0.31609844814278076,0.28788307529030804,0.31609844814278076,0.28788307529030804,1.0,1.0,1.0,-0.034107096282326506,-0.013007773693326249,-0.034107096282326506
