,labels_fuzzyx_KMeans_params1,labels_fuzzyx_KMeans_params10,labels_fuzzyx_KMeans_params11,labels_fuzzyx_KMeans_params12,labels_fuzzyx_KMeans_params13,labels_fuzzyx_KMeans_params14,labels_fuzzyx_KMeans_params15,labels_fuzzyx_KMeans_params16,labels_fuzzyx_KMeans_params17,labels_fuzzyx_KMeans_params18,labels_fuzzyx_KMeans_params19,labels_fuzzyx_KMeans_params2,labels_fuzzyx_KMeans_params20,labels_fuzzyx_KMeans_params21,labels_fuzzyx_KMeans_params22,labels_fuzzyx_KMeans_params23,labels_fuzzyx_KMeans_params24,labels_fuzzyx_KMeans_params25,labels_fuzzyx_KMeans_params26,labels_fuzzyx_KMeans_params27,labels_fuzzyx_KMeans_params28,labels_fuzzyx_KMeans_params29,labels_fuzzyx_KMeans_params3,labels_fuzzyx_KMeans_params30,labels_fuzzyx_KMeans_params31,labels_fuzzyx_KMeans_params32,labels_fuzzyx_KMeans_params33,labels_fuzzyx_KMeans_params34,labels_fuzzyx_KMeans_params35,labels_fuzzyx_KMeans_params36,labels_fuzzyx_KMeans_params37,labels_fuzzyx_KMeans_params38,labels_fuzzyx_KMeans_params39,labels_fuzzyx_KMeans_params4,labels_fuzzyx_KMeans_params40,labels_fuzzyx_KMeans_params41,labels_fuzzyx_KMeans_params42,labels_fuzzyx_KMeans_params43,labels_fuzzyx_KMeans_params44,labels_fuzzyx_KMeans_params45,labels_fuzzyx_KMeans_params46,labels_fuzzyx_KMeans_params47,labels_fuzzyx_KMeans_params48,labels_fuzzyx_KMeans_params49,labels_fuzzyx_KMeans_params5,labels_fuzzyx_KMeans_params50,labels_fuzzyx_KMeans_params51,labels_fuzzyx_KMeans_params52,labels_fuzzyx_KMeans_params53,labels_fuzzyx_KMeans_params54,labels_fuzzyx_KMeans_params55,labels_fuzzyx_KMeans_params56,labels_fuzzyx_KMeans_params57,labels_fuzzyx_KMeans_params58,labels_fuzzyx_KMeans_params59,labels_fuzzyx_KMeans_params6,labels_fuzzyx_KMeans_params60,labels_fuzzyx_KMeans_params61,labels_fuzzyx_KMeans_params62,labels_fuzzyx_KMeans_params63,labels_fuzzyx_KMeans_params64,labels_fuzzyx_KMeans_params65,labels_fuzzyx_KMeans_params66,labels_fuzzyx_KMeans_params67,labels_fuzzyx_KMeans_params68,labels_fuzzyx_KMeans_params69,labels_fuzzyx_KMeans_params7,labels_fuzzyx_KMeans_params70,labels_fuzzyx_KMeans_params71,labels_fuzzyx_KMeans_params72,labels_fuzzyx_KMeans_params73,labels_fuzzyx_KMeans_params74,labels_fuzzyx_KMeans_params75,labels_fuzzyx_KMeans_params76,labels_fuzzyx_KMeans_params77,labels_fuzzyx_KMeans_params78,labels_fuzzyx_KMeans_params79,labels_fuzzyx_KMeans_params8,labels_fuzzyx_KMeans_params80,labels_fuzzyx_KMeans_params81,labels_fuzzyx_KMeans_params82,labels_fuzzyx_KMeans_params83,labels_fuzzyx_KMeans_params84,labels_fuzzyx_KMeans_params85,labels_fuzzyx_KMeans_params86,labels_fuzzyx_KMeans_params87,labels_fuzzyx_KMeans_params88,labels_fuzzyx_KMeans_params89,labels_fuzzyx_KMeans_params9,labels_fuzzyx_KMeans_params90
B,0.3891591832055661,0.39305152678793887,0.39305152678793887,0.39305152678793887,0.3891591832055661,0.3891591832055661,0.39305152678793887,0.39305152678793887,0.39305152678793887,0.39305152678793887,0.214090660846138,0.3891591832055661,0.214090660846138,0.214090660846138,0.214090660846138,0.214090660846138,0.214090660846138,0.214090660846138,0.214090660846138,0.214090660846138,0.214090660846138,0.214090660846138,0.39305152678793887,0.214090660846138,0.214090660846138,0.214090660846138,0.214090660846138,0.214090660846138,0.214090660846138,0.214090660846138,0.09585728680369912,0.09585728680369912,0.09585728680369912,0.39305152678793887,0.09585728680369912,0.09600315602913684,0.09600315602913684,0.09585728680369912,0.09585728680369912,0.09585728680369912,0.09585728680369912,0.09600315602913684,0.09600315602913684,0.09585728680369912,0.39305152678793887,0.09585728680369912,0.09585728680369912,0.09585728680369912,0.09600315602913684,0.09600315602913684,0.08178366760788919,0.08178366760788919,0.08175540596574485,0.08175540596574485,0.08175540596574485,0.39305152678793887,0.08175540596574485,0.08178366760788919,0.08178366760788919,0.08175540596574485,0.08175540596574485,0.08175540596574485,0.08175540596574485,0.08178366760788919,0.08178366760788919,0.08175540596574485,0.3891591832055661,0.08175540596574485,0.08175540596574485,0.08175540596574485,0.06730307896984208,0.06730307896984208,0.06730307896984208,0.06730307896984208,0.06730307896984208,0.06730307896984208,0.06730307896984208,0.3891591832055661,0.06730307896984208,0.06730307896984208,0.06730307896984208,0.06730307896984208,0.06730307896984208,0.06730307896984208,0.06730307896984208,0.06730307896984208,0.06730307896984208,0.06730307896984208,0.39305152678793887,0.06730307896984208
BH,66.6440287210344,66.64245178667186,66.64245178667186,66.64245178667186,66.6440287210344,66.6440287210344,66.64245178667186,66.64245178667186,66.64245178667186,66.64245178667186,28.98809260820689,66.6440287210344,28.98809260820689,28.98809260820689,28.98809260820689,28.98809260820689,28.98809260820689,28.98809260820689,28.98809260820689,28.98809260820689,28.98809260820689,28.98809260820689,66.64245178667186,28.98809260820689,28.98809260820689,28.98809260820689,28.98809260820689,28.98809260820689,28.98809260820689,28.98809260820689,11.594769964793091,11.594769964793091,11.594769964793091,66.64245178667186,11.594769964793091,11.59458911946498,11.59458911946498,11.594769964793091,11.594769964793091,11.594769964793091,11.594769964793091,11.59458911946498,11.59458911946498,11.594769964793091,66.64245178667186,11.594769964793091,11.594769964793091,11.594769964793091,11.59458911946498,11.59458911946498,8.003916102063018,8.003916102063018,8.00201725270086,8.00201725270086,8.00201725270086,66.64245178667186,8.00201725270086,8.003916102063018,8.003916102063018,8.00201725270086,8.00201725270086,8.00201725270086,8.00201725270086,8.003916102063018,8.003916102063018,8.00201725270086,66.6440287210344,8.00201725270086,8.00201725270086,8.00201725270086,5.63213797875572,5.63213797875572,5.63213797875572,5.63213797875572,5.63213797875572,5.63213797875572,5.63213797875572,66.6440287210344,5.63213797875572,5.63213797875572,5.63213797875572,5.63213797875572,5.63213797875572,5.63213797875572,5.63213797875572,5.63213797875572,5.63213797875572,5.63213797875572,66.64245178667186,5.63213797875572
D,0.24038703775567857,0.24171973390873774,0.24171973390873774,0.24171973390873774,0.24038703775567857,0.24038703775567857,0.24171973390873774,0.24171973390873774,0.24171973390873774,0.24171973390873774,0.27088484285753517,0.24038703775567857,0.27088484285753517,0.27088484285753517,0.27088484285753517,0.27088484285753517,0.27088484285753517,0.27088484285753517,0.27088484285753517,0.27088484285753517,0.27088484285753517,0.27088484285753517,0.24171973390873774,0.27088484285753517,0.27088484285753517,0.27088484285753517,0.27088484285753517,0.27088484285753517,0.27088484285753517,0.27088484285753517,0.3809995903872167,0.3809995903872167,0.3809995903872167,0.24171973390873774,0.3809995903872167,0.3809995903872167,0.3809995903872167,0.3809995903872167,0.3809995903872167,0.3809995903872167,0.3809995903872167,0.3809995903872167,0.3809995903872167,0.3809995903872167,0.24171973390873774,0.3809995903872167,0.3809995903872167,0.3809995903872167,0.3809995903872167,0.3809995903872167,0.24679988907475514,0.24679988907475514,0.25322536520830835,0.25322536520830835,0.25322536520830835,0.24171973390873774,0.25322536520830835,0.24679988907475514,0.24679988907475514,0.25322536520830835,0.25322536520830835,0.25322536520830835,0.25322536520830835,0.24679988907475514,0.24679988907475514,0.25322536520830835,0.24038703775567857,0.25322536520830835,0.25322536520830835,0.25322536520830835,0.2653501835993043,0.2653501835993043,0.2653501835993043,0.2653501835993043,0.2653501835993043,0.2653501835993043,0.2653501835993043,0.24038703775567857,0.2653501835993043,0.2653501835993043,0.2653501835993043,0.2653501835993043,0.2653501835993043,0.2653501835993043,0.2653501835993043,0.2653501835993043,0.2653501835993043,0.2653501835993043,0.24171973390873774,0.2653501835993043
H,0.4184448184694417,0.4254530112859292,0.4254530112859292,0.4254530112859292,0.4184448184694417,0.4184448184694417,0.4254530112859292,0.4254530112859292,0.4254530112859292,0.4254530112859292,0.4955612414490778,0.4184448184694417,0.4955612414490778,0.4955612414490778,0.4955612414490778,0.4955612414490778,0.4955612414490778,0.4955612414490778,0.4955612414490778,0.4955612414490778,0.4955612414490778,0.4955612414490778,0.4254530112859292,0.4955612414490778,0.4955612414490778,0.4955612414490778,0.4955612414490778,0.4955612414490778,0.4955612414490778,0.4955612414490778,0.4413934971309526,0.4413934971309526,0.4413934971309526,0.4254530112859292,0.4413934971309526,0.4421889225305019,0.4421889225305019,0.4413934971309526,0.4413934971309526,0.4413934971309526,0.4413934971309526,0.4421889225305019,0.4421889225305019,0.4413934971309526,0.4254530112859292,0.4413934971309526,0.4413934971309526,0.4413934971309526,0.4421889225305019,0.4421889225305019,0.618747075067375,0.618747075067375,0.6174808450860825,0.6174808450860825,0.6174808450860825,0.4254530112859292,0.6174808450860825,0.618747075067375,0.618747075067375,0.6174808450860825,0.6174808450860825,0.6174808450860825,0.6174808450860825,0.618747075067375,0.618747075067375,0.6174808450860825,0.4184448184694417,0.6174808450860825,0.6174808450860825,0.6174808450860825,0.7123448925387249,0.7123448925387249,0.7123448925387249,0.7123448925387249,0.7123448925387249,0.7123448925387249,0.7123448925387249,0.4184448184694417,0.7123448925387249,0.7123448925387249,0.7123448925387249,0.7123448925387249,0.7123448925387249,0.7123448925387249,0.7123448925387249,0.7123448925387249,0.7123448925387249,0.7123448925387249,0.4254530112859292,0.7123448925387249
DBCV,-0.8470174611690934,-0.8606132098232031,-0.8606132098232031,-0.8606132098232031,-0.8470174611690934,-0.8470174611690934,-0.8606132098232031,-0.8606132098232031,-0.8606132098232031,-0.8606132098232031,-0.795494142108718,-0.8470174611690934,-0.795494142108718,-0.795494142108718,-0.795494142108718,-0.795494142108718,-0.795494142108718,-0.795494142108718,-0.795494142108718,-0.795494142108718,-0.795494142108718,-0.795494142108718,-0.8606132098232031,-0.795494142108718,-0.795494142108718,-0.795494142108718,-0.795494142108718,-0.795494142108718,-0.795494142108718,-0.795494142108718,-0.8163439109708495,-0.8163439109708495,-0.8163439109708495,-0.8606132098232031,-0.8163439109708495,-0.8301455208336196,-0.8301455208336196,-0.8163439109708495,-0.8163439109708495,-0.8163439109708495,-0.8163439109708495,-0.8301455208336196,-0.8301455208336196,-0.8163439109708495,-0.8606132098232031,-0.8163439109708495,-0.8163439109708495,-0.8163439109708495,-0.8301455208336196,-0.8301455208336196,-0.7796142782612612,-0.7796142782612612,-0.737004186212768,-0.737004186212768,-0.737004186212768,-0.8606132098232031,-0.737004186212768,-0.7796142782612612,-0.7796142782612612,-0.737004186212768,-0.737004186212768,-0.737004186212768,-0.737004186212768,-0.7796142782612612,-0.7796142782612612,-0.737004186212768,-0.8470174611690934,-0.737004186212768,-0.737004186212768,-0.737004186212768,-0.5802119564001768,-0.5802119564001768,-0.5802119564001768,-0.5802119564001768,-0.5802119564001768,-0.5802119564001768,-0.5802119564001768,-0.8470174611690934,-0.5802119564001768,-0.5802119564001768,-0.5802119564001768,-0.5802119564001768,-0.5802119564001768,-0.5802119564001768,-0.5802119564001768,-0.5802119564001768,-0.5802119564001768,-0.5802119564001768,-0.8606132098232031,-0.5802119564001768
I,0.2348465168711141,0.23496980606491016,0.23496980606491016,0.23496980606491016,0.2348465168711141,0.2348465168711141,0.23496980606491016,0.23496980606491016,0.23496980606491016,0.23496980606491016,0.5222013661045207,0.2348465168711141,0.5222013661045207,0.5222013661045207,0.5222013661045207,0.5222013661045207,0.5222013661045207,0.5222013661045207,0.5222013661045207,0.5222013661045207,0.5222013661045207,0.5222013661045207,0.23496980606491016,0.5222013661045207,0.5222013661045207,0.5222013661045207,0.5222013661045207,0.5222013661045207,0.5222013661045207,0.5222013661045207,0.7476596906527112,0.7476596906527112,0.7476596906527112,0.23496980606491016,0.7476596906527112,0.7453460053238491,0.7453460053238491,0.7476596906527112,0.7476596906527112,0.7476596906527112,0.7476596906527112,0.7453460053238491,0.7453460053238491,0.7476596906527112,0.23496980606491016,0.7476596906527112,0.7476596906527112,0.7476596906527112,0.7453460053238491,0.7453460053238491,0.7958898280781929,0.7958898280781929,0.7982096641003139,0.7982096641003139,0.7982096641003139,0.23496980606491016,0.7982096641003139,0.7958898280781929,0.7958898280781929,0.7982096641003139,0.7982096641003139,0.7982096641003139,0.7982096641003139,0.7958898280781929,0.7958898280781929,0.7982096641003139,0.2348465168711141,0.7982096641003139,0.7982096641003139,0.7982096641003139,0.7143269430946937,0.7143269430946937,0.7143269430946937,0.7143269430946937,0.7143269430946937,0.7143269430946937,0.7143269430946937,0.2348465168711141,0.7143269430946937,0.7143269430946937,0.7143269430946937,0.7143269430946937,0.7143269430946937,0.7143269430946937,0.7143269430946937,0.7143269430946937,0.7143269430946937,0.7143269430946937,0.23496980606491016,0.7143269430946937
C,0.1962085705046179,0.19681562009319423,0.19681562009319423,0.19681562009319423,0.1962085705046179,0.1962085705046179,0.19681562009319423,0.19681562009319423,0.19681562009319423,0.19681562009319423,0.11049053688729339,0.1962085705046179,0.11049053688729339,0.11049053688729339,0.11049053688729339,0.11049053688729339,0.11049053688729339,0.11049053688729339,0.11049053688729339,0.11049053688729339,0.11049053688729339,0.11049053688729339,0.19681562009319423,0.11049053688729339,0.11049053688729339,0.11049053688729339,0.11049053688729339,0.11049053688729339,0.11049053688729339,0.11049053688729339,0.0357395913019664,0.0357395913019664,0.0357395913019664,0.19681562009319423,0.0357395913019664,0.03575431475664501,0.03575431475664501,0.0357395913019664,0.0357395913019664,0.0357395913019664,0.0357395913019664,0.03575431475664501,0.03575431475664501,0.0357395913019664,0.19681562009319423,0.0357395913019664,0.0357395913019664,0.0357395913019664,0.03575431475664501,0.03575431475664501,0.03780860900505253,0.03780860900505253,0.037775777292005645,0.037775777292005645,0.037775777292005645,0.19681562009319423,0.037775777292005645,0.03780860900505253,0.03780860900505253,0.037775777292005645,0.037775777292005645,0.037775777292005645,0.037775777292005645,0.03780860900505253,0.03780860900505253,0.037775777292005645,0.1962085705046179,0.037775777292005645,0.037775777292005645,0.037775777292005645,0.03523112524772731,0.03523112524772731,0.03523112524772731,0.03523112524772731,0.03523112524772731,0.03523112524772731,0.03523112524772731,0.1962085705046179,0.03523112524772731,0.03523112524772731,0.03523112524772731,0.03523112524772731,0.03523112524772731,0.03523112524772731,0.03523112524772731,0.03523112524772731,0.03523112524772731,0.03523112524772731,0.19681562009319423,0.03523112524772731
CDbw,0.012268980404560106,0.015628461363694064,0.015628461363694064,0.015628461363694064,0.012268980404560106,0.012268980404560106,0.015628461363694064,0.015628461363694064,0.015628461363694064,0.015628461363694064,0.030171578891643538,0.012268980404560106,0.030171578891643538,0.030171578891643538,0.030171578891643538,0.030171578891643538,0.030171578891643538,0.030171578891643538,0.030171578891643538,0.030171578891643538,0.030171578891643538,0.030171578891643538,0.015628461363694064,0.030171578891643538,0.030171578891643538,0.030171578891643538,0.030171578891643538,0.030171578891643538,0.030171578891643538,0.030171578891643538,0.03711094487211655,0.03711094487211655,0.03711094487211655,0.015628461363694064,0.03711094487211655,0.2351473324630296,0.2351473324630296,0.03711094487211655,0.03711094487211655,0.03711094487211655,0.03711094487211655,0.2351473324630296,0.2351473324630296,0.03711094487211655,0.015628461363694064,0.03711094487211655,0.03711094487211655,0.03711094487211655,0.2351473324630296,0.2351473324630296,0.035769422040180625,0.035769422040180625,0.24778932917378513,0.24778932917378513,0.24778932917378513,0.015628461363694064,0.24778932917378513,0.035769422040180625,0.035769422040180625,0.24778932917378513,0.24778932917378513,0.24778932917378513,0.24778932917378513,0.035769422040180625,0.035769422040180625,0.24778932917378513,0.012268980404560106,0.24778932917378513,0.24778932917378513,0.24778932917378513,0.05754357293697859,0.05754357293697859,0.05754357293697859,0.05754357293697859,0.05754357293697859,0.05754357293697859,0.05754357293697859,0.012268980404560106,0.05754357293697859,0.05754357293697859,0.05754357293697859,0.05754357293697859,0.05754357293697859,0.05754357293697859,0.05754357293697859,0.05754357293697859,0.05754357293697859,0.05754357293697859,0.015628461363694064,0.05754357293697859
VIASCKDE,0.6807588511141945,0.6821990859550436,0.6821990859550436,0.6821990859550436,0.6807588511141945,0.6807588511141945,0.6821990859550436,0.6821990859550436,0.6821990859550436,0.6821990859550436,0.6839852757365832,0.6807588511141945,0.6839852757365832,0.6839852757365832,0.6839852757365832,0.6839852757365832,0.6839852757365832,0.6839852757365832,0.6839852757365832,0.6839852757365832,0.6839852757365832,0.6839852757365832,0.6821990859550436,0.6839852757365832,0.6839852757365832,0.6839852757365832,0.6839852757365832,0.6839852757365832,0.6839852757365832,0.6839852757365832,0.6779424506200222,0.6779424506200222,0.6779424506200222,0.6821990859550436,0.6779424506200222,0.6796313882192954,0.6796313882192954,0.6779424506200222,0.6779424506200222,0.6779424506200222,0.6779424506200222,0.6796313882192954,0.6796313882192954,0.6779424506200222,0.6821990859550436,0.6779424506200222,0.6779424506200222,0.6779424506200222,0.6796313882192954,0.6796313882192954,0.6573759171193937,0.6573759171193937,0.6582196575922863,0.6582196575922863,0.6582196575922863,0.6821990859550436,0.6582196575922863,0.6573759171193937,0.6573759171193937,0.6582196575922863,0.6582196575922863,0.6582196575922863,0.6582196575922863,0.6573759171193937,0.6573759171193937,0.6582196575922863,0.6807588511141945,0.6582196575922863,0.6582196575922863,0.6582196575922863,0.6455593837335003,0.6455593837335003,0.6455593837335003,0.6455593837335003,0.6455593837335003,0.6455593837335003,0.6455593837335003,0.6807588511141945,0.6455593837335003,0.6455593837335003,0.6455593837335003,0.6455593837335003,0.6455593837335003,0.6455593837335003,0.6455593837335003,0.6455593837335003,0.6455593837335003,0.6455593837335003,0.6821990859550436,0.6455593837335003
COP,0.20175135240260847,0.20222169333749201,0.20222169333749201,0.20222169333749201,0.20175135240260847,0.20175135240260847,0.20222169333749201,0.20222169333749201,0.20222169333749201,0.20222169333749201,0.1855729913914625,0.20175135240260847,0.1855729913914625,0.1855729913914625,0.1855729913914625,0.1855729913914625,0.1855729913914625,0.1855729913914625,0.1855729913914625,0.1855729913914625,0.1855729913914625,0.1855729913914625,0.20222169333749201,0.1855729913914625,0.1855729913914625,0.1855729913914625,0.1855729913914625,0.1855729913914625,0.1855729913914625,0.1855729913914625,0.16198196474107615,0.16198196474107615,0.16198196474107615,0.20222169333749201,0.16198196474107615,0.1623064320719661,0.1623064320719661,0.16198196474107615,0.16198196474107615,0.16198196474107615,0.16198196474107615,0.1623064320719661,0.1623064320719661,0.16198196474107615,0.20222169333749201,0.16198196474107615,0.16198196474107615,0.16198196474107615,0.1623064320719661,0.1623064320719661,0.15594003285007868,0.15594003285007868,0.157709889881241,0.157709889881241,0.157709889881241,0.20222169333749201,0.157709889881241,0.15594003285007868,0.15594003285007868,0.157709889881241,0.157709889881241,0.157709889881241,0.157709889881241,0.15594003285007868,0.15594003285007868,0.157709889881241,0.20175135240260847,0.157709889881241,0.157709889881241,0.157709889881241,0.14574889733102916,0.14574889733102916,0.14574889733102916,0.14574889733102916,0.14574889733102916,0.14574889733102916,0.14574889733102916,0.20175135240260847,0.14574889733102916,0.14574889733102916,0.14574889733102916,0.14574889733102916,0.14574889733102916,0.14574889733102916,0.14574889733102916,0.14574889733102916,0.14574889733102916,0.14574889733102916,0.20222169333749201,0.14574889733102916
Sym,0.004554186109897539,0.004618205275976157,0.004618205275976157,0.004618205275976157,0.004554186109897539,0.004554186109897539,0.004618205275976157,0.004618205275976157,0.004618205275976157,0.004618205275976157,0.02203718164316832,0.004554186109897539,0.02203718164316832,0.02203718164316832,0.02203718164316832,0.02203718164316832,0.02203718164316832,0.02203718164316832,0.02203718164316832,0.02203718164316832,0.02203718164316832,0.02203718164316832,0.004618205275976157,0.02203718164316832,0.02203718164316832,0.02203718164316832,0.02203718164316832,0.02203718164316832,0.02203718164316832,0.02203718164316832,0.047806509380714325,0.047806509380714325,0.047806509380714325,0.004618205275976157,0.047806509380714325,0.04750669152212366,0.04750669152212366,0.047806509380714325,0.047806509380714325,0.047806509380714325,0.047806509380714325,0.04750669152212366,0.04750669152212366,0.047806509380714325,0.004618205275976157,0.047806509380714325,0.047806509380714325,0.047806509380714325,0.04750669152212366,0.04750669152212366,0.042907383351326406,0.042907383351326406,0.042362042478553984,0.042362042478553984,0.042362042478553984,0.004618205275976157,0.042362042478553984,0.042907383351326406,0.042907383351326406,0.042362042478553984,0.042362042478553984,0.042362042478553984,0.042362042478553984,0.042907383351326406,0.042907383351326406,0.042362042478553984,0.004554186109897539,0.042362042478553984,0.042362042478553984,0.042362042478553984,0.038839377204149726,0.038839377204149726,0.038839377204149726,0.038839377204149726,0.038839377204149726,0.038839377204149726,0.038839377204149726,0.004554186109897539,0.038839377204149726,0.038839377204149726,0.038839377204149726,0.038839377204149726,0.038839377204149726,0.038839377204149726,0.038839377204149726,0.038839377204149726,0.038839377204149726,0.038839377204149726,0.004618205275976157,0.038839377204149726
CS,1.1187518083031023,1.1282145067213387,1.1282145067213387,1.1282145067213387,1.1187518083031023,1.1187518083031023,1.1282145067213387,1.1282145067213387,1.1282145067213387,1.1282145067213387,1.042517707735616,1.1187518083031023,1.042517707735616,1.042517707735616,1.042517707735616,1.042517707735616,1.042517707735616,1.042517707735616,1.042517707735616,1.042517707735616,1.042517707735616,1.042517707735616,1.1282145067213387,1.042517707735616,1.042517707735616,1.042517707735616,1.042517707735616,1.042517707735616,1.042517707735616,1.042517707735616,0.860841090473295,0.860841090473295,0.860841090473295,1.1282145067213387,0.860841090473295,0.862424441713994,0.862424441713994,0.860841090473295,0.860841090473295,0.860841090473295,0.860841090473295,0.862424441713994,0.862424441713994,0.860841090473295,1.1282145067213387,0.860841090473295,0.860841090473295,0.860841090473295,0.862424441713994,0.862424441713994,0.924993630360443,0.924993630360443,0.922328207967945,0.922328207967945,0.922328207967945,1.1282145067213387,0.922328207967945,0.924993630360443,0.924993630360443,0.922328207967945,0.922328207967945,0.922328207967945,0.922328207967945,0.924993630360443,0.924993630360443,0.922328207967945,1.1187518083031023,0.922328207967945,0.922328207967945,0.922328207967945,0.9129909438872275,0.9129909438872275,0.9129909438872275,0.9129909438872275,0.9129909438872275,0.9129909438872275,0.9129909438872275,1.1187518083031023,0.9129909438872275,0.9129909438872275,0.9129909438872275,0.9129909438872275,0.9129909438872275,0.9129909438872275,0.9129909438872275,0.9129909438872275,0.9129909438872275,0.9129909438872275,1.1282145067213387,0.9129909438872275
SF,0.32730314561123397,0.32604528612173267,0.32604528612173267,0.32604528612173267,0.32730314561123397,0.32730314561123397,0.32604528612173267,0.32604528612173267,0.32604528612173267,0.32604528612173267,0.29949586487088964,0.32730314561123397,0.29949586487088964,0.29949586487088964,0.29949586487088964,0.29949586487088964,0.29949586487088964,0.29949586487088964,0.29949586487088964,0.29949586487088964,0.29949586487088964,0.29949586487088964,0.32604528612173267,0.29949586487088964,0.29949586487088964,0.29949586487088964,0.29949586487088964,0.29949586487088964,0.29949586487088964,0.29949586487088964,0.3078123806742059,0.3078123806742059,0.3078123806742059,0.32604528612173267,0.3078123806742059,0.3076638048941791,0.3076638048941791,0.3078123806742059,0.3078123806742059,0.3078123806742059,0.3078123806742059,0.3076638048941791,0.3076638048941791,0.3078123806742059,0.32604528612173267,0.3078123806742059,0.3078123806742059,0.3078123806742059,0.3076638048941791,0.3076638048941791,0.292789480119208,0.292789480119208,0.2928176965811796,0.2928176965811796,0.2928176965811796,0.32604528612173267,0.2928176965811796,0.292789480119208,0.292789480119208,0.2928176965811796,0.2928176965811796,0.2928176965811796,0.2928176965811796,0.292789480119208,0.292789480119208,0.2928176965811796,0.32730314561123397,0.2928176965811796,0.2928176965811796,0.2928176965811796,0.27883052112278284,0.27883052112278284,0.27883052112278284,0.27883052112278284,0.27883052112278284,0.27883052112278284,0.27883052112278284,0.32730314561123397,0.27883052112278284,0.27883052112278284,0.27883052112278284,0.27883052112278284,0.27883052112278284,0.27883052112278284,0.27883052112278284,0.27883052112278284,0.27883052112278284,0.27883052112278284,0.32604528612173267,0.27883052112278284
SD,129505733.67189658,130631099.83510663,130631099.83510663,130631099.83510663,129505733.67189658,129505733.67189658,130631099.83510663,130631099.83510663,130631099.83510663,130631099.83510663,81783471.36486043,129505733.67189658,81783471.36486043,81783471.36486043,81783471.36486043,81783471.36486043,81783471.36486043,81783471.36486043,81783471.36486043,81783471.36486043,81783471.36486043,81783471.36486043,130631099.83510663,81783471.36486043,81783471.36486043,81783471.36486043,81783471.36486043,81783471.36486043,81783471.36486043,81783471.36486043,46805268.1642724,46805268.1642724,46805268.1642724,130631099.83510663,46805268.1642724,46856501.9501178,46856501.9501178,46805268.1642724,46805268.1642724,46805268.1642724,46805268.1642724,46856501.9501178,46856501.9501178,46805268.1642724,130631099.83510663,46805268.1642724,46805268.1642724,46805268.1642724,46856501.9501178,46856501.9501178,36340652.62533876,36340652.62533876,36331532.12992462,36331532.12992462,36331532.12992462,130631099.83510663,36331532.12992462,36340652.62533876,36340652.62533876,36331532.12992462,36331532.12992462,36331532.12992462,36331532.12992462,36340652.62533876,36340652.62533876,36331532.12992462,129505733.67189658,36331532.12992462,36331532.12992462,36331532.12992462,29163111.97302775,29163111.97302775,29163111.97302775,29163111.97302775,29163111.97302775,29163111.97302775,29163111.97302775,129505733.67189658,29163111.97302775,29163111.97302775,29163111.97302775,29163111.97302775,29163111.97302775,29163111.97302775,29163111.97302775,29163111.97302775,29163111.97302775,29163111.97302775,130631099.83510663,29163111.97302775
SDbw,1.378066391517966,1.3977685562561017,1.3977685562561017,1.3977685562561017,1.378066391517966,1.378066391517966,1.3977685562561017,1.3977685562561017,1.3977685562561017,1.3977685562561017,0.9225857602526116,1.378066391517966,0.9225857602526116,0.9225857602526116,0.9225857602526116,0.9225857602526116,0.9225857602526116,0.9225857602526116,0.9225857602526116,0.9225857602526116,0.9225857602526116,0.9225857602526116,1.3977685562561017,0.9225857602526116,0.9225857602526116,0.9225857602526116,0.9225857602526116,0.9225857602526116,0.9225857602526116,0.9225857602526116,0.36279409692441333,0.36279409692441333,0.36279409692441333,1.3977685562561017,0.36279409692441333,0.3644250728546403,0.3644250728546403,0.36279409692441333,0.36279409692441333,0.36279409692441333,0.36279409692441333,0.3644250728546403,0.3644250728546403,0.36279409692441333,1.3977685562561017,0.36279409692441333,0.36279409692441333,0.36279409692441333,0.3644250728546403,0.3644250728546403,0.3610037585864631,0.3610037585864631,0.3625522781547382,0.3625522781547382,0.3625522781547382,1.3977685562561017,0.3625522781547382,0.3610037585864631,0.3610037585864631,0.3625522781547382,0.3625522781547382,0.3625522781547382,0.3625522781547382,0.3610037585864631,0.3610037585864631,0.3625522781547382,1.378066391517966,0.3625522781547382,0.3625522781547382,0.3625522781547382,0.323262861900535,0.323262861900535,0.323262861900535,0.323262861900535,0.323262861900535,0.323262861900535,0.323262861900535,1.378066391517966,0.323262861900535,0.323262861900535,0.323262861900535,0.323262861900535,0.323262861900535,0.323262861900535,0.323262861900535,0.323262861900535,0.323262861900535,0.323262861900535,1.3977685562561017,0.323262861900535
