,labels_parabolic_DBSCAN_params11,labels_parabolic_DBSCAN_params12,labels_parabolic_DBSCAN_params16,labels_parabolic_DBSCAN_params17,labels_parabolic_DBSCAN_params18,labels_parabolic_DBSCAN_params19,labels_parabolic_DBSCAN_params21,labels_parabolic_DBSCAN_params23,labels_parabolic_DBSCAN_params24,labels_parabolic_DBSCAN_params28,labels_parabolic_DBSCAN_params29,labels_parabolic_DBSCAN_params30,labels_parabolic_DBSCAN_params35,labels_parabolic_DBSCAN_params40,labels_parabolic_DBSCAN_params6
FMI,0.45689563687287094,0.6613310736127604,0.6693540915955588,0.5979314904497842,0.4831350842244406,0.6285330164253737,0.6864656889975858,0.7495886810443072,0.5417125817762829,0.9651011296033469,0.6872998362139903,0.5695830108286729,0.599343450109337,0.8152108655468101,0.6668790344975718
