,labels_data6_KMeans_params1,labels_data6_KMeans_params10,labels_data6_KMeans_params11,labels_data6_KMeans_params12,labels_data6_KMeans_params13,labels_data6_KMeans_params14,labels_data6_KMeans_params15,labels_data6_KMeans_params16,labels_data6_KMeans_params17,labels_data6_KMeans_params18,labels_data6_KMeans_params19,labels_data6_KMeans_params2,labels_data6_KMeans_params20,labels_data6_KMeans_params21,labels_data6_KMeans_params22,labels_data6_KMeans_params23,labels_data6_KMeans_params24,labels_data6_KMeans_params25,labels_data6_KMeans_params26,labels_data6_KMeans_params27,labels_data6_KMeans_params28,labels_data6_KMeans_params29,labels_data6_KMeans_params3,labels_data6_KMeans_params30,labels_data6_KMeans_params31,labels_data6_KMeans_params32,labels_data6_KMeans_params33,labels_data6_KMeans_params34,labels_data6_KMeans_params35,labels_data6_KMeans_params36,labels_data6_KMeans_params37,labels_data6_KMeans_params38,labels_data6_KMeans_params39,labels_data6_KMeans_params4,labels_data6_KMeans_params40,labels_data6_KMeans_params41,labels_data6_KMeans_params42,labels_data6_KMeans_params43,labels_data6_KMeans_params44,labels_data6_KMeans_params45,labels_data6_KMeans_params46,labels_data6_KMeans_params47,labels_data6_KMeans_params48,labels_data6_KMeans_params49,labels_data6_KMeans_params5,labels_data6_KMeans_params50,labels_data6_KMeans_params51,labels_data6_KMeans_params52,labels_data6_KMeans_params53,labels_data6_KMeans_params54,labels_data6_KMeans_params6,labels_data6_KMeans_params7,labels_data6_KMeans_params8,labels_data6_KMeans_params9
B,0.3531437693320743,0.3531437693320743,0.3531437693320743,0.3531437693320743,0.3531437693320743,0.3531437693320743,0.3531437693320743,0.3531437693320743,0.3531437693320743,0.3531437693320743,0.28896539100048063,0.3531437693320743,0.28896539100048063,0.28967116645947266,0.28967116645947266,0.28967116645947266,0.28967116645947266,0.28896539100048063,0.28896539100048063,0.28967116645947266,0.28967116645947266,0.28967116645947266,0.3531437693320743,0.28967116645947266,0.28896539100048063,0.28896539100048063,0.28967116645947266,0.28967116645947266,0.28967116645947266,0.28967116645947266,0.19018686896327427,0.19018686896327427,0.18978228194175784,0.3531437693320743,0.18978228194175784,0.18978228194175784,0.18978228194175784,0.19018686896327427,0.19018686896327427,0.18978228194175784,0.18978228194175784,0.18978228194175784,0.18978228194175784,0.19018686896327427,0.3531437693320743,0.19018686896327427,0.18978228194175784,0.18978228194175784,0.18978228194175784,0.18978228194175784,0.3531437693320743,0.3531437693320743,0.3531437693320743,0.3531437693320743
BH,130.10561306826798,130.10561306826798,130.10561306826798,130.10561306826798,130.10561306826798,130.10561306826798,130.10561306826798,130.10561306826798,130.10561306826798,130.10561306826798,63.33286508833957,130.10561306826798,63.33286508833957,63.324953624956514,63.324953624956514,63.324953624956514,63.324953624956514,63.33286508833957,63.33286508833957,63.324953624956514,63.324953624956514,63.324953624956514,130.10561306826798,63.324953624956514,63.33286508833957,63.33286508833957,63.324953624956514,63.324953624956514,63.324953624956514,63.324953624956514,31.200026196000742,31.200026196000742,31.182788341383542,130.10561306826798,31.182788341383542,31.182788341383542,31.182788341383542,31.200026196000742,31.200026196000742,31.182788341383542,31.182788341383542,31.182788341383542,31.182788341383542,31.200026196000742,130.10561306826798,31.200026196000742,31.182788341383542,31.182788341383542,31.182788341383542,31.182788341383542,130.10561306826798,130.10561306826798,130.10561306826798,130.10561306826798
D,0.4375969999689416,0.4375969999689416,0.4375969999689416,0.4375969999689416,0.4375969999689416,0.4375969999689416,0.4375969999689416,0.4375969999689416,0.4375969999689416,0.4375969999689416,0.2764150637298945,0.4375969999689416,0.2764150637298945,0.27499514744092823,0.27499514744092823,0.27499514744092823,0.27499514744092823,0.2764150637298945,0.2764150637298945,0.27499514744092823,0.27499514744092823,0.27499514744092823,0.4375969999689416,0.27499514744092823,0.2764150637298945,0.2764150637298945,0.27499514744092823,0.27499514744092823,0.27499514744092823,0.27499514744092823,0.3595859199092701,0.3595859199092701,0.38084337822351505,0.4375969999689416,0.38084337822351505,0.38084337822351505,0.38084337822351505,0.3595859199092701,0.3595859199092701,0.38084337822351505,0.38084337822351505,0.38084337822351505,0.38084337822351505,0.3595859199092701,0.4375969999689416,0.3595859199092701,0.38084337822351505,0.38084337822351505,0.38084337822351505,0.38084337822351505,0.4375969999689416,0.4375969999689416,0.4375969999689416,0.4375969999689416
H,0.29962496466215405,0.29962496466215405,0.29962496466215405,0.29962496466215405,0.29962496466215405,0.29962496466215405,0.29962496466215405,0.29962496466215405,0.29962496466215405,0.29962496466215405,0.5526591053592126,0.29962496466215405,0.5526591053592126,0.5537217467735127,0.5537217467735127,0.5537217467735127,0.5537217467735127,0.5526591053592126,0.5526591053592126,0.5537217467735127,0.5537217467735127,0.5537217467735127,0.29962496466215405,0.5537217467735127,0.5526591053592126,0.5526591053592126,0.5537217467735127,0.5537217467735127,0.5537217467735127,0.5537217467735127,0.7273397638000064,0.7273397638000064,0.7307739590549691,0.29962496466215405,0.7307739590549691,0.7307739590549691,0.7307739590549691,0.7273397638000064,0.7273397638000064,0.7307739590549691,0.7307739590549691,0.7307739590549691,0.7307739590549691,0.7273397638000064,0.29962496466215405,0.7273397638000064,0.7307739590549691,0.7307739590549691,0.7307739590549691,0.7307739590549691,0.29962496466215405,0.29962496466215405,0.29962496466215405,0.29962496466215405
DBCV,-0.9797402439349553,-0.9797402439349553,-0.9797402439349553,-0.9797402439349553,-0.9797402439349553,-0.9797402439349553,-0.9797402439349553,-0.9797402439349553,-0.9797402439349553,-0.9797402439349553,-0.9752825682807024,-0.9797402439349553,-0.9752825682807024,-0.9838738256780396,-0.9838738256780396,-0.9838738256780396,-0.9838738256780396,-0.9752825682807024,-0.9752825682807024,-0.9838738256780396,-0.9838738256780396,-0.9838738256780396,-0.9797402439349553,-0.9838738256780396,-0.9752825682807024,-0.9752825682807024,-0.9838738256780396,-0.9838738256780396,-0.9838738256780396,-0.9838738256780396,-0.9570386485790229,-0.9570386485790229,-0.9640964154305587,-0.9797402439349553,-0.9640964154305587,-0.9640964154305587,-0.9640964154305587,-0.9570386485790229,-0.9570386485790229,-0.9640964154305587,-0.9640964154305587,-0.9640964154305587,-0.9640964154305587,-0.9570386485790229,-0.9797402439349553,-0.9570386485790229,-0.9640964154305587,-0.9640964154305587,-0.9640964154305587,-0.9640964154305587,-0.9797402439349553,-0.9797402439349553,-0.9797402439349553,-0.9797402439349553
I,0.8828461883294747,0.8828461883294747,0.8828461883294747,0.8828461883294747,0.8828461883294747,0.8828461883294747,0.8828461883294747,0.8828461883294747,0.8828461883294747,0.8828461883294747,0.6648291490104409,0.8828461883294747,0.6648291490104409,0.6669933936552319,0.6669933936552319,0.6669933936552319,0.6669933936552319,0.6648291490104409,0.6648291490104409,0.6669933936552319,0.6669933936552319,0.6669933936552319,0.8828461883294747,0.6669933936552319,0.6648291490104409,0.6648291490104409,0.6669933936552319,0.6669933936552319,0.6669933936552319,0.6669933936552319,0.7575478868097035,0.7575478868097035,0.7526512766672594,0.8828461883294747,0.7526512766672594,0.7526512766672594,0.7526512766672594,0.7575478868097035,0.7575478868097035,0.7526512766672594,0.7526512766672594,0.7526512766672594,0.7526512766672594,0.7575478868097035,0.8828461883294747,0.7575478868097035,0.7526512766672594,0.7526512766672594,0.7526512766672594,0.7526512766672594,0.8828461883294747,0.8828461883294747,0.8828461883294747,0.8828461883294747
C,0.08128827436960306,0.08128827436960306,0.08128827436960306,0.08128827436960306,0.08128827436960306,0.08128827436960306,0.08128827436960306,0.08128827436960306,0.08128827436960306,0.08128827436960306,0.08971431227523613,0.08128827436960306,0.08971431227523613,0.08950536318899097,0.08950536318899097,0.08950536318899097,0.08950536318899097,0.08971431227523613,0.08971431227523613,0.08950536318899097,0.08950536318899097,0.08950536318899097,0.08128827436960306,0.08950536318899097,0.08971431227523613,0.08971431227523613,0.08950536318899097,0.08950536318899097,0.08950536318899097,0.08950536318899097,0.0564945914589885,0.0564945914589885,0.05653608067466109,0.08128827436960306,0.05653608067466109,0.05653608067466109,0.05653608067466109,0.0564945914589885,0.0564945914589885,0.05653608067466109,0.05653608067466109,0.05653608067466109,0.05653608067466109,0.0564945914589885,0.08128827436960306,0.0564945914589885,0.05653608067466109,0.05653608067466109,0.05653608067466109,0.05653608067466109,0.08128827436960306,0.08128827436960306,0.08128827436960306,0.08128827436960306
CDbw,0.004712156110597063,0.004712156110597063,0.004712156110597063,0.004712156110597063,0.004712156110597063,0.004712156110597063,0.004712156110597063,0.004712156110597063,0.004712156110597063,0.004712156110597063,0.013574033782471942,0.004712156110597063,0.013574033782471942,0.014453666667986732,0.014453666667986732,0.014453666667986732,0.014453666667986732,0.013574033782471942,0.013574033782471942,0.014453666667986732,0.014453666667986732,0.014453666667986732,0.004712156110597063,0.014453666667986732,0.013574033782471942,0.013574033782471942,0.014453666667986732,0.014453666667986732,0.014453666667986732,0.014453666667986732,0.01922740283550825,0.01922740283550825,0.01868487300855607,0.004712156110597063,0.01868487300855607,0.01868487300855607,0.01868487300855607,0.01922740283550825,0.01922740283550825,0.01868487300855607,0.01868487300855607,0.01868487300855607,0.01868487300855607,0.01922740283550825,0.004712156110597063,0.01922740283550825,0.01868487300855607,0.01868487300855607,0.01868487300855607,0.01868487300855607,0.004712156110597063,0.004712156110597063,0.004712156110597063,0.004712156110597063
VIASCKDE,0.7537295315065428,0.7537295315065428,0.7537295315065428,0.7537295315065428,0.7537295315065428,0.7537295315065428,0.7537295315065428,0.7537295315065428,0.7537295315065428,0.7537295315065428,0.7354162469407002,0.7537295315065428,0.7354162469407002,0.7357708939075664,0.7357708939075664,0.7357708939075664,0.7357708939075664,0.7354162469407002,0.7354162469407002,0.7357708939075664,0.7357708939075664,0.7357708939075664,0.7537295315065428,0.7357708939075664,0.7354162469407002,0.7354162469407002,0.7357708939075664,0.7357708939075664,0.7357708939075664,0.7357708939075664,0.7273764052001884,0.7273764052001884,0.7350978149247176,0.7537295315065428,0.7350978149247176,0.7350978149247176,0.7350978149247176,0.7273764052001884,0.7273764052001884,0.7350978149247176,0.7350978149247176,0.7350978149247176,0.7350978149247176,0.7273764052001884,0.7537295315065428,0.7273764052001884,0.7350978149247176,0.7350978149247176,0.7350978149247176,0.7350978149247176,0.7537295315065428,0.7537295315065428,0.7537295315065428,0.7537295315065428
COP,0.4698466393937106,0.4698466393937106,0.4698466393937106,0.4698466393937106,0.4698466393937106,0.4698466393937106,0.4698466393937106,0.4698466393937106,0.4698466393937106,0.4698466393937106,0.3935602538936008,0.4698466393937106,0.3935602538936008,0.39434744561173496,0.39434744561173496,0.39434744561173496,0.39434744561173496,0.3935602538936008,0.3935602538936008,0.39434744561173496,0.39434744561173496,0.39434744561173496,0.4698466393937106,0.39434744561173496,0.3935602538936008,0.3935602538936008,0.39434744561173496,0.39434744561173496,0.39434744561173496,0.39434744561173496,0.4043983621596648,0.4043983621596648,0.4016820171449827,0.4698466393937106,0.4016820171449827,0.4016820171449827,0.4016820171449827,0.4043983621596648,0.4043983621596648,0.4016820171449827,0.4016820171449827,0.4016820171449827,0.4016820171449827,0.4043983621596648,0.4698466393937106,0.4043983621596648,0.4016820171449827,0.4016820171449827,0.4016820171449827,0.4016820171449827,0.4698466393937106,0.4698466393937106,0.4698466393937106,0.4698466393937106
Sym,0.009871886374485366,0.009871886374485366,0.009871886374485366,0.009871886374485366,0.009871886374485366,0.009871886374485366,0.009871886374485366,0.009871886374485366,0.009871886374485366,0.009871886374485366,0.009515920337847436,0.009871886374485366,0.009515920337847436,0.009650852677273619,0.009650852677273619,0.009650852677273619,0.009650852677273619,0.009515920337847436,0.009515920337847436,0.009650852677273619,0.009650852677273619,0.009650852677273619,0.009871886374485366,0.009650852677273619,0.009515920337847436,0.009515920337847436,0.009650852677273619,0.009650852677273619,0.009650852677273619,0.009650852677273619,0.011614861229992356,0.011614861229992356,0.01131495113826088,0.009871886374485366,0.01131495113826088,0.01131495113826088,0.01131495113826088,0.011614861229992356,0.011614861229992356,0.01131495113826088,0.01131495113826088,0.01131495113826088,0.01131495113826088,0.011614861229992356,0.009871886374485366,0.011614861229992356,0.01131495113826088,0.01131495113826088,0.01131495113826088,0.01131495113826088,0.009871886374485366,0.009871886374485366,0.009871886374485366,0.009871886374485366
CS,1.035505811578799,1.035505811578799,1.035505811578799,1.035505811578799,1.035505811578799,1.035505811578799,1.035505811578799,1.035505811578799,1.035505811578799,1.035505811578799,1.1384109778479894,1.035505811578799,1.1384109778479894,1.1445815466964961,1.1445815466964961,1.1445815466964961,1.1445815466964961,1.1384109778479894,1.1384109778479894,1.1445815466964961,1.1445815466964961,1.1445815466964961,1.035505811578799,1.1445815466964961,1.1384109778479894,1.1384109778479894,1.1445815466964961,1.1445815466964961,1.1445815466964961,1.1445815466964961,1.1287438801770602,1.1287438801770602,1.134580059346418,1.035505811578799,1.134580059346418,1.134580059346418,1.134580059346418,1.1287438801770602,1.1287438801770602,1.134580059346418,1.134580059346418,1.134580059346418,1.134580059346418,1.1287438801770602,1.035505811578799,1.1287438801770602,1.134580059346418,1.134580059346418,1.134580059346418,1.134580059346418,1.035505811578799,1.035505811578799,1.035505811578799,1.035505811578799
SF,0.3641597663924768,0.3641597663924768,0.3641597663924768,0.3641597663924768,0.3641597663924768,0.3641597663924768,0.3641597663924768,0.3641597663924768,0.3641597663924768,0.3641597663924768,0.29666979938870264,0.3641597663924768,0.29666979938870264,0.29614701269202115,0.29614701269202115,0.29614701269202115,0.29614701269202115,0.29666979938870264,0.29666979938870264,0.29614701269202115,0.29614701269202115,0.29614701269202115,0.3641597663924768,0.29614701269202115,0.29666979938870264,0.29666979938870264,0.29614701269202115,0.29614701269202115,0.29614701269202115,0.29614701269202115,0.2549603790651239,0.2549603790651239,0.25532921035044176,0.3641597663924768,0.25532921035044176,0.25532921035044176,0.25532921035044176,0.2549603790651239,0.2549603790651239,0.25532921035044176,0.25532921035044176,0.25532921035044176,0.25532921035044176,0.2549603790651239,0.3641597663924768,0.2549603790651239,0.25532921035044176,0.25532921035044176,0.25532921035044176,0.25532921035044176,0.3641597663924768,0.3641597663924768,0.3641597663924768,0.3641597663924768
SD,2794613.4924188894,2794613.4924188894,2794613.4924188894,2794613.4924188894,2794613.4924188894,2794613.4924188894,2794613.4924188894,2794613.4924188894,2794613.4924188894,2794613.4924188894,1939892.4743275347,2794613.4924188894,1939892.4743275347,1946817.2498241875,1946817.2498241875,1946817.2498241875,1946817.2498241875,1939892.4743275347,1939892.4743275347,1946817.2498241875,1946817.2498241875,1946817.2498241875,2794613.4924188894,1946817.2498241875,1939892.4743275347,1939892.4743275347,1946817.2498241875,1946817.2498241875,1946817.2498241875,1946817.2498241875,1454761.8934028975,1454761.8934028975,1449364.9096048584,2794613.4924188894,1449364.9096048584,1449364.9096048584,1449364.9096048584,1454761.8934028975,1454761.8934028975,1449364.9096048584,1449364.9096048584,1449364.9096048584,1449364.9096048584,1454761.8934028975,2794613.4924188894,1454761.8934028975,1449364.9096048584,1449364.9096048584,1449364.9096048584,1449364.9096048584,2794613.4924188894,2794613.4924188894,2794613.4924188894,2794613.4924188894
SDbw,1.0984475042336186,1.0984475042336186,1.0984475042336186,1.0984475042336186,1.0984475042336186,1.0984475042336186,1.0984475042336186,1.0984475042336186,1.0984475042336186,1.0984475042336186,0.9552181353877179,1.0984475042336186,0.9552181353877179,0.9461686958200697,0.9461686958200697,0.9461686958200697,0.9461686958200697,0.9552181353877179,0.9552181353877179,0.9461686958200697,0.9461686958200697,0.9461686958200697,1.0984475042336186,0.9461686958200697,0.9552181353877179,0.9552181353877179,0.9461686958200697,0.9461686958200697,0.9461686958200697,0.9461686958200697,0.8020226047732189,0.8020226047732189,0.7987733030054096,1.0984475042336186,0.7987733030054096,0.7987733030054096,0.7987733030054096,0.8020226047732189,0.8020226047732189,0.7987733030054096,0.7987733030054096,0.7987733030054096,0.7987733030054096,0.8020226047732189,1.0984475042336186,0.8020226047732189,0.7987733030054096,0.7987733030054096,0.7987733030054096,0.7987733030054096,1.0984475042336186,1.0984475042336186,1.0984475042336186,1.0984475042336186
