,labels_a1_HDBSCAN_params1,labels_a1_HDBSCAN_params10,labels_a1_HDBSCAN_params11,labels_a1_HDBSCAN_params12,labels_a1_HDBSCAN_params13,labels_a1_HDBSCAN_params14,labels_a1_HDBSCAN_params15,labels_a1_HDBSCAN_params16,labels_a1_HDBSCAN_params17,labels_a1_HDBSCAN_params18,labels_a1_HDBSCAN_params19,labels_a1_HDBSCAN_params2,labels_a1_HDBSCAN_params20,labels_a1_HDBSCAN_params21,labels_a1_HDBSCAN_params22,labels_a1_HDBSCAN_params23,labels_a1_HDBSCAN_params24,labels_a1_HDBSCAN_params25,labels_a1_HDBSCAN_params26,labels_a1_HDBSCAN_params27,labels_a1_HDBSCAN_params28,labels_a1_HDBSCAN_params29,labels_a1_HDBSCAN_params3,labels_a1_HDBSCAN_params30,labels_a1_HDBSCAN_params31,labels_a1_HDBSCAN_params32,labels_a1_HDBSCAN_params33,labels_a1_HDBSCAN_params34,labels_a1_HDBSCAN_params35,labels_a1_HDBSCAN_params36,labels_a1_HDBSCAN_params37,labels_a1_HDBSCAN_params38,labels_a1_HDBSCAN_params39,labels_a1_HDBSCAN_params4,labels_a1_HDBSCAN_params40,labels_a1_HDBSCAN_params41,labels_a1_HDBSCAN_params42,labels_a1_HDBSCAN_params43,labels_a1_HDBSCAN_params44,labels_a1_HDBSCAN_params45,labels_a1_HDBSCAN_params46,labels_a1_HDBSCAN_params47,labels_a1_HDBSCAN_params48,labels_a1_HDBSCAN_params49,labels_a1_HDBSCAN_params5,labels_a1_HDBSCAN_params50,labels_a1_HDBSCAN_params51,labels_a1_HDBSCAN_params52,labels_a1_HDBSCAN_params53,labels_a1_HDBSCAN_params54,labels_a1_HDBSCAN_params55,labels_a1_HDBSCAN_params56,labels_a1_HDBSCAN_params57,labels_a1_HDBSCAN_params58,labels_a1_HDBSCAN_params59,labels_a1_HDBSCAN_params6,labels_a1_HDBSCAN_params60,labels_a1_HDBSCAN_params61,labels_a1_HDBSCAN_params62,labels_a1_HDBSCAN_params63,labels_a1_HDBSCAN_params64,labels_a1_HDBSCAN_params65,labels_a1_HDBSCAN_params66,labels_a1_HDBSCAN_params67,labels_a1_HDBSCAN_params68,labels_a1_HDBSCAN_params69,labels_a1_HDBSCAN_params7,labels_a1_HDBSCAN_params70,labels_a1_HDBSCAN_params71,labels_a1_HDBSCAN_params72,labels_a1_HDBSCAN_params8,labels_a1_HDBSCAN_params9
cSIL,,,,,,,,,,,,,,,0.8280448671903058,0.8280448671903058,0.8280448671903058,,,,,,,,,,,,,,,,,0.8280448671903058,0.8280448671903058,0.8280448671903058,0.8280448671903058,,,,,,,,0.8280448671903058,,,,,,,,,0.8280448671903058,0.8280448671903058,0.8280448671903058,0.8280448671903058,,,,,,,,,,,,,,,
GD43,,,,,,,,,,,,,,,1.7963466040805276,1.7963466040805276,1.7963466040805276,,,,,,,,,,,,,,,,,1.7963466040805276,1.7963466040805276,1.7963466040805276,1.7963466040805276,,,,,,,,1.7963466040805276,,,,,,,,,1.7963466040805276,1.7963466040805276,1.7963466040805276,1.7963466040805276,,,,,,,,,,,,,,,
GD53,,,,,,,,,,,,,,,0.4049870272290381,0.4049870272290381,0.4049870272290381,,,,,,,,,,,,,,,,,0.4049870272290381,0.4049870272290381,0.4049870272290381,0.4049870272290381,,,,,,,,0.4049870272290381,,,,,,,,,0.4049870272290381,0.4049870272290381,0.4049870272290381,0.4049870272290381,,,,,,,,,,,,,,,
PS,,,,,,,,,,,,,,,1.630035388889198,1.630035388889198,1.630035388889198,,,,,,,,,,,,,,,,,1.630035388889198,1.630035388889198,1.630035388889198,1.630035388889198,,,,,,,,1.630035388889198,,,,,,,,,1.630035388889198,1.630035388889198,1.630035388889198,1.630035388889198,,,,,,,,,,,,,,,
rCIP,,,,,,,,,,,,,,,0.02276538574311055,0.02276538574311055,0.02276538574311055,,,,,,,,,,,,,,,,,0.02276538574311055,0.02276538574311055,0.02276538574311055,0.02276538574311055,,,,,,,,0.02276538574311055,,,,,,,,,0.02276538574311055,0.02276538574311055,0.02276538574311055,0.02276538574311055,,,,,,,,,,,,,,,
WB,,,,,,,,,,,,,,,1.796717632606263,1.796717632606263,1.796717632606263,,,,,,,,,,,,,,,,,1.796717632606263,1.796717632606263,1.796717632606263,1.796717632606263,,,,,,,,1.796717632606263,,,,,,,,,1.796717632606263,1.796717632606263,1.796717632606263,1.796717632606263,,,,,,,,,,,,,,,
XB,,,,,,,,,,,,,,,0.21560611591275156,0.21560611591275156,0.21560611591275156,,,,,,,,,,,,,,,,,0.21560611591275156,0.21560611591275156,0.21560611591275156,0.21560611591275156,,,,,,,,0.21560611591275156,,,,,,,,,0.21560611591275156,0.21560611591275156,0.21560611591275156,0.21560611591275156,,,,,,,,,,,,,,,
SSE,3745.5259470954825,2650.186257987225,2650.186257987225,2650.186257987225,3306.5213135689983,3306.5213135689983,3538.6795273561615,2139.3430872305703,2139.3430872305703,2139.3430872305703,3400.030896667853,3031.1640818744127,3031.1640818744127,3729.537139556507,707.2323664600095,707.2323664600095,707.2323664600095,3140.328206622029,3146.025717038966,3895.3541677325697,2650.186257987225,2650.186257987225,3729.537139556507,2650.186257987225,3306.5213135689983,3306.5213135689983,3538.6795273561615,2139.3430872305703,2139.3430872305703,2139.3430872305703,3244.1436018163113,3031.1640818744127,3729.537139556507,707.2323664600095,707.2323664600095,707.2323664600095,707.2323664600095,3140.328206622029,3146.025717038966,3895.3541677325697,2650.186257987225,2650.186257987225,2650.186257987225,3306.5213135689983,707.2323664600095,3306.5213135689983,3538.6795273561615,2139.3430872305703,2139.3430872305703,2139.3430872305703,3244.1436018163113,3031.1640818744127,3729.537139556507,707.2323664600095,707.2323664600095,707.2323664600095,707.2323664600095,3140.328206622029,3146.025717038966,3895.3541677325697,2650.186257987225,2650.186257987225,2650.186257987225,3306.5213135689983,3306.5213135689983,3538.6795273561615,3143.9575176883527,2139.3430872305703,2139.3430872305703,2139.3430872305703,3146.025717038966,3895.3541677325697
RS,,,,,,,,,,,,,,,0.10905315495769699,0.10905315495769699,0.10905315495769699,,,,,,,,,,,,,,,,,0.10905315495769699,0.10905315495769699,0.10905315495769699,0.10905315495769699,,,,,,,,0.10905315495769699,,,,,,,,,0.10905315495769699,0.10905315495769699,0.10905315495769699,0.10905315495769699,,,,,,,,,,,,,,,
DH,0.0051762134812914536,0.23988681921131327,0.23988681921131327,0.23988681921131327,0.008444337826410542,0.008444337826410542,0.1795365720213807,0.34122357769153033,0.34122357769153033,0.34122357769153033,0.007514880729673995,0.032936834011376384,0.032936834011376384,0.11822690008039696,0.4920573638365926,0.4920573638365926,0.4920573638365926,0.009932970333975654,0.011015533837840012,0.16537689210938136,0.23988681921131327,0.23988681921131327,0.11822690008039696,0.23988681921131327,0.008444337826410542,0.008444337826410542,0.1795365720213807,0.34122357769153033,0.34122357769153033,0.34122357769153033,0.008821545146413375,0.032936834011376384,0.11822690008039696,0.4920573638365926,0.4920573638365926,0.4920573638365926,0.4920573638365926,0.009932970333975654,0.011015533837840012,0.16537689210938136,0.23988681921131327,0.23988681921131327,0.23988681921131327,0.008444337826410542,0.4920573638365926,0.008444337826410542,0.1795365720213807,0.34122357769153033,0.34122357769153033,0.34122357769153033,0.008821545146413375,0.032936834011376384,0.11822690008039696,0.4920573638365926,0.4920573638365926,0.4920573638365926,0.4920573638365926,0.009932970333975654,0.011015533837840012,0.16537689210938136,0.23988681921131327,0.23988681921131327,0.23988681921131327,0.008444337826410542,0.008444337826410542,0.1795365720213807,0.008948016618042063,0.34122357769153033,0.34122357769153033,0.34122357769153033,0.011015533837840012,0.16537689210938136
B,3.11373889951849,1.6636145628845855,1.6636145628845855,1.6636145628845855,1.9991885883826557,1.9991885883826557,2.594016255925482,2.302963306366393,2.302963306366393,2.302963306366393,2.127213760734813,1.4835456567271714,1.4835456567271714,2.216072124222219,0.4149037484850506,0.4149037484850506,0.4149037484850506,2.009276629398193,1.9158906152004274,2.662578464974532,1.6636145628845855,1.6636145628845855,2.216072124222219,1.6636145628845855,1.9991885883826557,1.9991885883826557,2.594016255925482,2.302963306366393,2.302963306366393,2.302963306366393,2.0450196820651114,1.4835456567271714,2.216072124222219,0.4149037484850506,0.4149037484850506,0.4149037484850506,0.4149037484850506,2.009276629398193,1.9158906152004274,2.662578464974532,1.6636145628845855,1.6636145628845855,1.6636145628845855,1.9991885883826557,0.4149037484850506,1.9991885883826557,2.594016255925482,2.302963306366393,2.302963306366393,2.302963306366393,2.0450196820651114,1.4835456567271714,2.216072124222219,0.4149037484850506,0.4149037484850506,0.4149037484850506,0.4149037484850506,2.009276629398193,1.9158906152004274,2.662578464974532,1.6636145628845855,1.6636145628845855,1.6636145628845855,1.9991885883826557,1.9991885883826557,2.594016255925482,2.040479027628603,2.302963306366393,2.302963306366393,2.302963306366393,1.9158906152004274,2.662578464974532
BH,1.4773949567217217,235.1425917719746,235.1425917719746,235.1425917719746,1.3435639036582196,1.3435639036582196,156.88140331996087,232.43479433748158,232.43479433748158,232.43479433748158,1.493943200911012,32.031185676637094,32.031185676637094,159.59372479637344,353.6161832300048,353.6161832300048,353.6161832300048,2.196653546239732,2.879353095125013,159.01219592445202,235.1425917719746,235.1425917719746,159.59372479637344,235.1425917719746,1.3435639036582196,1.3435639036582196,156.88140331996087,232.43479433748158,232.43479433748158,232.43479433748158,1.6815326214386075,32.031185676637094,159.59372479637344,353.6161832300048,353.6161832300048,353.6161832300048,353.6161832300048,2.196653546239732,2.879353095125013,159.01219592445202,235.1425917719746,235.1425917719746,235.1425917719746,1.3435639036582196,353.6161832300048,1.3435639036582196,156.88140331996087,232.43479433748158,232.43479433748158,232.43479433748158,1.6815326214386075,32.031185676637094,159.59372479637344,353.6161832300048,353.6161832300048,353.6161832300048,353.6161832300048,2.196653546239732,2.879353095125013,159.01219592445202,235.1425917719746,235.1425917719746,235.1425917719746,1.3435639036582196,1.3435639036582196,156.88140331996087,2.049418013128981,232.43479433748158,232.43479433748158,232.43479433748158,2.879353095125013,159.01219592445202
D,0.03230480541668487,0.4198995206670736,0.4198995206670736,0.4198995206670736,0.0068951304492753844,0.0068951304492753844,0.012184446611125572,0.20735263586029523,0.20735263586029523,0.20735263586029523,0.07063020694448051,0.015172974540192506,0.015172974540192506,0.06272744974015218,0.32264524665900945,0.32264524665900945,0.32264524665900945,0.022643766672554553,0.026752644379653367,0.0028061193477160445,0.4198995206670736,0.4198995206670736,0.06272744974015218,0.4198995206670736,0.0068951304492753844,0.0068951304492753844,0.012184446611125572,0.20735263586029523,0.20735263586029523,0.20735263586029523,0.012600275480839742,0.015172974540192506,0.06272744974015218,0.32264524665900945,0.32264524665900945,0.32264524665900945,0.32264524665900945,0.022643766672554553,0.026752644379653367,0.0028061193477160445,0.4198995206670736,0.4198995206670736,0.4198995206670736,0.0068951304492753844,0.32264524665900945,0.0068951304492753844,0.012184446611125572,0.20735263586029523,0.20735263586029523,0.20735263586029523,0.012600275480839742,0.015172974540192506,0.06272744974015218,0.32264524665900945,0.32264524665900945,0.32264524665900945,0.32264524665900945,0.022643766672554553,0.026752644379653367,0.0028061193477160445,0.4198995206670736,0.4198995206670736,0.4198995206670736,0.0068951304492753844,0.0068951304492753844,0.012184446611125572,0.09475287585039624,0.20735263586029523,0.20735263586029523,0.20735263586029523,0.026752644379653367,0.0028061193477160445
H,,,,,,,,,,,,,,,0.33282912308236773,0.33282912308236773,0.33282912308236773,,,,,,,,,,,,,,,,,0.33282912308236773,0.33282912308236773,0.33282912308236773,0.33282912308236773,,,,,,,,0.33282912308236773,,,,,,,,,0.33282912308236773,0.33282912308236773,0.33282912308236773,0.33282912308236773,,,,,,,,,,,,,,,
