,labels_x2_DBSCAN_params11,labels_x2_DBSCAN_params16,labels_x2_DBSCAN_params17,labels_x2_DBSCAN_params21,labels_x2_DBSCAN_params22,labels_x2_DBSCAN_params26,labels_x2_DBSCAN_params27,labels_x2_DBSCAN_params31,labels_x2_DBSCAN_params32,labels_x2_DBSCAN_params36,labels_x2_DBSCAN_params37,labels_x2_DBSCAN_params38,labels_x2_DBSCAN_params42,labels_x2_DBSCAN_params43,labels_x2_DBSCAN_params48
VMI,0.08790866331422748,0.567052990829826,0.4596397458958367,0.6523190430460433,0.6234484220230667,0.7451572963506725,0.7586405957649511,0.4864126901049029,0.5554090711673817,0.4198590589815728,0.4896036391348421,0.4962222284394122,0.4025447768924714,0.47189448980774096,0.3972561904145941
