,labels_data4_DBSCAN_params13,labels_data4_DBSCAN_params14,labels_data4_DBSCAN_params17,labels_data4_DBSCAN_params18,labels_data4_DBSCAN_params19,labels_data4_DBSCAN_params20,labels_data4_DBSCAN_params22,labels_data4_DBSCAN_params23,labels_data4_DBSCAN_params24,labels_data4_DBSCAN_params9
VMI,0.3054155567889665,0.04148677528047372,0.8480467353613486,0.774235882126311,0.6657175484666746,0.5693861793243538,0.942642754912391,0.9180925177538966,0.8869503509152122,0.054311108987973866
