,labels_data6_MeanShift_params1,labels_data6_MeanShift_params10,labels_data6_MeanShift_params11,labels_data6_MeanShift_params12,labels_data6_MeanShift_params13,labels_data6_MeanShift_params14,labels_data6_MeanShift_params15,labels_data6_MeanShift_params16,labels_data6_MeanShift_params17,labels_data6_MeanShift_params18,labels_data6_MeanShift_params19,labels_data6_MeanShift_params2,labels_data6_MeanShift_params20,labels_data6_MeanShift_params27,labels_data6_MeanShift_params28,labels_data6_MeanShift_params29,labels_data6_MeanShift_params3,labels_data6_MeanShift_params30,labels_data6_MeanShift_params37,labels_data6_MeanShift_params38,labels_data6_MeanShift_params4,labels_data6_MeanShift_params5,labels_data6_MeanShift_params6,labels_data6_MeanShift_params7,labels_data6_MeanShift_params8,labels_data6_MeanShift_params9
VMI,0.36564016072255434,0.5317025717555833,0.5301759746698516,0.5263102504288617,0.45166980072389645,0.45057899812417296,0.5412082791902975,0.5317025717555833,0.4886130653758002,0.4870830451622721,0.4276388865474796,0.35798496879254404,0.4431184267982935,0.49806383602377907,0.49806383602377907,0.3953963598351508,0.39320723819575487,0.48863374421112815,0.45926719489350865,0.4620812373953194,0.38175126832997736,0.4549098517000417,0.4514460401418956,0.45166980072389645,0.45057899812417296,0.5412082791902975
