,labels_spiral_HDBSCAN_params1,labels_spiral_HDBSCAN_params10,labels_spiral_HDBSCAN_params11,labels_spiral_HDBSCAN_params12,labels_spiral_HDBSCAN_params13,labels_spiral_HDBSCAN_params14,labels_spiral_HDBSCAN_params15,labels_spiral_HDBSCAN_params16,labels_spiral_HDBSCAN_params17,labels_spiral_HDBSCAN_params18,labels_spiral_HDBSCAN_params19,labels_spiral_HDBSCAN_params2,labels_spiral_HDBSCAN_params20,labels_spiral_HDBSCAN_params21,labels_spiral_HDBSCAN_params22,labels_spiral_HDBSCAN_params23,labels_spiral_HDBSCAN_params24,labels_spiral_HDBSCAN_params25,labels_spiral_HDBSCAN_params26,labels_spiral_HDBSCAN_params27,labels_spiral_HDBSCAN_params28,labels_spiral_HDBSCAN_params29,labels_spiral_HDBSCAN_params3,labels_spiral_HDBSCAN_params30,labels_spiral_HDBSCAN_params31,labels_spiral_HDBSCAN_params32,labels_spiral_HDBSCAN_params33,labels_spiral_HDBSCAN_params34,labels_spiral_HDBSCAN_params35,labels_spiral_HDBSCAN_params36,labels_spiral_HDBSCAN_params37,labels_spiral_HDBSCAN_params38,labels_spiral_HDBSCAN_params39,labels_spiral_HDBSCAN_params4,labels_spiral_HDBSCAN_params40,labels_spiral_HDBSCAN_params41,labels_spiral_HDBSCAN_params42,labels_spiral_HDBSCAN_params43,labels_spiral_HDBSCAN_params44,labels_spiral_HDBSCAN_params45,labels_spiral_HDBSCAN_params46,labels_spiral_HDBSCAN_params47,labels_spiral_HDBSCAN_params48,labels_spiral_HDBSCAN_params49,labels_spiral_HDBSCAN_params5,labels_spiral_HDBSCAN_params50,labels_spiral_HDBSCAN_params51,labels_spiral_HDBSCAN_params52,labels_spiral_HDBSCAN_params53,labels_spiral_HDBSCAN_params54,labels_spiral_HDBSCAN_params55,labels_spiral_HDBSCAN_params56,labels_spiral_HDBSCAN_params57,labels_spiral_HDBSCAN_params58,labels_spiral_HDBSCAN_params59,labels_spiral_HDBSCAN_params6,labels_spiral_HDBSCAN_params60,labels_spiral_HDBSCAN_params61,labels_spiral_HDBSCAN_params62,labels_spiral_HDBSCAN_params63,labels_spiral_HDBSCAN_params7,labels_spiral_HDBSCAN_params8,labels_spiral_HDBSCAN_params9
B,16.988609846385895,3.0754568338609145,3.0754568338609145,3.0754568338609145,4.9383042281234735,4.9383042281234735,0.17615955139999867,0.17615955139999867,0.17615955139999867,0.17615955139999867,0.17615955139999867,16.988609846385895,0.44701379730104435,0.44701379730104435,16.988609846385895,16.988609846385895,16.988609846385895,16.988609846385895,16.988609846385895,17.936572066492932,17.936572066492932,3.0754568338609145,16.988609846385895,3.0754568338609145,3.0754568338609145,3.0754568338609145,3.0754568338609145,4.9383042281234735,4.9383042281234735,0.17615955139999867,0.17615955139999867,0.17615955139999867,0.17615955139999867,16.988609846385895,0.17615955139999867,0.44701379730104435,0.44701379730104435,16.988609846385895,16.988609846385895,16.988609846385895,16.988609846385895,16.988609846385895,17.936572066492932,17.936572066492932,16.988609846385895,3.0754568338609145,3.0754568338609145,3.0754568338609145,3.0754568338609145,3.0754568338609145,4.9383042281234735,4.9383042281234735,0.17615955139999867,0.17615955139999867,0.17615955139999867,17.936572066492932,0.17615955139999867,0.17615955139999867,0.44701379730104435,0.44701379730104435,17.936572066492932,3.0754568338609145,3.0754568338609145
BH,46.23837669835004,16.282667505897354,16.282667505897354,16.282667505897354,30.00049215574821,30.00049215574821,0.5377791359745355,0.5377791359745355,0.5377791359745355,0.5377791359745355,0.5377791359745355,46.23837669835004,2.8179803502763203,2.8179803502763203,46.23837669835004,46.23837669835004,46.23837669835004,46.23837669835004,46.23837669835004,70.56174512080653,70.56174512080653,16.282667505897354,46.23837669835004,16.282667505897354,16.282667505897354,16.282667505897354,16.282667505897354,30.00049215574821,30.00049215574821,0.5377791359745355,0.5377791359745355,0.5377791359745355,0.5377791359745355,46.23837669835004,0.5377791359745355,2.8179803502763203,2.8179803502763203,46.23837669835004,46.23837669835004,46.23837669835004,46.23837669835004,46.23837669835004,70.56174512080653,70.56174512080653,46.23837669835004,16.282667505897354,16.282667505897354,16.282667505897354,16.282667505897354,16.282667505897354,30.00049215574821,30.00049215574821,0.5377791359745355,0.5377791359745355,0.5377791359745355,70.56174512080653,0.5377791359745355,0.5377791359745355,2.8179803502763203,2.8179803502763203,70.56174512080653,16.282667505897354,16.282667505897354
D,0.05886687341650563,0.06159288663696437,0.06159288663696437,0.06159288663696437,0.05190872048095629,0.05190872048095629,0.49923585100285184,0.49923585100285184,0.49923585100285184,0.49923585100285184,0.49923585100285184,0.05886687341650563,0.480647773656394,0.480647773656394,0.05886687341650563,0.05886687341650563,0.05886687341650563,0.05886687341650563,0.05886687341650563,0.0511670069004512,0.0511670069004512,0.06159288663696437,0.05886687341650563,0.06159288663696437,0.06159288663696437,0.06159288663696437,0.06159288663696437,0.05190872048095629,0.05190872048095629,0.49923585100285184,0.49923585100285184,0.49923585100285184,0.49923585100285184,0.05886687341650563,0.49923585100285184,0.480647773656394,0.480647773656394,0.05886687341650563,0.05886687341650563,0.05886687341650563,0.05886687341650563,0.05886687341650563,0.0511670069004512,0.0511670069004512,0.05886687341650563,0.06159288663696437,0.06159288663696437,0.06159288663696437,0.06159288663696437,0.06159288663696437,0.05190872048095629,0.05190872048095629,0.49923585100285184,0.49923585100285184,0.49923585100285184,0.0511670069004512,0.49923585100285184,0.49923585100285184,0.480647773656394,0.480647773656394,0.0511670069004512,0.06159288663696437,0.06159288663696437
H,2.707205999386824,1.8861959155919383,1.8861959155919383,1.8861959155919383,1.4595773822463656,1.4595773822463656,0.24919811420066637,0.24919811420066637,0.24919811420066637,0.24919811420066637,0.24919811420066637,2.707205999386824,0.3621895159120542,0.3621895159120542,2.707205999386824,2.707205999386824,2.707205999386824,2.707205999386824,2.707205999386824,1.8186467249295235,1.8186467249295235,1.8861959155919383,2.707205999386824,1.8861959155919383,1.8861959155919383,1.8861959155919383,1.8861959155919383,1.4595773822463656,1.4595773822463656,0.24919811420066637,0.24919811420066637,0.24919811420066637,0.24919811420066637,2.707205999386824,0.24919811420066637,0.3621895159120542,0.3621895159120542,2.707205999386824,2.707205999386824,2.707205999386824,2.707205999386824,2.707205999386824,1.8186467249295235,1.8186467249295235,2.707205999386824,1.8861959155919383,1.8861959155919383,1.8861959155919383,1.8861959155919383,1.8861959155919383,1.4595773822463656,1.4595773822463656,0.24919811420066637,0.24919811420066637,0.24919811420066637,1.8186467249295235,0.24919811420066637,0.24919811420066637,0.3621895159120542,0.3621895159120542,1.8186467249295235,1.8861959155919383,1.8861959155919383
DBCV,0.5667659042951914,0.7282070444196699,0.7282070444196699,0.7282070444196699,0.31610178647140563,0.31610178647140563,0.6829646579817474,0.6829646579817474,0.6829646579817474,0.6829646579817474,0.6829646579817474,0.5667659042951914,0.3495428657782891,0.3495428657782891,0.5667659042951914,0.5667659042951914,0.5667659042951914,0.5667659042951914,0.5667659042951914,0.25231104313620945,0.25231104313620945,0.7282070444196699,0.5667659042951914,0.7282070444196699,0.7282070444196699,0.7282070444196699,0.7282070444196699,0.31610178647140563,0.31610178647140563,0.6829646579817474,0.6829646579817474,0.6829646579817474,0.6829646579817474,0.5667659042951914,0.6829646579817474,0.3495428657782891,0.3495428657782891,0.5667659042951914,0.5667659042951914,0.5667659042951914,0.5667659042951914,0.5667659042951914,0.25231104313620945,0.25231104313620945,0.5667659042951914,0.7282070444196699,0.7282070444196699,0.7282070444196699,0.7282070444196699,0.7282070444196699,0.31610178647140563,0.31610178647140563,0.6829646579817474,0.6829646579817474,0.6829646579817474,0.25231104313620945,0.6829646579817474,0.6829646579817474,0.3495428657782891,0.3495428657782891,0.25231104313620945,0.7282070444196699,0.7282070444196699
I,0.006535838073487747,0.022040314286723546,0.022040314286723546,0.022040314286723546,0.0265423333966809,0.0265423333966809,0.23067175176487933,0.23067175176487933,0.23067175176487933,0.23067175176487933,0.23067175176487933,0.006535838073487747,0.12295626699129415,0.12295626699129415,0.006535838073487747,0.006535838073487747,0.006535838073487747,0.006535838073487747,0.006535838073487747,0.011276576108003466,0.011276576108003466,0.022040314286723546,0.006535838073487747,0.022040314286723546,0.022040314286723546,0.022040314286723546,0.022040314286723546,0.0265423333966809,0.0265423333966809,0.23067175176487933,0.23067175176487933,0.23067175176487933,0.23067175176487933,0.006535838073487747,0.23067175176487933,0.12295626699129415,0.12295626699129415,0.006535838073487747,0.006535838073487747,0.006535838073487747,0.006535838073487747,0.006535838073487747,0.011276576108003466,0.011276576108003466,0.006535838073487747,0.022040314286723546,0.022040314286723546,0.022040314286723546,0.022040314286723546,0.022040314286723546,0.0265423333966809,0.0265423333966809,0.23067175176487933,0.23067175176487933,0.23067175176487933,0.011276576108003466,0.23067175176487933,0.23067175176487933,0.12295626699129415,0.12295626699129415,0.011276576108003466,0.022040314286723546,0.022040314286723546
C,0.4568797121297316,0.3716774717186375,0.3716774717186375,0.3716774717186375,0.43429877816198914,0.43429877816198914,0.026941497533348038,0.026941497533348038,0.026941497533348038,0.026941497533348038,0.026941497533348038,0.4568797121297316,0.13213316151404617,0.13213316151404617,0.4568797121297316,0.4568797121297316,0.4568797121297316,0.4568797121297316,0.4568797121297316,0.4832999177907749,0.4832999177907749,0.3716774717186375,0.4568797121297316,0.3716774717186375,0.3716774717186375,0.3716774717186375,0.3716774717186375,0.43429877816198914,0.43429877816198914,0.026941497533348038,0.026941497533348038,0.026941497533348038,0.026941497533348038,0.4568797121297316,0.026941497533348038,0.13213316151404617,0.13213316151404617,0.4568797121297316,0.4568797121297316,0.4568797121297316,0.4568797121297316,0.4568797121297316,0.4832999177907749,0.4832999177907749,0.4568797121297316,0.3716774717186375,0.3716774717186375,0.3716774717186375,0.3716774717186375,0.3716774717186375,0.43429877816198914,0.43429877816198914,0.026941497533348038,0.026941497533348038,0.026941497533348038,0.4832999177907749,0.026941497533348038,0.026941497533348038,0.13213316151404617,0.13213316151404617,0.4832999177907749,0.3716774717186375,0.3716774717186375
CDbw,0.021852301541501872,0.05173582651302566,0.05173582651302566,0.05173582651302566,0.03460231076814435,0.03460231076814435,0.7456556665717285,0.7456556665717285,0.7456556665717285,0.7456556665717285,0.7456556665717285,0.021852301541501872,0.19511099178771668,0.19511099178771668,0.021852301541501872,0.021852301541501872,0.021852301541501872,0.021852301541501872,0.021852301541501872,0.01575396623712494,0.01575396623712494,0.05173582651302566,0.021852301541501872,0.05173582651302566,0.05173582651302566,0.05173582651302566,0.05173582651302566,0.03460231076814435,0.03460231076814435,0.7456556665717285,0.7456556665717285,0.7456556665717285,0.7456556665717285,0.021852301541501872,0.7456556665717285,0.19511099178771668,0.19511099178771668,0.021852301541501872,0.021852301541501872,0.021852301541501872,0.021852301541501872,0.021852301541501872,0.01575396623712494,0.01575396623712494,0.021852301541501872,0.05173582651302566,0.05173582651302566,0.05173582651302566,0.05173582651302566,0.05173582651302566,0.03460231076814435,0.03460231076814435,0.7456556665717285,0.7456556665717285,0.7456556665717285,0.01575396623712494,0.7456556665717285,0.7456556665717285,0.19511099178771668,0.19511099178771668,0.01575396623712494,0.05173582651302566,0.05173582651302566
VIASCKDE,0.41920240671606585,0.5378561734798945,0.5378561734798945,0.5378561734798945,0.5568541804300735,0.5568541804300735,0.718833028961673,0.718833028961673,0.718833028961673,0.718833028961673,0.718833028961673,0.41920240671606585,0.6346857116938411,0.6346857116938411,0.41920240671606585,0.41920240671606585,0.41920240671606585,0.41920240671606585,0.41920240671606585,0.42779013558309603,0.42779013558309603,0.5378561734798945,0.41920240671606585,0.5378561734798945,0.5378561734798945,0.5378561734798945,0.5378561734798945,0.5568541804300735,0.5568541804300735,0.718833028961673,0.718833028961673,0.718833028961673,0.718833028961673,0.41920240671606585,0.718833028961673,0.6346857116938411,0.6346857116938411,0.41920240671606585,0.41920240671606585,0.41920240671606585,0.41920240671606585,0.41920240671606585,0.42779013558309603,0.42779013558309603,0.41920240671606585,0.5378561734798945,0.5378561734798945,0.5378561734798945,0.5378561734798945,0.5378561734798945,0.5568541804300735,0.5568541804300735,0.718833028961673,0.718833028961673,0.718833028961673,0.42779013558309603,0.718833028961673,0.718833028961673,0.6346857116938411,0.6346857116938411,0.42779013558309603,0.5378561734798945,0.5378561734798945
COP,0.34977926515904173,0.3331206806275363,0.3331206806275363,0.3331206806275363,0.3251359073469763,0.3251359073469763,0.18054956624531437,0.18054956624531437,0.18054956624531437,0.18054956624531437,0.18054956624531437,0.34977926515904173,0.2853882830720143,0.2853882830720143,0.34977926515904173,0.34977926515904173,0.34977926515904173,0.34977926515904173,0.34977926515904173,0.3271585870738603,0.3271585870738603,0.3331206806275363,0.34977926515904173,0.3331206806275363,0.3331206806275363,0.3331206806275363,0.3331206806275363,0.3251359073469763,0.3251359073469763,0.18054956624531437,0.18054956624531437,0.18054956624531437,0.18054956624531437,0.34977926515904173,0.18054956624531437,0.2853882830720143,0.2853882830720143,0.34977926515904173,0.34977926515904173,0.34977926515904173,0.34977926515904173,0.34977926515904173,0.3271585870738603,0.3271585870738603,0.34977926515904173,0.3331206806275363,0.3331206806275363,0.3331206806275363,0.3331206806275363,0.3331206806275363,0.3251359073469763,0.3251359073469763,0.18054956624531437,0.18054956624531437,0.18054956624531437,0.3271585870738603,0.18054956624531437,0.18054956624531437,0.2853882830720143,0.2853882830720143,0.3271585870738603,0.3331206806275363,0.3331206806275363
