,labels_wdbc_MeanShift_params1,labels_wdbc_MeanShift_params10,labels_wdbc_MeanShift_params11,labels_wdbc_MeanShift_params12,labels_wdbc_MeanShift_params13,labels_wdbc_MeanShift_params14,labels_wdbc_MeanShift_params15,labels_wdbc_MeanShift_params16,labels_wdbc_MeanShift_params18,labels_wdbc_MeanShift_params3,labels_wdbc_MeanShift_params4,labels_wdbc_MeanShift_params5,labels_wdbc_MeanShift_params6,labels_wdbc_MeanShift_params7,labels_wdbc_MeanShift_params8,labels_wdbc_MeanShift_params9
AMI,0.4049613812444245,0.23405080513081455,0.3342665893210466,0.3029510535383992,0.22962074386721856,0.41120180802199036,0.21542236136770224,0.23405080513081455,0.12836738945465095,0.30403942416300245,0.29167961230513223,0.4057353862309499,0.4143898644220651,0.216433836218134,0.4057353862309499,0.4143898644220651
