,labels_r15_MeanShift_params1,labels_r15_MeanShift_params10,labels_r15_MeanShift_params11,labels_r15_MeanShift_params12,labels_r15_MeanShift_params13,labels_r15_MeanShift_params14,labels_r15_MeanShift_params15,labels_r15_MeanShift_params16,labels_r15_MeanShift_params17,labels_r15_MeanShift_params18,labels_r15_MeanShift_params19,labels_r15_MeanShift_params2,labels_r15_MeanShift_params20,labels_r15_MeanShift_params21,labels_r15_MeanShift_params22,labels_r15_MeanShift_params25,labels_r15_MeanShift_params26,labels_r15_MeanShift_params3,labels_r15_MeanShift_params4,labels_r15_MeanShift_params5,labels_r15_MeanShift_params6,labels_r15_MeanShift_params7,labels_r15_MeanShift_params8,labels_r15_MeanShift_params9
VMI,0.8451507979504785,0.8048331553980828,0.7425078304557066,0.7425078304557066,0.7998514161403647,0.8003550957935657,0.8034364228627449,0.8048331553980828,0.6965390115678736,0.7425078304557066,0.7425078304557066,0.8295210093525732,0.7425078304557066,0.739895909538965,0.739895909538965,0.7425078304557066,0.7425078304557066,0.870077500107439,0.8696709473458567,0.739895909538965,0.739895909538965,0.7998514161403647,0.8003550957935657,0.8034364228627449
