,labels_twodiamonds_DBSCAN_params11,labels_twodiamonds_DBSCAN_params16,labels_twodiamonds_DBSCAN_params17,labels_twodiamonds_DBSCAN_params21,labels_twodiamonds_DBSCAN_params22,labels_twodiamonds_DBSCAN_params23,labels_twodiamonds_DBSCAN_params28,labels_twodiamonds_DBSCAN_params29,labels_twodiamonds_DBSCAN_params34,labels_twodiamonds_DBSCAN_params40
ARI_nn,0.046313112967671634,0.07243731522735716,0.056967781752885374,0.0006417840908824115,0.862509422889357,0.14612602981322395,0.7038600074958739,0.289490072013195,0.9949811715217692,1.0
