,labels_smile_MeanShift_params1,labels_smile_MeanShift_params10,labels_smile_MeanShift_params11,labels_smile_MeanShift_params12,labels_smile_MeanShift_params13,labels_smile_MeanShift_params14,labels_smile_MeanShift_params15,labels_smile_MeanShift_params16,labels_smile_MeanShift_params17,labels_smile_MeanShift_params18,labels_smile_MeanShift_params19,labels_smile_MeanShift_params2,labels_smile_MeanShift_params20,labels_smile_MeanShift_params21,labels_smile_MeanShift_params22,labels_smile_MeanShift_params23,labels_smile_MeanShift_params24,labels_smile_MeanShift_params25,labels_smile_MeanShift_params26,labels_smile_MeanShift_params27,labels_smile_MeanShift_params28,labels_smile_MeanShift_params29,labels_smile_MeanShift_params3,labels_smile_MeanShift_params30,labels_smile_MeanShift_params31,labels_smile_MeanShift_params32,labels_smile_MeanShift_params4,labels_smile_MeanShift_params5,labels_smile_MeanShift_params6,labels_smile_MeanShift_params7,labels_smile_MeanShift_params8,labels_smile_MeanShift_params9
AMI,0.6012608672953992,0.7313583578258847,0.794084972969985,0.7757699006070202,0.679284119510022,0.6704724730554978,0.7511369558071269,0.7313583578258847,0.7519535550550842,0.9149131270708524,0.7727130855953259,0.5952886377772363,0.7646597854755788,0.7672499449770641,0.7625954510504732,0.7180873023856078,0.7180873023856078,0.7921193996850461,0.8338099790213487,0.7180873023856078,0.7180873023856078,0.7180873023856078,0.5921627866684146,0.7180873023856078,0.6560370395983454,0.6560370395983454,0.5949639445408379,0.6937789256309976,0.6850557603342895,0.679284119510022,0.6704724730554978,0.7511369558071269
