,labels_yeast_DBSCAN_params16,labels_yeast_DBSCAN_params21,labels_yeast_DBSCAN_params26,labels_yeast_DBSCAN_params27,labels_yeast_DBSCAN_params31,labels_yeast_DBSCAN_params32,labels_yeast_DBSCAN_params33,labels_yeast_DBSCAN_params36,labels_yeast_DBSCAN_params37,labels_yeast_DBSCAN_params38,labels_yeast_DBSCAN_params41,labels_yeast_DBSCAN_params46,labels_yeast_DBSCAN_params47,labels_yeast_DBSCAN_params51,labels_yeast_DBSCAN_params52
FMI,0.46592325751065017,0.4593429925310501,0.43282234116112495,0.460966642013965,0.32127755067740665,0.35082387090307693,0.40863587812125457,0.36509341982070176,0.36632178555084166,0.34928015440230353,0.4006558098426129,0.4401566123272697,0.435546481504533,0.46405938924872964,0.4640268079915559
