,labels_x3_HDBSCAN_params1,labels_x3_HDBSCAN_params10,labels_x3_HDBSCAN_params11,labels_x3_HDBSCAN_params12,labels_x3_HDBSCAN_params13,labels_x3_HDBSCAN_params14,labels_x3_HDBSCAN_params15,labels_x3_HDBSCAN_params16,labels_x3_HDBSCAN_params17,labels_x3_HDBSCAN_params18,labels_x3_HDBSCAN_params19,labels_x3_HDBSCAN_params2,labels_x3_HDBSCAN_params20,labels_x3_HDBSCAN_params21,labels_x3_HDBSCAN_params22,labels_x3_HDBSCAN_params23,labels_x3_HDBSCAN_params24,labels_x3_HDBSCAN_params25,labels_x3_HDBSCAN_params26,labels_x3_HDBSCAN_params27,labels_x3_HDBSCAN_params28,labels_x3_HDBSCAN_params29,labels_x3_HDBSCAN_params3,labels_x3_HDBSCAN_params30,labels_x3_HDBSCAN_params31,labels_x3_HDBSCAN_params32,labels_x3_HDBSCAN_params33,labels_x3_HDBSCAN_params34,labels_x3_HDBSCAN_params35,labels_x3_HDBSCAN_params36,labels_x3_HDBSCAN_params37,labels_x3_HDBSCAN_params38,labels_x3_HDBSCAN_params39,labels_x3_HDBSCAN_params4,labels_x3_HDBSCAN_params40,labels_x3_HDBSCAN_params41,labels_x3_HDBSCAN_params42,labels_x3_HDBSCAN_params43,labels_x3_HDBSCAN_params44,labels_x3_HDBSCAN_params45,labels_x3_HDBSCAN_params46,labels_x3_HDBSCAN_params47,labels_x3_HDBSCAN_params48,labels_x3_HDBSCAN_params49,labels_x3_HDBSCAN_params5,labels_x3_HDBSCAN_params50,labels_x3_HDBSCAN_params51,labels_x3_HDBSCAN_params52,labels_x3_HDBSCAN_params53,labels_x3_HDBSCAN_params54,labels_x3_HDBSCAN_params55,labels_x3_HDBSCAN_params56,labels_x3_HDBSCAN_params57,labels_x3_HDBSCAN_params58,labels_x3_HDBSCAN_params59,labels_x3_HDBSCAN_params6,labels_x3_HDBSCAN_params60,labels_x3_HDBSCAN_params61,labels_x3_HDBSCAN_params62,labels_x3_HDBSCAN_params63,labels_x3_HDBSCAN_params7,labels_x3_HDBSCAN_params8,labels_x3_HDBSCAN_params9
B,0.052297780068945525,0.052682017262288786,0.052682017262288786,0.12623221695546993,0.3300999435726384,0.3300999435726384,0.2535823160840553,0.2535823160840553,0.2535823160840553,0.2535823160840553,0.2535823160840553,0.052297780068945525,0.2535823160840553,0.2535823160840553,0.046156132700140066,0.046156132700140066,0.046156132700140066,0.046156132700140066,0.2918402892893429,0.34476573562192525,0.34476573562192525,0.0586546126687864,0.052297780068945525,0.0586546126687864,0.0586546126687864,0.0586546126687864,0.1427140438459084,0.3300999435726384,0.3300999435726384,0.2535823160840553,0.2535823160840553,0.2535823160840553,0.2535823160840553,0.046156132700140066,0.2535823160840553,0.2535823160840553,0.2535823160840553,0.04770715143693265,0.04770715143693265,0.04770715143693265,0.04770715143693265,0.34476573562192525,0.34476573562192525,0.34476573562192525,0.2918402892893429,0.3300999435726384,0.3300999435726384,0.3300999435726384,0.3300999435726384,0.3300999435726384,0.3300999435726384,0.3300999435726384,0.2535823160840553,0.2535823160840553,0.2535823160840553,0.34476573562192525,0.2535823160840553,0.2535823160840553,0.2535823160840553,0.2535823160840553,0.34476573562192525,0.052682017262288786,0.052682017262288786
BH,0.29330261454813567,0.34734987052290905,0.34734987052290905,1.6942412141538585,14.332256413981144,14.332256413981144,10.072641264654358,10.072641264654358,10.072641264654358,10.072641264654358,10.072641264654358,0.29330261454813567,10.072641264654358,10.072641264654358,0.43274500107689173,0.43274500107689173,0.43274500107689173,0.43274500107689173,8.0456126664256,17.22537635915105,17.22537635915105,0.3959159877579903,0.29330261454813567,0.3959159877579903,0.3959159877579903,0.3959159877579903,2.2079598183442832,14.332256413981144,14.332256413981144,10.072641264654358,10.072641264654358,10.072641264654358,10.072641264654358,0.43274500107689173,10.072641264654358,10.072641264654358,10.072641264654358,0.5560036243011749,0.5560036243011749,0.5560036243011749,0.5560036243011749,17.22537635915105,17.22537635915105,17.22537635915105,8.0456126664256,14.332256413981144,14.332256413981144,14.332256413981144,14.332256413981144,14.332256413981144,14.332256413981144,14.332256413981144,10.072641264654358,10.072641264654358,10.072641264654358,17.22537635915105,10.072641264654358,10.072641264654358,10.072641264654358,10.072641264654358,17.22537635915105,0.34734987052290905,0.34734987052290905
D,0.20327749553853988,0.3485246985516562,0.3485246985516562,0.412981527415552,0.3046950980077848,0.3046950980077848,0.35829297873290045,0.35829297873290045,0.35829297873290045,0.35829297873290045,0.35829297873290045,0.20327749553853988,0.35829297873290045,0.35829297873290045,0.578920311433177,0.578920311433177,0.578920311433177,0.578920311433177,0.27476563532671827,0.29236222888940766,0.29236222888940766,0.3485246985516562,0.20327749553853988,0.3485246985516562,0.3485246985516562,0.3485246985516562,0.412981527415552,0.3046950980077848,0.3046950980077848,0.35829297873290045,0.35829297873290045,0.35829297873290045,0.35829297873290045,0.578920311433177,0.35829297873290045,0.35829297873290045,0.35829297873290045,0.578920311433177,0.578920311433177,0.578920311433177,0.578920311433177,0.29236222888940766,0.29236222888940766,0.29236222888940766,0.27476563532671827,0.3046950980077848,0.3046950980077848,0.3046950980077848,0.3046950980077848,0.3046950980077848,0.3046950980077848,0.3046950980077848,0.35829297873290045,0.35829297873290045,0.35829297873290045,0.29236222888940766,0.35829297873290045,0.35829297873290045,0.35829297873290045,0.35829297873290045,0.29236222888940766,0.3485246985516562,0.3485246985516562
H,0.36693640490419555,0.3054082509640593,0.3054082509640593,0.3177062308624712,0.2587252713520206,0.2587252713520206,0.20449908142996004,0.20449908142996004,0.20449908142996004,0.20449908142996004,0.20449908142996004,0.36693640490419555,0.20449908142996004,0.20449908142996004,0.28351579082660244,0.28351579082660244,0.28351579082660244,0.28351579082660244,0.36907697869795253,0.25864754917838273,0.25864754917838273,0.22706516096773646,0.36693640490419555,0.22706516096773646,0.22706516096773646,0.22706516096773646,0.21959115089961737,0.2587252713520206,0.2587252713520206,0.20449908142996004,0.20449908142996004,0.20449908142996004,0.20449908142996004,0.28351579082660244,0.20449908142996004,0.20449908142996004,0.20449908142996004,0.15895436388000342,0.15895436388000342,0.15895436388000342,0.15895436388000342,0.25864754917838273,0.25864754917838273,0.25864754917838273,0.36907697869795253,0.2587252713520206,0.2587252713520206,0.2587252713520206,0.2587252713520206,0.2587252713520206,0.2587252713520206,0.2587252713520206,0.20449908142996004,0.20449908142996004,0.20449908142996004,0.25864754917838273,0.20449908142996004,0.20449908142996004,0.20449908142996004,0.20449908142996004,0.25864754917838273,0.3054082509640593,0.3054082509640593
DBCV,0.8782629581861893,0.841976430295571,0.841976430295571,0.7475422636896891,0.6314327354665675,0.6314327354665675,0.8738764890654442,0.8738764890654442,0.8738764890654442,0.8738764890654442,0.8738764890654442,0.8782629581861893,0.8738764890654442,0.8738764890654442,0.7687894451080607,0.7687894451080607,0.7687894451080607,0.7687894451080607,0.6590069316631623,0.8072976602676132,0.8072976602676132,0.837693555141845,0.8782629581861893,0.837693555141845,0.837693555141845,0.837693555141845,0.7391194505108087,0.6314327354665675,0.6314327354665675,0.8738764890654442,0.8738764890654442,0.8738764890654442,0.8738764890654442,0.7687894451080607,0.8738764890654442,0.8738764890654442,0.8738764890654442,0.7628171016831683,0.7628171016831683,0.7628171016831683,0.7628171016831683,0.8072976602676132,0.8072976602676132,0.8072976602676132,0.6590069316631623,0.6314327354665675,0.6314327354665675,0.6314327354665675,0.6314327354665675,0.6314327354665675,0.6314327354665675,0.6314327354665675,0.8738764890654442,0.8738764890654442,0.8738764890654442,0.8072976602676132,0.8738764890654442,0.8738764890654442,0.8738764890654442,0.8738764890654442,0.8072976602676132,0.841976430295571,0.841976430295571
I,1.1643004349562955,1.0863496770272376,1.0863496770272376,0.4628498059364041,0.39848455999382515,0.39848455999382515,0.45764502561216536,0.45764502561216536,0.45764502561216536,0.45764502561216536,0.45764502561216536,1.1643004349562955,0.45764502561216536,0.45764502561216536,1.1838436812465405,1.1838436812465405,1.1838436812465405,1.1838436812465405,0.5080800348782025,0.40257482536866634,0.40257482536866634,1.201743865598879,1.1643004349562955,1.201743865598879,1.201743865598879,1.201743865598879,0.42290718374045205,0.39848455999382515,0.39848455999382515,0.45764502561216536,0.45764502561216536,0.45764502561216536,0.45764502561216536,1.1838436812465405,0.45764502561216536,0.45764502561216536,0.45764502561216536,2.0139054891077373,2.0139054891077373,2.0139054891077373,2.0139054891077373,0.40257482536866634,0.40257482536866634,0.40257482536866634,0.5080800348782025,0.39848455999382515,0.39848455999382515,0.39848455999382515,0.39848455999382515,0.39848455999382515,0.39848455999382515,0.39848455999382515,0.45764502561216536,0.45764502561216536,0.45764502561216536,0.40257482536866634,0.45764502561216536,0.45764502561216536,0.45764502561216536,0.45764502561216536,0.40257482536866634,1.0863496770272376,1.0863496770272376
C,0.031441367650059754,0.013739724981116435,0.013739724981116435,0.041890661411785546,0.16230502718436327,0.16230502718436327,0.11253936491021892,0.11253936491021892,0.11253936491021892,0.11253936491021892,0.11253936491021892,0.031441367650059754,0.11253936491021892,0.11253936491021892,0.006868103917795957,0.006868103917795957,0.006868103917795957,0.006868103917795957,0.16209451079669177,0.17838486880232468,0.17838486880232468,0.01404942839344066,0.031441367650059754,0.01404942839344066,0.01404942839344066,0.01404942839344066,0.038208168986541974,0.16230502718436327,0.16230502718436327,0.11253936491021892,0.11253936491021892,0.11253936491021892,0.11253936491021892,0.006868103917795957,0.11253936491021892,0.11253936491021892,0.11253936491021892,0.007459052444033118,0.007459052444033118,0.007459052444033118,0.007459052444033118,0.17838486880232468,0.17838486880232468,0.17838486880232468,0.16209451079669177,0.16230502718436327,0.16230502718436327,0.16230502718436327,0.16230502718436327,0.16230502718436327,0.16230502718436327,0.16230502718436327,0.11253936491021892,0.11253936491021892,0.11253936491021892,0.17838486880232468,0.11253936491021892,0.11253936491021892,0.11253936491021892,0.11253936491021892,0.17838486880232468,0.013739724981116435,0.013739724981116435
CDbw,6.619734279861497,1.0259777974450863,1.0259777974450863,1.096627551063144,0.3472579882727951,0.3472579882727951,0.29195691840980775,0.29195691840980775,0.29195691840980775,0.29195691840980775,0.29195691840980775,6.619734279861497,0.29195691840980775,0.29195691840980775,1.1402074620951528,1.1402074620951528,1.1402074620951528,1.1402074620951528,0.28577257017270974,0.2247816117933172,0.2247816117933172,0.42433454473147364,6.619734279861497,0.42433454473147364,0.42433454473147364,0.42433454473147364,0.3998364013102074,0.3472579882727951,0.3472579882727951,0.29195691840980775,0.29195691840980775,0.29195691840980775,0.29195691840980775,1.1402074620951528,0.29195691840980775,0.29195691840980775,0.29195691840980775,0.6608649957011812,0.6608649957011812,0.6608649957011812,0.6608649957011812,0.2247816117933172,0.2247816117933172,0.2247816117933172,0.28577257017270974,0.3472579882727951,0.3472579882727951,0.3472579882727951,0.3472579882727951,0.3472579882727951,0.3472579882727951,0.3472579882727951,0.29195691840980775,0.29195691840980775,0.29195691840980775,0.2247816117933172,0.29195691840980775,0.29195691840980775,0.29195691840980775,0.29195691840980775,0.2247816117933172,1.0259777974450863,1.0259777974450863
VIASCKDE,0.5888962228106788,0.5811445107442622,0.5811445107442622,0.49702989223063876,0.43575212298385835,0.43575212298385835,0.4673585579127397,0.4673585579127397,0.4673585579127397,0.4673585579127397,0.4673585579127397,0.5888962228106788,0.4673585579127397,0.4673585579127397,0.6029447789266702,0.6029447789266702,0.6029447789266702,0.6029447789266702,0.45961488706186526,0.42278208264383726,0.42278208264383726,0.5832569061977314,0.5888962228106788,0.5832569061977314,0.5832569061977314,0.5832569061977314,0.49438862302702596,0.43575212298385835,0.43575212298385835,0.4673585579127397,0.4673585579127397,0.4673585579127397,0.4673585579127397,0.6029447789266702,0.4673585579127397,0.4673585579127397,0.4673585579127397,0.611101896259533,0.611101896259533,0.611101896259533,0.611101896259533,0.42278208264383726,0.42278208264383726,0.42278208264383726,0.45961488706186526,0.43575212298385835,0.43575212298385835,0.43575212298385835,0.43575212298385835,0.43575212298385835,0.43575212298385835,0.43575212298385835,0.4673585579127397,0.4673585579127397,0.4673585579127397,0.42278208264383726,0.4673585579127397,0.4673585579127397,0.4673585579127397,0.4673585579127397,0.42278208264383726,0.5811445107442622,0.5811445107442622
COP,0.24329525526081242,0.3012143689800821,0.3012143689800821,0.2780174844647262,0.36414098445387666,0.36414098445387666,0.3468087260617622,0.3468087260617622,0.3468087260617622,0.3468087260617622,0.3468087260617622,0.24329525526081242,0.3468087260617622,0.3468087260617622,0.22732969466515013,0.22732969466515013,0.22732969466515013,0.22732969466515013,0.35001802569584795,0.39034265962707154,0.39034265962707154,0.30716025857470375,0.24329525526081242,0.30716025857470375,0.30716025857470375,0.30716025857470375,0.2749190574559064,0.36414098445387666,0.36414098445387666,0.3468087260617622,0.3468087260617622,0.3468087260617622,0.3468087260617622,0.22732969466515013,0.3468087260617622,0.3468087260617622,0.3468087260617622,0.2273409669967658,0.2273409669967658,0.2273409669967658,0.2273409669967658,0.39034265962707154,0.39034265962707154,0.39034265962707154,0.35001802569584795,0.36414098445387666,0.36414098445387666,0.36414098445387666,0.36414098445387666,0.36414098445387666,0.36414098445387666,0.36414098445387666,0.3468087260617622,0.3468087260617622,0.3468087260617622,0.39034265962707154,0.3468087260617622,0.3468087260617622,0.3468087260617622,0.3468087260617622,0.39034265962707154,0.3012143689800821,0.3012143689800821
