,labels_a2_HDBSCAN_params1,labels_a2_HDBSCAN_params10,labels_a2_HDBSCAN_params11,labels_a2_HDBSCAN_params12,labels_a2_HDBSCAN_params13,labels_a2_HDBSCAN_params14,labels_a2_HDBSCAN_params15,labels_a2_HDBSCAN_params16,labels_a2_HDBSCAN_params17,labels_a2_HDBSCAN_params18,labels_a2_HDBSCAN_params19,labels_a2_HDBSCAN_params2,labels_a2_HDBSCAN_params20,labels_a2_HDBSCAN_params21,labels_a2_HDBSCAN_params22,labels_a2_HDBSCAN_params23,labels_a2_HDBSCAN_params24,labels_a2_HDBSCAN_params25,labels_a2_HDBSCAN_params26,labels_a2_HDBSCAN_params27,labels_a2_HDBSCAN_params28,labels_a2_HDBSCAN_params29,labels_a2_HDBSCAN_params3,labels_a2_HDBSCAN_params30,labels_a2_HDBSCAN_params31,labels_a2_HDBSCAN_params32,labels_a2_HDBSCAN_params33,labels_a2_HDBSCAN_params34,labels_a2_HDBSCAN_params35,labels_a2_HDBSCAN_params36,labels_a2_HDBSCAN_params37,labels_a2_HDBSCAN_params38,labels_a2_HDBSCAN_params39,labels_a2_HDBSCAN_params4,labels_a2_HDBSCAN_params40,labels_a2_HDBSCAN_params41,labels_a2_HDBSCAN_params42,labels_a2_HDBSCAN_params43,labels_a2_HDBSCAN_params44,labels_a2_HDBSCAN_params45,labels_a2_HDBSCAN_params46,labels_a2_HDBSCAN_params47,labels_a2_HDBSCAN_params48,labels_a2_HDBSCAN_params49,labels_a2_HDBSCAN_params5,labels_a2_HDBSCAN_params50,labels_a2_HDBSCAN_params51,labels_a2_HDBSCAN_params52,labels_a2_HDBSCAN_params53,labels_a2_HDBSCAN_params54,labels_a2_HDBSCAN_params55,labels_a2_HDBSCAN_params56,labels_a2_HDBSCAN_params57,labels_a2_HDBSCAN_params58,labels_a2_HDBSCAN_params59,labels_a2_HDBSCAN_params6,labels_a2_HDBSCAN_params60,labels_a2_HDBSCAN_params61,labels_a2_HDBSCAN_params62,labels_a2_HDBSCAN_params63,labels_a2_HDBSCAN_params64,labels_a2_HDBSCAN_params65,labels_a2_HDBSCAN_params66,labels_a2_HDBSCAN_params67,labels_a2_HDBSCAN_params68,labels_a2_HDBSCAN_params69,labels_a2_HDBSCAN_params7,labels_a2_HDBSCAN_params70,labels_a2_HDBSCAN_params71,labels_a2_HDBSCAN_params72,labels_a2_HDBSCAN_params8,labels_a2_HDBSCAN_params9
BARI,0.7155327117349503,0.0037012365274788415,0.0037012365274788415,0.0037012365274788415,0.8304401375647362,0.7742943073656265,0.005297955187787844,0.005297955187787844,0.005297955187787844,0.005297955187787844,0.7213950362265577,0.36051431821416896,0.36051431821416896,0.0029758417257456063,0.0029758417257456063,0.0029758417257456063,0.0029758417257456063,0.8545882431558895,0.6228028998563154,0.0037012365274788415,0.0037012365274788415,0.0037012365274788415,0.0029758417257456063,0.0037012365274788415,0.8304401375647362,0.7742943073656265,0.005297955187787844,0.005297955187787844,0.005297955187787844,0.005297955187787844,0.7409048070313462,0.36051431821416896,0.0029758417257456063,0.0029758417257456063,0.0029758417257456063,0.0029758417257456063,0.0029758417257456063,0.8545882431558895,0.6228028998563154,0.0037012365274788415,0.0037012365274788415,0.0037012365274788415,0.0037012365274788415,0.8304401375647362,0.0029758417257456063,0.7742943073656265,0.005297955187787844,0.005297955187787844,0.005297955187787844,0.005297955187787844,0.8669468589849779,0.36051431821416896,0.0029758417257456063,0.0029758417257456063,0.0029758417257456063,0.0029758417257456063,0.0029758417257456063,0.8545882431558895,0.6228028998563154,0.0037012365274788415,0.0037012365274788415,0.0037012365274788415,0.0037012365274788415,0.7739227246432634,0.751926353084101,0.005297955187787844,0.823571103669033,0.005297955187787844,0.005297955187787844,0.005297955187787844,0.6228028998563154,0.0037012365274788415
