,labels_s1_DBSCAN_params1,labels_s1_DBSCAN_params10,labels_s1_DBSCAN_params11,labels_s1_DBSCAN_params12,labels_s1_DBSCAN_params13,labels_s1_DBSCAN_params14,labels_s1_DBSCAN_params15,labels_s1_DBSCAN_params16,labels_s1_DBSCAN_params17,labels_s1_DBSCAN_params18,labels_s1_DBSCAN_params19,labels_s1_DBSCAN_params20,labels_s1_DBSCAN_params21,labels_s1_DBSCAN_params22,labels_s1_DBSCAN_params23,labels_s1_DBSCAN_params24,labels_s1_DBSCAN_params5,labels_s1_DBSCAN_params6,labels_s1_DBSCAN_params7,labels_s1_DBSCAN_params8,labels_s1_DBSCAN_params9
BARI,0.0005676091591631728,0.04340062976877053,0.03875624047061208,0.034732175892419385,0.8266634926244437,0.5778719882168517,0.27739767042798114,0.09981497262765265,0.7524412225563909,0.9702194243879807,0.9585427006473163,0.9465434732366517,0.3835646865167792,0.5020137741844862,0.5781622786021537,0.5781228447419954,0.03334934085864646,0.001512236791577786,0.0014722365157742365,0.002862459859833439,0.05663984404525048
