,labels_twodiamonds_SpectralClustering_params1,labels_twodiamonds_SpectralClustering_params10,labels_twodiamonds_SpectralClustering_params11,labels_twodiamonds_SpectralClustering_params12,labels_twodiamonds_SpectralClustering_params13,labels_twodiamonds_SpectralClustering_params14,labels_twodiamonds_SpectralClustering_params15,labels_twodiamonds_SpectralClustering_params16,labels_twodiamonds_SpectralClustering_params17,labels_twodiamonds_SpectralClustering_params18,labels_twodiamonds_SpectralClustering_params19,labels_twodiamonds_SpectralClustering_params2,labels_twodiamonds_SpectralClustering_params20,labels_twodiamonds_SpectralClustering_params21,labels_twodiamonds_SpectralClustering_params22,labels_twodiamonds_SpectralClustering_params23,labels_twodiamonds_SpectralClustering_params24,labels_twodiamonds_SpectralClustering_params25,labels_twodiamonds_SpectralClustering_params26,labels_twodiamonds_SpectralClustering_params27,labels_twodiamonds_SpectralClustering_params28,labels_twodiamonds_SpectralClustering_params29,labels_twodiamonds_SpectralClustering_params3,labels_twodiamonds_SpectralClustering_params30,labels_twodiamonds_SpectralClustering_params31,labels_twodiamonds_SpectralClustering_params32,labels_twodiamonds_SpectralClustering_params33,labels_twodiamonds_SpectralClustering_params34,labels_twodiamonds_SpectralClustering_params35,labels_twodiamonds_SpectralClustering_params36,labels_twodiamonds_SpectralClustering_params4,labels_twodiamonds_SpectralClustering_params5,labels_twodiamonds_SpectralClustering_params6,labels_twodiamonds_SpectralClustering_params7,labels_twodiamonds_SpectralClustering_params8,labels_twodiamonds_SpectralClustering_params9
BARI,0.00035045541681415,1.0,1.0,1.0,0.9752252513624882,0.9752252513624882,0.625982281143458,0.6297605086611011,0.6366217390581983,0.6416029728862751,0.43850896467335737,0.00035045541681415,0.4847750725813519,0.43850896467335737,0.4847750725813519,0.43850896467335737,0.4847750725813519,0.6388155466232802,0.639830551913896,0.31622857920170955,0.31171684773554725,0.31185854226227294,1.0,0.27507900776974725,0.284375610493331,0.28705313160995916,0.284375610493331,0.28705313160995916,0.284375610493331,0.28705313160995916,1.0,0.9949999922070802,0.9949999922070802,1.0,1.0,1.0
