,labels_wdbc_MeanShift_params1,labels_wdbc_MeanShift_params10,labels_wdbc_MeanShift_params11,labels_wdbc_MeanShift_params12,labels_wdbc_MeanShift_params13,labels_wdbc_MeanShift_params14,labels_wdbc_MeanShift_params15,labels_wdbc_MeanShift_params16,labels_wdbc_MeanShift_params18,labels_wdbc_MeanShift_params3,labels_wdbc_MeanShift_params4,labels_wdbc_MeanShift_params5,labels_wdbc_MeanShift_params6,labels_wdbc_MeanShift_params7,labels_wdbc_MeanShift_params8,labels_wdbc_MeanShift_params9
VMI,0.4304362065896316,0.2499843148891048,0.35176809500814926,0.3221484898265359,0.2439671313829648,0.43442297350244424,0.23355059818710586,0.2499843148891048,0.14004424723987963,0.345830107342412,0.31174425986255966,0.431231493049245,0.43631833332243564,0.2359401218896105,0.431231493049245,0.43631833332243564
