,labels_wine_MeanShift_params1,labels_wine_MeanShift_params10,labels_wine_MeanShift_params11,labels_wine_MeanShift_params12,labels_wine_MeanShift_params13,labels_wine_MeanShift_params14,labels_wine_MeanShift_params15,labels_wine_MeanShift_params16,labels_wine_MeanShift_params17,labels_wine_MeanShift_params18,labels_wine_MeanShift_params2,labels_wine_MeanShift_params21,labels_wine_MeanShift_params22,labels_wine_MeanShift_params25,labels_wine_MeanShift_params26,labels_wine_MeanShift_params3,labels_wine_MeanShift_params4,labels_wine_MeanShift_params5,labels_wine_MeanShift_params6,labels_wine_MeanShift_params7,labels_wine_MeanShift_params8,labels_wine_MeanShift_params9
AMI,0.7331567977833914,0.4691042460095073,0.482508918176545,0.4691042460095073,0.5535969859895931,0.49274879103442953,0.49552353114201947,0.4691042460095073,0.48645509651904145,0.47950416745298025,0.701809149760321,0.48645509651904145,0.47950416745298025,0.48645509651904145,0.47950416745298025,0.8257449283853672,0.7523874230584952,0.5641390814961633,0.47330372194134157,0.5535969859895931,0.49274879103442953,0.49552353114201947
