,labels_s2_MeanShift_params1,labels_s2_MeanShift_params10,labels_s2_MeanShift_params11,labels_s2_MeanShift_params12,labels_s2_MeanShift_params13,labels_s2_MeanShift_params14,labels_s2_MeanShift_params15,labels_s2_MeanShift_params16,labels_s2_MeanShift_params17,labels_s2_MeanShift_params18,labels_s2_MeanShift_params19,labels_s2_MeanShift_params2,labels_s2_MeanShift_params20,labels_s2_MeanShift_params27,labels_s2_MeanShift_params28,labels_s2_MeanShift_params3,labels_s2_MeanShift_params37,labels_s2_MeanShift_params38,labels_s2_MeanShift_params4,labels_s2_MeanShift_params5,labels_s2_MeanShift_params6,labels_s2_MeanShift_params7,labels_s2_MeanShift_params8,labels_s2_MeanShift_params9
BARI,0.9100107327896294,0.27945741133115415,0.3096116828950362,0.3096116828950362,0.5021630271782412,0.5033372458642267,0.30967176232072385,0.27945741133115415,0.23042778429702404,0.12006591353716886,0.3090207456072213,0.9100107327896294,0.1815947581474908,0.30596239787164775,0.36563161310728653,0.9103526889066177,0.23036861527076216,0.12446735121283575,0.9045939242936537,0.5824772346643976,0.5748261562359459,0.5021630271782412,0.5033372458642267,0.30967176232072385
