,labels_x1_MeanShift_params1,labels_x1_MeanShift_params10,labels_x1_MeanShift_params11,labels_x1_MeanShift_params12,labels_x1_MeanShift_params13,labels_x1_MeanShift_params14,labels_x1_MeanShift_params15,labels_x1_MeanShift_params16,labels_x1_MeanShift_params17,labels_x1_MeanShift_params18,labels_x1_MeanShift_params19,labels_x1_MeanShift_params2,labels_x1_MeanShift_params20,labels_x1_MeanShift_params21,labels_x1_MeanShift_params22,labels_x1_MeanShift_params23,labels_x1_MeanShift_params24,labels_x1_MeanShift_params25,labels_x1_MeanShift_params26,labels_x1_MeanShift_params27,labels_x1_MeanShift_params28,labels_x1_MeanShift_params29,labels_x1_MeanShift_params3,labels_x1_MeanShift_params30,labels_x1_MeanShift_params31,labels_x1_MeanShift_params32,labels_x1_MeanShift_params4,labels_x1_MeanShift_params5,labels_x1_MeanShift_params6,labels_x1_MeanShift_params7,labels_x1_MeanShift_params8,labels_x1_MeanShift_params9
AMI,0.45381708608130406,0.8097498202661433,0.8175196441485738,0.8514999161169078,0.8097498202661433,0.8097498202661433,0.8196549580533694,0.8097498202661433,1.0,1.0,1.0,0.4407946411070898,1.0,1.0,1.0,1.0,1.0,0.9011784114262065,1.0,0.6743850062848951,0.6743850062848951,0.6743850062848951,0.5354913023164303,0.6743850062848951,0.6743850062848951,0.6743850062848951,0.5465455200802676,0.6107558408329004,0.607627331663184,0.8097498202661433,0.8097498202661433,0.8196549580533694
