,labels_data4_MeanShift_params1,labels_data4_MeanShift_params10,labels_data4_MeanShift_params11,labels_data4_MeanShift_params12,labels_data4_MeanShift_params13,labels_data4_MeanShift_params14,labels_data4_MeanShift_params15,labels_data4_MeanShift_params16,labels_data4_MeanShift_params17,labels_data4_MeanShift_params18,labels_data4_MeanShift_params19,labels_data4_MeanShift_params2,labels_data4_MeanShift_params20,labels_data4_MeanShift_params21,labels_data4_MeanShift_params22,labels_data4_MeanShift_params23,labels_data4_MeanShift_params24,labels_data4_MeanShift_params25,labels_data4_MeanShift_params26,labels_data4_MeanShift_params27,labels_data4_MeanShift_params28,labels_data4_MeanShift_params29,labels_data4_MeanShift_params3,labels_data4_MeanShift_params30,labels_data4_MeanShift_params4,labels_data4_MeanShift_params5,labels_data4_MeanShift_params6,labels_data4_MeanShift_params7,labels_data4_MeanShift_params8,labels_data4_MeanShift_params9
VMI,0.5486900732350349,0.6775055867636697,0.7045591772480161,0.678242522496929,0.6685925888046136,0.6685925888046136,0.6726483069753598,0.6775055867636697,0.6789150737115955,0.6355226940689331,0.7010507821255124,0.5401124191221817,0.7010507821255124,0.6368684174395365,0.6368684174395365,0.631164436203946,0.631164436203946,0.631164436203946,0.5300935493289018,0.6355226940689331,0.5380431798645272,0.6277490443302404,0.6403616725457153,0.5572592694989338,0.64300370415952,0.6702425419078074,0.6815100751186773,0.6685925888046136,0.6685925888046136,0.6726483069753598
