,labels_data7_KMeans_params1,labels_data7_KMeans_params10,labels_data7_KMeans_params11,labels_data7_KMeans_params12,labels_data7_KMeans_params13,labels_data7_KMeans_params14,labels_data7_KMeans_params15,labels_data7_KMeans_params16,labels_data7_KMeans_params17,labels_data7_KMeans_params18,labels_data7_KMeans_params19,labels_data7_KMeans_params2,labels_data7_KMeans_params20,labels_data7_KMeans_params21,labels_data7_KMeans_params22,labels_data7_KMeans_params23,labels_data7_KMeans_params24,labels_data7_KMeans_params25,labels_data7_KMeans_params26,labels_data7_KMeans_params27,labels_data7_KMeans_params28,labels_data7_KMeans_params29,labels_data7_KMeans_params3,labels_data7_KMeans_params30,labels_data7_KMeans_params31,labels_data7_KMeans_params32,labels_data7_KMeans_params33,labels_data7_KMeans_params34,labels_data7_KMeans_params35,labels_data7_KMeans_params36,labels_data7_KMeans_params37,labels_data7_KMeans_params38,labels_data7_KMeans_params39,labels_data7_KMeans_params4,labels_data7_KMeans_params40,labels_data7_KMeans_params41,labels_data7_KMeans_params42,labels_data7_KMeans_params43,labels_data7_KMeans_params44,labels_data7_KMeans_params45,labels_data7_KMeans_params46,labels_data7_KMeans_params47,labels_data7_KMeans_params48,labels_data7_KMeans_params49,labels_data7_KMeans_params5,labels_data7_KMeans_params50,labels_data7_KMeans_params51,labels_data7_KMeans_params52,labels_data7_KMeans_params53,labels_data7_KMeans_params54,labels_data7_KMeans_params6,labels_data7_KMeans_params7,labels_data7_KMeans_params8,labels_data7_KMeans_params9
B,0.8775221886294202,0.8728308393606992,0.8698163277436405,0.8698163277436405,0.8775221886294202,0.8775221886294202,0.8728308393606992,0.8728308393606992,0.8698163277436405,0.8698163277436405,0.42370851123048675,0.8775221886294202,0.42370851123048675,0.42298747443373047,0.42298747443373047,0.42298747443373047,0.42298747443373047,0.42370851123048675,0.42370851123048675,0.42298747443373047,0.42298747443373047,0.42298747443373047,0.8728308393606992,0.42298747443373047,0.42370851123048675,0.42370851123048675,0.42298747443373047,0.42298747443373047,0.42298747443373047,0.42298747443373047,0.27753171591792963,0.27753171591792963,0.27740060170828484,0.8728308393606992,0.27740060170828484,0.27740060170828484,0.27740060170828484,0.27753171591792963,0.27753171591792963,0.27740060170828484,0.27740060170828484,0.27740060170828484,0.27740060170828484,0.27753171591792963,0.8698163277436405,0.27753171591792963,0.27740060170828484,0.27740060170828484,0.27740060170828484,0.27740060170828484,0.8698163277436405,0.8775221886294202,0.8775221886294202,0.8728308393606992
BH,168.00585758314972,167.73310805374211,167.47011305166114,167.47011305166114,168.00585758314972,168.00585758314972,167.73310805374211,167.73310805374211,167.47011305166114,167.47011305166114,68.26312987818633,168.00585758314972,68.26312987818633,68.21201938723226,68.21201938723226,68.21201938723226,68.21201938723226,68.26312987818633,68.26312987818633,68.21201938723226,68.21201938723226,68.21201938723226,167.73310805374211,68.21201938723226,68.26312987818633,68.26312987818633,68.21201938723226,68.21201938723226,68.21201938723226,68.21201938723226,35.54216447192779,35.54216447192779,35.531459059171276,167.73310805374211,35.531459059171276,35.531459059171276,35.531459059171276,35.54216447192779,35.54216447192779,35.531459059171276,35.531459059171276,35.531459059171276,35.531459059171276,35.54216447192779,167.47011305166114,35.54216447192779,35.531459059171276,35.531459059171276,35.531459059171276,35.531459059171276,167.47011305166114,168.00585758314972,168.00585758314972,167.73310805374211
D,0.3043094242179895,0.28815883268888626,0.304093836070202,0.304093836070202,0.3043094242179895,0.3043094242179895,0.28815883268888626,0.28815883268888626,0.304093836070202,0.304093836070202,0.3073800160818562,0.3043094242179895,0.3073800160818562,0.31127939974542057,0.31127939974542057,0.31127939974542057,0.31127939974542057,0.3073800160818562,0.3073800160818562,0.31127939974542057,0.31127939974542057,0.31127939974542057,0.28815883268888626,0.31127939974542057,0.3073800160818562,0.3073800160818562,0.31127939974542057,0.31127939974542057,0.31127939974542057,0.31127939974542057,0.31380553182723697,0.31380553182723697,0.3201439763546614,0.28815883268888626,0.3201439763546614,0.3201439763546614,0.3201439763546614,0.31380553182723697,0.31380553182723697,0.3201439763546614,0.3201439763546614,0.3201439763546614,0.3201439763546614,0.31380553182723697,0.304093836070202,0.31380553182723697,0.3201439763546614,0.3201439763546614,0.3201439763546614,0.3201439763546614,0.304093836070202,0.3043094242179895,0.3043094242179895,0.28815883268888626
H,0.6090660278523559,0.6065905668879097,0.6053796048985147,0.6053796048985147,0.6090660278523559,0.6090660278523559,0.6065905668879097,0.6065905668879097,0.6053796048985147,0.6053796048985147,0.5250271699906217,0.6090660278523559,0.5250271699906217,0.5234550311334839,0.5234550311334839,0.5234550311334839,0.5234550311334839,0.5250271699906217,0.5250271699906217,0.5234550311334839,0.5234550311334839,0.5234550311334839,0.6065905668879097,0.5234550311334839,0.5250271699906217,0.5250271699906217,0.5234550311334839,0.5234550311334839,0.5234550311334839,0.5234550311334839,0.6272350776102167,0.6272350776102167,0.6247039652755411,0.6065905668879097,0.6247039652755411,0.6247039652755411,0.6247039652755411,0.6272350776102167,0.6272350776102167,0.6247039652755411,0.6247039652755411,0.6247039652755411,0.6247039652755411,0.6272350776102167,0.6053796048985147,0.6272350776102167,0.6247039652755411,0.6247039652755411,0.6247039652755411,0.6247039652755411,0.6053796048985147,0.6090660278523559,0.6090660278523559,0.6065905668879097
DBCV,-0.9681102416441757,-0.9739978333773612,-0.9802859669418055,-0.9802859669418055,-0.9681102416441757,-0.9681102416441757,-0.9739978333773612,-0.9739978333773612,-0.9802859669418055,-0.9802859669418055,-0.9666355135170894,-0.9681102416441757,-0.9666355135170894,-0.9581157477073233,-0.9581157477073233,-0.9581157477073233,-0.9581157477073233,-0.9666355135170894,-0.9666355135170894,-0.9581157477073233,-0.9581157477073233,-0.9581157477073233,-0.9739978333773612,-0.9581157477073233,-0.9666355135170894,-0.9666355135170894,-0.9581157477073233,-0.9581157477073233,-0.9581157477073233,-0.9581157477073233,-0.952121925208256,-0.952121925208256,-0.9579809519905214,-0.9739978333773612,-0.9579809519905214,-0.9579809519905214,-0.9579809519905214,-0.952121925208256,-0.952121925208256,-0.9579809519905214,-0.9579809519905214,-0.9579809519905214,-0.9579809519905214,-0.952121925208256,-0.9802859669418055,-0.952121925208256,-0.9579809519905214,-0.9579809519905214,-0.9579809519905214,-0.9579809519905214,-0.9802859669418055,-0.9681102416441757,-0.9681102416441757,-0.9739978333773612
I,0.33588725282156284,0.3371088911366413,0.3379236799027498,0.3379236799027498,0.33588725282156284,0.33588725282156284,0.3371088911366413,0.3371088911366413,0.3379236799027498,0.3379236799027498,0.30041634626762775,0.33588725282156284,0.30041634626762775,0.30039271268818046,0.30039271268818046,0.30039271268818046,0.30039271268818046,0.30041634626762775,0.30041634626762775,0.30039271268818046,0.30039271268818046,0.30039271268818046,0.3371088911366413,0.30039271268818046,0.30041634626762775,0.30041634626762775,0.30039271268818046,0.30039271268818046,0.30039271268818046,0.30039271268818046,0.369348946164753,0.369348946164753,0.36951345075635744,0.3371088911366413,0.36951345075635744,0.36951345075635744,0.36951345075635744,0.369348946164753,0.369348946164753,0.36951345075635744,0.36951345075635744,0.36951345075635744,0.36951345075635744,0.369348946164753,0.3379236799027498,0.369348946164753,0.36951345075635744,0.36951345075635744,0.36951345075635744,0.36951345075635744,0.3379236799027498,0.33588725282156284,0.33588725282156284,0.3371088911366413
C,0.21466687401752224,0.21372485959111462,0.21269635837317108,0.21269635837317108,0.21466687401752224,0.21466687401752224,0.21372485959111462,0.21372485959111462,0.21269635837317108,0.21269635837317108,0.12359213202138872,0.21466687401752224,0.12359213202138872,0.12340176181270462,0.12340176181270462,0.12340176181270462,0.12340176181270462,0.12359213202138872,0.12359213202138872,0.12340176181270462,0.12340176181270462,0.12340176181270462,0.21372485959111462,0.12340176181270462,0.12359213202138872,0.12359213202138872,0.12340176181270462,0.12340176181270462,0.12340176181270462,0.12340176181270462,0.08735986579408485,0.08735986579408485,0.08728245275420868,0.21372485959111462,0.08728245275420868,0.08728245275420868,0.08728245275420868,0.08735986579408485,0.08735986579408485,0.08728245275420868,0.08728245275420868,0.08728245275420868,0.08728245275420868,0.08735986579408485,0.21269635837317108,0.08735986579408485,0.08728245275420868,0.08728245275420868,0.08728245275420868,0.08728245275420868,0.21269635837317108,0.21466687401752224,0.21466687401752224,0.21372485959111462
CDbw,0.002187936958827501,0.0061612326263567095,0.013248383720480157,0.013248383720480157,0.002187936958827501,0.002187936958827501,0.0061612326263567095,0.0061612326263567095,0.013248383720480157,0.013248383720480157,0.007983875882171712,0.002187936958827501,0.007983875882171712,0.009234710705407273,0.009234710705407273,0.009234710705407273,0.009234710705407273,0.007983875882171712,0.007983875882171712,0.009234710705407273,0.009234710705407273,0.009234710705407273,0.0061612326263567095,0.009234710705407273,0.007983875882171712,0.007983875882171712,0.009234710705407273,0.009234710705407273,0.009234710705407273,0.009234710705407273,0.01158643080633763,0.01158643080633763,0.012344187058140572,0.0061612326263567095,0.012344187058140572,0.012344187058140572,0.012344187058140572,0.01158643080633763,0.01158643080633763,0.012344187058140572,0.012344187058140572,0.012344187058140572,0.012344187058140572,0.01158643080633763,0.013248383720480157,0.01158643080633763,0.012344187058140572,0.012344187058140572,0.012344187058140572,0.012344187058140572,0.013248383720480157,0.002187936958827501,0.002187936958827501,0.0061612326263567095
VIASCKDE,0.6407491905675166,0.6458112797105178,0.6685422494508418,0.6685422494508418,0.6407491905675166,0.6407491905675166,0.6458112797105178,0.6458112797105178,0.6685422494508418,0.6685422494508418,0.6108330095765167,0.6407491905675166,0.6108330095765167,0.6202208264412852,0.6202208264412852,0.6202208264412852,0.6202208264412852,0.6108330095765167,0.6108330095765167,0.6202208264412852,0.6202208264412852,0.6202208264412852,0.6458112797105178,0.6202208264412852,0.6108330095765167,0.6108330095765167,0.6202208264412852,0.6202208264412852,0.6202208264412852,0.6202208264412852,0.6079667493023674,0.6079667493023674,0.6141217982300149,0.6458112797105178,0.6141217982300149,0.6141217982300149,0.6141217982300149,0.6079667493023674,0.6079667493023674,0.6141217982300149,0.6141217982300149,0.6141217982300149,0.6141217982300149,0.6079667493023674,0.6685422494508418,0.6079667493023674,0.6141217982300149,0.6141217982300149,0.6141217982300149,0.6141217982300149,0.6685422494508418,0.6407491905675166,0.6407491905675166,0.6458112797105178
COP,0.40703997603471886,0.4021595352998408,0.38850218364950856,0.38850218364950856,0.40703997603471886,0.40703997603471886,0.4021595352998408,0.4021595352998408,0.38850218364950856,0.38850218364950856,0.407311279674164,0.40703997603471886,0.407311279674164,0.4091034037584161,0.4091034037584161,0.4091034037584161,0.4091034037584161,0.407311279674164,0.407311279674164,0.4091034037584161,0.4091034037584161,0.4091034037584161,0.4021595352998408,0.4091034037584161,0.407311279674164,0.407311279674164,0.4091034037584161,0.4091034037584161,0.4091034037584161,0.4091034037584161,0.3392457455575625,0.3392457455575625,0.3388782884802981,0.4021595352998408,0.3388782884802981,0.3388782884802981,0.3388782884802981,0.3392457455575625,0.3392457455575625,0.3388782884802981,0.3388782884802981,0.3388782884802981,0.3388782884802981,0.3392457455575625,0.38850218364950856,0.3392457455575625,0.3388782884802981,0.3388782884802981,0.3388782884802981,0.3388782884802981,0.38850218364950856,0.40703997603471886,0.40703997603471886,0.4021595352998408
Sym,0.008402709494703611,0.008405943229260264,0.008447810729113768,0.008447810729113768,0.008402709494703611,0.008402709494703611,0.008405943229260264,0.008405943229260264,0.008447810729113768,0.008447810729113768,0.012522515633098922,0.008402709494703611,0.012522515633098922,0.012380749766792128,0.012380749766792128,0.012380749766792128,0.012380749766792128,0.012522515633098922,0.012522515633098922,0.012380749766792128,0.012380749766792128,0.012380749766792128,0.008405943229260264,0.012380749766792128,0.012522515633098922,0.012522515633098922,0.012380749766792128,0.012380749766792128,0.012380749766792128,0.012380749766792128,0.013120933867281215,0.013120933867281215,0.013204877928953222,0.008405943229260264,0.013204877928953222,0.013204877928953222,0.013204877928953222,0.013120933867281215,0.013120933867281215,0.013204877928953222,0.013204877928953222,0.013204877928953222,0.013204877928953222,0.013120933867281215,0.008447810729113768,0.013120933867281215,0.013204877928953222,0.013204877928953222,0.013204877928953222,0.013204877928953222,0.008447810729113768,0.008402709494703611,0.008402709494703611,0.008405943229260264
CS,1.7149396855416532,1.7229849087466533,1.7308290912759354,1.7308290912759354,1.7149396855416532,1.7149396855416532,1.7229849087466533,1.7229849087466533,1.7308290912759354,1.7308290912759354,1.1920859184770627,1.7149396855416532,1.1920859184770627,1.1909098732347838,1.1909098732347838,1.1909098732347838,1.1909098732347838,1.1920859184770627,1.1920859184770627,1.1909098732347838,1.1909098732347838,1.1909098732347838,1.7229849087466533,1.1909098732347838,1.1920859184770627,1.1920859184770627,1.1909098732347838,1.1909098732347838,1.1909098732347838,1.1909098732347838,1.103766160634974,1.103766160634974,1.0991439162817693,1.7229849087466533,1.0991439162817693,1.0991439162817693,1.0991439162817693,1.103766160634974,1.103766160634974,1.0991439162817693,1.0991439162817693,1.0991439162817693,1.0991439162817693,1.103766160634974,1.7308290912759354,1.103766160634974,1.0991439162817693,1.0991439162817693,1.0991439162817693,1.0991439162817693,1.7308290912759354,1.7149396855416532,1.7149396855416532,1.7229849087466533
SF,0.32204422665485644,0.3222468497612634,0.3222367658101637,0.3222367658101637,0.32204422665485644,0.32204422665485644,0.3222468497612634,0.3222468497612634,0.3222367658101637,0.3222367658101637,0.27512940653504214,0.32204422665485644,0.27512940653504214,0.275488263819318,0.275488263819318,0.275488263819318,0.275488263819318,0.27512940653504214,0.27512940653504214,0.275488263819318,0.275488263819318,0.275488263819318,0.3222468497612634,0.275488263819318,0.27512940653504214,0.27512940653504214,0.275488263819318,0.275488263819318,0.275488263819318,0.275488263819318,0.23457940138882505,0.23457940138882505,0.23461353235048554,0.3222468497612634,0.23461353235048554,0.23461353235048554,0.23461353235048554,0.23457940138882505,0.23457940138882505,0.23461353235048554,0.23461353235048554,0.23461353235048554,0.23461353235048554,0.23457940138882505,0.3222367658101637,0.23457940138882505,0.23461353235048554,0.23461353235048554,0.23461353235048554,0.23461353235048554,0.3222367658101637,0.32204422665485644,0.32204422665485644,0.3222468497612634
SD,4721400.91959446,4622274.370149795,4562390.850404506,4562390.850404506,4721400.91959446,4721400.91959446,4622274.370149795,4622274.370149795,4562390.850404506,4562390.850404506,2971742.2808498186,4721400.91959446,2971742.2808498186,2959144.3681323174,2959144.3681323174,2959144.3681323174,2959144.3681323174,2971742.2808498186,2971742.2808498186,2959144.3681323174,2959144.3681323174,2959144.3681323174,4622274.370149795,2959144.3681323174,2971742.2808498186,2971742.2808498186,2959144.3681323174,2959144.3681323174,2959144.3681323174,2959144.3681323174,2036725.442595371,2036725.442595371,2036363.6155619714,4622274.370149795,2036363.6155619714,2036363.6155619714,2036363.6155619714,2036725.442595371,2036725.442595371,2036363.6155619714,2036363.6155619714,2036363.6155619714,2036363.6155619714,2036725.442595371,4562390.850404506,2036725.442595371,2036363.6155619714,2036363.6155619714,2036363.6155619714,2036363.6155619714,4562390.850404506,4721400.91959446,4721400.91959446,4622274.370149795
SDbw,2.2306274682103293,2.2105170334129625,2.217082172736696,2.217082172736696,2.2306274682103293,2.2306274682103293,2.2105170334129625,2.2105170334129625,2.217082172736696,2.217082172736696,1.36675961269155,2.2306274682103293,1.36675961269155,1.364824168588623,1.364824168588623,1.364824168588623,1.364824168588623,1.36675961269155,1.36675961269155,1.364824168588623,1.364824168588623,1.364824168588623,2.2105170334129625,1.364824168588623,1.36675961269155,1.36675961269155,1.364824168588623,1.364824168588623,1.364824168588623,1.364824168588623,0.9065758537999176,0.9065758537999176,0.9056512380716691,2.2105170334129625,0.9056512380716691,0.9056512380716691,0.9056512380716691,0.9065758537999176,0.9065758537999176,0.9056512380716691,0.9056512380716691,0.9056512380716691,0.9056512380716691,0.9065758537999176,2.217082172736696,0.9065758537999176,0.9056512380716691,0.9056512380716691,0.9056512380716691,0.9056512380716691,2.217082172736696,2.2306274682103293,2.2306274682103293,2.2105170334129625
