,labels_compound_MeanShift_params1,labels_compound_MeanShift_params10,labels_compound_MeanShift_params11,labels_compound_MeanShift_params12,labels_compound_MeanShift_params13,labels_compound_MeanShift_params14,labels_compound_MeanShift_params15,labels_compound_MeanShift_params16,labels_compound_MeanShift_params17,labels_compound_MeanShift_params18,labels_compound_MeanShift_params19,labels_compound_MeanShift_params2,labels_compound_MeanShift_params20,labels_compound_MeanShift_params21,labels_compound_MeanShift_params22,labels_compound_MeanShift_params23,labels_compound_MeanShift_params24,labels_compound_MeanShift_params25,labels_compound_MeanShift_params26,labels_compound_MeanShift_params27,labels_compound_MeanShift_params29,labels_compound_MeanShift_params3,labels_compound_MeanShift_params4,labels_compound_MeanShift_params5,labels_compound_MeanShift_params6,labels_compound_MeanShift_params7,labels_compound_MeanShift_params8,labels_compound_MeanShift_params9
BARI_nn,0.47932784793133587,0.422925719158551,0.45936476618292343,0.4570718986631894,0.5930033137920231,0.5266652432580053,0.45936476618292343,0.422925719158551,0.4455415550993258,0.4455415550993258,0.4455415550993258,0.47552129977714186,0.4455415550993258,0.44707649617536327,0.44707649617536327,0.4455415550993258,0.4455415550993258,0.44707649617536327,0.44707649617536327,0.15256461487625864,0.15259669409469015,0.5976919713436307,0.5933379054666185,0.3687666505809614,0.44494451531723755,0.5930033137920231,0.5266652432580053,0.45936476618292343
