,labels_mk1_MeanShift_params1,labels_mk1_MeanShift_params10,labels_mk1_MeanShift_params11,labels_mk1_MeanShift_params12,labels_mk1_MeanShift_params13,labels_mk1_MeanShift_params14,labels_mk1_MeanShift_params15,labels_mk1_MeanShift_params16,labels_mk1_MeanShift_params17,labels_mk1_MeanShift_params18,labels_mk1_MeanShift_params19,labels_mk1_MeanShift_params2,labels_mk1_MeanShift_params20,labels_mk1_MeanShift_params21,labels_mk1_MeanShift_params22,labels_mk1_MeanShift_params23,labels_mk1_MeanShift_params24,labels_mk1_MeanShift_params25,labels_mk1_MeanShift_params26,labels_mk1_MeanShift_params29,labels_mk1_MeanShift_params3,labels_mk1_MeanShift_params30,labels_mk1_MeanShift_params31,labels_mk1_MeanShift_params32,labels_mk1_MeanShift_params4,labels_mk1_MeanShift_params5,labels_mk1_MeanShift_params6,labels_mk1_MeanShift_params7,labels_mk1_MeanShift_params8,labels_mk1_MeanShift_params9
BARI,0.6503499163246561,0.9775847995307144,0.982046081596662,0.8777364612262444,0.9820329742935131,0.9599231929711349,0.9775847995307144,0.9775847995307144,0.982046081596662,0.982046081596662,0.982046081596662,0.6462496230353102,0.982046081596662,0.982046081596662,0.982046081596662,0.982046081596662,0.982046081596662,0.982046081596662,0.3983903420523139,0.3983903420523139,0.6451476124626984,0.3983903420523139,0.3983903420523139,0.3983903420523139,0.649223648645297,0.937909405837203,0.9599231929711349,0.9820329742935131,0.9599231929711349,0.9775847995307144
