,labels_target_DBSCAN_params1,labels_target_DBSCAN_params11,labels_target_DBSCAN_params12,labels_target_DBSCAN_params13,labels_target_DBSCAN_params16,labels_target_DBSCAN_params17,labels_target_DBSCAN_params18,labels_target_DBSCAN_params21,labels_target_DBSCAN_params22,labels_target_DBSCAN_params23,labels_target_DBSCAN_params24,labels_target_DBSCAN_params26,labels_target_DBSCAN_params27,labels_target_DBSCAN_params28,labels_target_DBSCAN_params29,labels_target_DBSCAN_params31,labels_target_DBSCAN_params32,labels_target_DBSCAN_params33,labels_target_DBSCAN_params34,labels_target_DBSCAN_params36,labels_target_DBSCAN_params37,labels_target_DBSCAN_params38,labels_target_DBSCAN_params39,labels_target_DBSCAN_params40,labels_target_DBSCAN_params41,labels_target_DBSCAN_params42,labels_target_DBSCAN_params43,labels_target_DBSCAN_params44,labels_target_DBSCAN_params45,labels_target_DBSCAN_params46,labels_target_DBSCAN_params47,labels_target_DBSCAN_params48,labels_target_DBSCAN_params49,labels_target_DBSCAN_params50,labels_target_DBSCAN_params51,labels_target_DBSCAN_params6,labels_target_DBSCAN_params7
VMI,0.06582256185495818,0.6675299684807575,0.7746371137455224,0.19788630447590477,0.5468857633864489,0.5100590120828088,0.815974554396279,1.0000000000000002,0.9860180108629711,0.5680015862444949,0.8121930766700999,1.0000000000000002,0.9860180108629711,0.9653928687215664,0.616907494893637,1.0000000000000002,0.9860180108629711,0.9860180108629711,0.9860180108629711,1.0000000000000002,0.9860180108629711,0.9860180108629711,0.9860180108629711,0.745458741375173,1.0000000000000002,0.9860180108629711,0.9860180108629711,0.9860180108629711,0.8217071950595659,1.0000000000000002,0.9860180108629711,0.9860180108629711,0.9860180108629711,0.9860180108629711,0.23024983637474858,0.1930385408623785,0.11517526981137612
