,labels_trajectories_MeanShift_params1,labels_trajectories_MeanShift_params10,labels_trajectories_MeanShift_params11,labels_trajectories_MeanShift_params12,labels_trajectories_MeanShift_params13,labels_trajectories_MeanShift_params14,labels_trajectories_MeanShift_params15,labels_trajectories_MeanShift_params16,labels_trajectories_MeanShift_params17,labels_trajectories_MeanShift_params18,labels_trajectories_MeanShift_params19,labels_trajectories_MeanShift_params2,labels_trajectories_MeanShift_params20,labels_trajectories_MeanShift_params27,labels_trajectories_MeanShift_params28,labels_trajectories_MeanShift_params29,labels_trajectories_MeanShift_params3,labels_trajectories_MeanShift_params30,labels_trajectories_MeanShift_params4,labels_trajectories_MeanShift_params5,labels_trajectories_MeanShift_params6,labels_trajectories_MeanShift_params7,labels_trajectories_MeanShift_params8,labels_trajectories_MeanShift_params9
AMI,0.7437001429831054,0.9335516776639562,0.9367507940635986,0.9367261558023132,0.9322666074920108,0.9322666074920108,0.9335516776639562,0.9335516776639562,0.9835056084640554,0.9835056084640554,0.9816876847384992,0.7440263495599484,0.9821438857689894,0.9835056084640554,0.9838049205735409,0.9993632728498105,0.9135565963145665,0.7628546884408679,0.9125591990540802,0.932585702917921,0.9322657210189151,0.9322666074920108,0.9322666074920108,0.9335516776639562
