,labels_parabolic_DBSCAN_params11,labels_parabolic_DBSCAN_params12,labels_parabolic_DBSCAN_params16,labels_parabolic_DBSCAN_params17,labels_parabolic_DBSCAN_params18,labels_parabolic_DBSCAN_params19,labels_parabolic_DBSCAN_params21,labels_parabolic_DBSCAN_params23,labels_parabolic_DBSCAN_params24,labels_parabolic_DBSCAN_params28,labels_parabolic_DBSCAN_params29,labels_parabolic_DBSCAN_params30,labels_parabolic_DBSCAN_params35,labels_parabolic_DBSCAN_params40,labels_parabolic_DBSCAN_params6
BARI,-0.0009367079475892629,-0.00011309687614848242,0.436547820514943,0.34680303447966904,-0.0007273353313429692,-0.0005457828646295794,-0.0001439339900832299,0.5504151753491624,-0.0008988946975404224,0.9311811475206735,0.4618927814641045,0.0018707342088902278,0.29896692647869333,0.6545790376183462,0.00048407833707873286
