,labels_glass_DBSCAN_params21,labels_glass_DBSCAN_params26,labels_glass_DBSCAN_params27,labels_glass_DBSCAN_params31,labels_glass_DBSCAN_params36,labels_glass_DBSCAN_params37,labels_glass_DBSCAN_params41,labels_glass_DBSCAN_params42,labels_glass_DBSCAN_params46,labels_glass_DBSCAN_params47,labels_glass_DBSCAN_params48,labels_glass_DBSCAN_params51,labels_glass_DBSCAN_params52,labels_glass_DBSCAN_params53
BARI_nn,0.47093023255813954,0.435983106756348,0.4307052171723517,0.2644524387812833,0.3306845883303634,-0.01126067240793014,0.3405052704225874,0.11769633712556264,0.33568343746785434,0.16053435488205162,-0.02467059231587621,0.21744314999393174,0.21036309888553117,0.13145904183215165
