,labels_spiral_MeanShift_params1,labels_spiral_MeanShift_params10,labels_spiral_MeanShift_params11,labels_spiral_MeanShift_params12,labels_spiral_MeanShift_params13,labels_spiral_MeanShift_params14,labels_spiral_MeanShift_params15,labels_spiral_MeanShift_params16,labels_spiral_MeanShift_params19,labels_spiral_MeanShift_params2,labels_spiral_MeanShift_params20,labels_spiral_MeanShift_params22,labels_spiral_MeanShift_params25,labels_spiral_MeanShift_params26,labels_spiral_MeanShift_params3,labels_spiral_MeanShift_params4,labels_spiral_MeanShift_params5,labels_spiral_MeanShift_params6,labels_spiral_MeanShift_params7,labels_spiral_MeanShift_params8,labels_spiral_MeanShift_params9
FMI,0.2756210835483657,0.330159238365659,0.3299193974446659,0.3288344378676459,0.2975671070383772,0.2655253487504333,0.3346642734245847,0.330159238365659,0.32995697826046344,0.2461452712586386,0.32933676140684315,0.4109346703393047,0.3117110763145342,0.28316165266459375,0.27640451103724056,0.28583888395529544,0.28384464106832613,0.2832881494208336,0.2975671070383772,0.2655253487504333,0.3346642734245847
