,labels_data1_DBSCAN_params13,labels_data1_DBSCAN_params14,labels_data1_DBSCAN_params15,labels_data1_DBSCAN_params17,labels_data1_DBSCAN_params18,labels_data1_DBSCAN_params19,labels_data1_DBSCAN_params20,labels_data1_DBSCAN_params21,labels_data1_DBSCAN_params22,labels_data1_DBSCAN_params23,labels_data1_DBSCAN_params24,labels_data1_DBSCAN_params25,labels_data1_DBSCAN_params26,labels_data1_DBSCAN_params27,labels_data1_DBSCAN_params28,labels_data1_DBSCAN_params29,labels_data1_DBSCAN_params30,labels_data1_DBSCAN_params31,labels_data1_DBSCAN_params32,labels_data1_DBSCAN_params33,labels_data1_DBSCAN_params34,labels_data1_DBSCAN_params35,labels_data1_DBSCAN_params36,labels_data1_DBSCAN_params37,labels_data1_DBSCAN_params38,labels_data1_DBSCAN_params39,labels_data1_DBSCAN_params40,labels_data1_DBSCAN_params41,labels_data1_DBSCAN_params42,labels_data1_DBSCAN_params43,labels_data1_DBSCAN_params44,labels_data1_DBSCAN_params9
VMI,0.5233632240480641,0.322127613275574,0.10821490162459972,0.9417976021728226,0.8792794924529548,0.8240947629814124,0.7697980990932196,0.9932044200463731,0.9932044200463731,0.9864681476140259,0.984025394393509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.733680436651211,0.733680436651211,0.733680436651211,0.733680436651211,0.1848908495245825
