,labels_dense_MeanShift_params1,labels_dense_MeanShift_params10,labels_dense_MeanShift_params11,labels_dense_MeanShift_params12,labels_dense_MeanShift_params13,labels_dense_MeanShift_params14,labels_dense_MeanShift_params15,labels_dense_MeanShift_params16,labels_dense_MeanShift_params17,labels_dense_MeanShift_params18,labels_dense_MeanShift_params19,labels_dense_MeanShift_params2,labels_dense_MeanShift_params20,labels_dense_MeanShift_params21,labels_dense_MeanShift_params22,labels_dense_MeanShift_params23,labels_dense_MeanShift_params24,labels_dense_MeanShift_params25,labels_dense_MeanShift_params26,labels_dense_MeanShift_params27,labels_dense_MeanShift_params28,labels_dense_MeanShift_params29,labels_dense_MeanShift_params3,labels_dense_MeanShift_params30,labels_dense_MeanShift_params31,labels_dense_MeanShift_params32,labels_dense_MeanShift_params4,labels_dense_MeanShift_params5,labels_dense_MeanShift_params6,labels_dense_MeanShift_params7,labels_dense_MeanShift_params8,labels_dense_MeanShift_params9
AMI,0.3916114588068499,0.5139185017275087,0.5003602848981688,0.5109464179925293,0.42794012307657453,0.42820143040855185,0.5167703959408173,0.5139185017275087,0.525446521285787,0.5342635486958186,0.53352176718651,0.3757957225743959,0.5308604497283543,0.5359858682107411,0.5395321660394703,0.5928969548977681,0.5751752150268927,0.45703343975484556,0.4683123312377164,0.7436160336448762,0.7436160336448762,0.727706026904486,0.4104069285873065,0.727706026904486,0.7436160336448762,0.7436160336448762,0.39566452117474094,0.4897463128187418,0.4836100152007449,0.42794012307657453,0.42820143040855185,0.5167703959408173
