,labels_jain_MeanShift_params1,labels_jain_MeanShift_params10,labels_jain_MeanShift_params11,labels_jain_MeanShift_params12,labels_jain_MeanShift_params13,labels_jain_MeanShift_params14,labels_jain_MeanShift_params15,labels_jain_MeanShift_params16,labels_jain_MeanShift_params17,labels_jain_MeanShift_params18,labels_jain_MeanShift_params19,labels_jain_MeanShift_params2,labels_jain_MeanShift_params20,labels_jain_MeanShift_params21,labels_jain_MeanShift_params22,labels_jain_MeanShift_params25,labels_jain_MeanShift_params26,labels_jain_MeanShift_params3,labels_jain_MeanShift_params4,labels_jain_MeanShift_params5,labels_jain_MeanShift_params6,labels_jain_MeanShift_params7,labels_jain_MeanShift_params8,labels_jain_MeanShift_params9
BARI,0.02510726544592963,0.1788183051206246,0.18063723331913717,0.19306566454760615,0.022920770925167172,0.03568187785472647,0.2394963726952711,0.1788183051206246,0.4341861493933128,0.4299969125681917,0.2540864472246259,0.02510726544592963,0.23373995358294145,0.21358565900910145,0.24818377370917888,0.16650015140707375,0.16814268532208268,0.07718312114896793,0.07482536077746116,0.08484824902118802,0.07909575550222418,0.022920770925167172,0.03568187785472647,0.2394963726952711
