,labels_ionosphere_DBSCAN_params36,labels_ionosphere_DBSCAN_params46,labels_ionosphere_DBSCAN_params51,labels_ionosphere_DBSCAN_params52
BARI,-0.024082130897558302,-0.03078393940348417,0.024837543915707753,-0.03550641359871765
